OP,A1,A2,A3,A4,A5 
+,14030,9996,8371,15956,35813
-,26916,0,0,0,0
+,27136,26727,4651,8013,36904
+,12006,35435,48814,15889,14929
+,27181,7020,37720,27048,18311
+,8584,35463,45200,34838,34624
-,8502,0,0,0,0
+,4310,22418,25041,32545,7239
-,2241,0,0,0,0
+,12954,1186,15831,435,31707
-,28807,0,0,0,0
+,4090,16020,5314,47794,10719
-,30243,0,0,0,0
-,7455,0,0,0,0
-,26777,0,0,0,0
+,5021,15417,38394,29057,25704
-,19177,0,0,0,0
-,3915,0,0,0,0
+,11737,31805,10087,13492,24450
+,42682,23797,35889,7663,33513
+,25762,28787,21760,8331,4142
+,46120,14112,9185,12055,32335
-,3754,0,0,0,0
-,32165,0,0,0,0
-,28451,0,0,0,0
-,3610,0,0,0,0
+,38241,28558,23247,30926,17548
+,303,33055,46651,10741,46834
+,27927,21644,22101,22502,5560
+,38526,9416,29966,6704,35257
+,12178,30040,19198,31361,23935
-,11720,0,0,0,0
+,22973,22209,10137,48461,33852
+,13826,29864,19050,23712,44068
+,20143,17125,21024,37292,13839
-,6067,0,0,0,0
-,33681,0,0,0,0
+,24908,49995,1240,41884,22162
-,5876,0,0,0,0
+,7079,29387,18741,1618,5503
+,26868,49599,49843,37187,34493
-,32435,0,0,0,0
+,9461,1532,15107,49196,17008
+,3922,6909,44073,29135,37293
-,17010,0,0,0,0
+,13069,32725,11640,31939,25210
+,966,8365,28031,25245,33910
+,9535,10732,39590,48841,21390
+,21934,39597,4498,44444,23775
-,5979,0,0,0,0
-,30459,0,0,0,0
+,20643,36400,27588,11560,45443
+,21253,10440,41707,3504,25397
+,44249,42239,3693,13228,5262
+,7497,31351,5312,8067,26960
+,38573,23917,15537,470,21449
-,2887,0,0,0,0
-,14060,0,0,0,0
+,1186,49223,4344,18176,31811
+,14055,21558,17233,29927,45210
-,17647,0,0,0,0
+,40124,7268,46813,10095,20479
-,23147,0,0,0,0
+,44570,26570,35956,21999,30328
-,733,0,0,0,0
-,24765,0,0,0,0
+,8846,44947,25113,10141,3292
-,23930,0,0,0,0
+,27854,12967,10516,15340,47109
-,5137,0,0,0,0
+,12635,2256,4491,36540,45593
+,12999,19792,45370,18816,10247
+,14803,40835,15753,1892,42587
+,27295,5420,17776,41611,30347
+,45520,48769,32933,49525,26915
+,24840,33662,46041,42141,7865
+,4169,41006,18706,6923,12949
-,25766,0,0,0,0
+,35524,27673,45141,34419,48503
+,7906,16805,10401,9222,7494
-,14940,0,0,0,0
-,16218,0,0,0,0
-,24707,0,0,0,0
-,27145,0,0,0,0
+,34240,25307,29003,36470,14366
-,33223,0,0,0,0
-,26393,0,0,0,0
+,329,32056,13349,4277,33708
+,19678,29676,39580,32534,38509
+,46934,9798,45687,35161,20413
+,21206,30609,19960,13508,43952
-,28634,0,0,0,0
+,27380,19140,49153,6467,43204
+,20538,5603,37886,17997,14210
+,3058,13615,3870,6639,43671
+,33540,15425,49607,31895,9902
-,25123,0,0,0,0
-,9910,0,0,0,0
+,28190,16292,45931,24565,13685
-,28593,0,0,0,0
+,30215,6478,12350,40391,37072
+,33757,38748,21773,48820,19402
+,30350,27784,6907,12662,30470
+,44658,13585,3941,18502,131
+,9629,15726,35256,6105,1466
+,43829,34794,49348,23844,18405
+,22811,39573,48464,36106,9314
+,45590,47746,30861,47091,3591
+,35750,45493,24285,22756,36333
+,37950,4138,40463,32309,19630
+,27412,10172,49671,41764,41263
+,23230,29047,35580,43378,36867
-,4040,0,0,0,0
+,15611,37692,29715,45257,17751
+,36283,35532,33726,17786,15093
-,19859,0,0,0,0
+,530,11252,44286,11616,15360
-,17508,0,0,0,0
-,25768,0,0,0,0
-,34905,0,0,0,0
+,17671,22256,35652,17532,3818
+,15889,15113,21118,28400,26524
+,9591,36095,30092,23531,530
+,6598,9220,41956,33726,9777
+,4130,4358,14664,38265,8236
-,2069,0,0,0,0
-,33989,0,0,0,0
-,31290,0,0,0,0
-,5773,0,0,0,0
+,20424,47030,49564,21390,43745
+,37606,20870,15532,11702,42162
+,22666,33550,3556,40823,19759
-,18383,0,0,0,0
+,42614,22582,35472,47687,24658
-,26112,0,0,0,0
+,37814,44096,36922,14542,36684
-,15634,0,0,0,0
+,49619,6322,47598,22777,45937
+,37140,1769,49219,9911,44016
-,6753,0,0,0,0
-,9696,0,0,0,0
+,18876,13584,42679,32504,23291
-,23099,0,0,0,0
+,22794,19669,224,44979,4489
-,3791,0,0,0,0
-,30905,0,0,0,0
+,111,35273,12319,40018,22290
+,15502,46398,17360,10775,47692
+,18490,24864,44326,19786,20055
-,30151,0,0,0,0
+,32811,24969,37899,11108,17037
+,37070,47922,9763,4344,26326
+,4611,3290,22580,21405,43178
-,18952,0,0,0,0
+,8289,45597,16538,1046,40521
+,38713,30697,12046,11986,17336
+,23527,5663,41943,37918,29047
+,15366,16260,48013,46186,899
-,23744,0,0,0,0
-,29881,0,0,0,0
+,25056,25344,5159,15048,33895
-,34920,0,0,0,0
-,7233,0,0,0,0
-,29281,0,0,0,0
+,1132,23208,24716,35353,28830
+,24894,9529,12646,40808,36408
+,10847,44481,9625,12652,36304
+,19602,29341,20164,44678,28794
-,9471,0,0,0,0
-,16183,0,0,0,0
+,36346,10467,41694,29709,27793
+,46440,33821,42573,19747,49919
-,18958,0,0,0,0
-,5579,0,0,0,0
+,43434,40762,43283,35939,37741
-,14893,0,0,0,0
-,8311,0,0,0,0
-,31964,0,0,0,0
+,24961,49115,7355,4430,32128
+,29202,34110,32434,35500,29044
+,22336,14198,7332,36118,19168
-,14147,0,0,0,0
-,28548,0,0,0,0
+,29340,1878,48604,811,29477
-,19923,0,0,0,0
-,13437,0,0,0,0
+,29817,13865,28431,34819,16263
+,21302,859,14438,12991,26239
-,9920,0,0,0,0
-,386,0,0,0,0
+,13550,46673,48960,29175,5982
+,14008,47323,42346,36606,11132
+,4034,17453,33914,502,4097
+,43128,37405,31347,2773,37765
-,20275,0,0,0,0
-,16247,0,0,0,0
-,2926,0,0,0,0
-,33418,0,0,0,0
-,12391,0,0,0,0
-,31911,0,0,0,0
+,7628,6762,14192,34348,35590
+,13716,8901,39980,15446,24903
-,32469,0,0,0,0
+,15531,26963,38856,47265,7477
+,12677,31331,4681,30222,16051
+,27780,17358,20630,28979,22442
-,21131,0,0,0,0
+,11826,43149,12667,40935,46435
-,29720,0,0,0,0
+,3179,38706,2258,13522,30292
-,7743,0,0,0,0
+,28945,5519,17525,47571,37911
-,1741,0,0,0,0
-,20504,0,0,0,0
+,8258,43307,44629,40256,30355
+,28309,41909,42005,30982,47955
-,12987,0,0,0,0
+,38093,18780,24972,28608,17618
-,5706,0,0,0,0
-,34972,0,0,0,0
-,7263,0,0,0,0
+,41613,23697,9927,11202,43408
-,15506,0,0,0,0
-,28131,0,0,0,0
-,11364,0,0,0,0
-,16168,0,0,0,0
-,30137,0,0,0,0
+,44837,3508,37074,39532,19320
+,49316,9052,32048,31070,49086
+,1076,23853,10588,4392,6370
+,19390,8818,45367,29845,1578
+,8395,31968,47323,27079,1261
+,5424,43385,697,40540,23373
+,49614,21012,24032,5305,1092
-,23759,0,0,0,0
+,8419,36174,14295,31524,9335
+,36959,34227,26376,1289,29414
+,18699,48504,36646,10111,3579
+,36596,4801,33099,21870,6206
-,2145,0,0,0,0
+,40400,18878,20817,41744,43958
+,39807,19174,42374,46827,3143
-,21183,0,0,0,0
+,13309,19433,22136,47496,45983
+,23121,9591,18108,23713,33602
+,19347,26544,13903,45555,5358
-,20125,0,0,0,0
-,20475,0,0,0,0
+,48828,26108,30989,33306,48895
+,37884,31658,9961,44065,13622
+,34151,8067,22239,28357,27674
+,34253,49016,6063,26604,35605
+,34754,8578,44947,2860,5617
+,9136,8443,2805,18716,16235
+,15250,15631,28426,20770,45826
-,32063,0,0,0,0
+,39834,37968,7325,37541,48471
+,47859,32856,21239,45939,29756
-,30111,0,0,0,0
-,6293,0,0,0,0
-,5746,0,0,0,0
+,4332,40611,20050,24228,14163
-,2987,0,0,0,0
+,33173,27757,42145,8024,49576
-,17090,0,0,0,0
-,21499,0,0,0,0
+,29233,32808,4751,28047,42067
+,22177,14829,19466,12191,44732
-,17697,0,0,0,0
+,16692,17844,38266,20842,17837
+,2511,13028,27542,21600,29964
+,38130,15806,610,41393,1249
+,9232,26597,25209,14079,37286
+,25981,343,36689,39047,8834
+,44190,47474,12135,19651,30072
+,9586,27126,36029,17458,7113
-,9417,0,0,0,0
+,41878,31503,651,40209,21914
+,31118,8451,42614,44279,15353
+,21146,10686,39156,30557,11308
+,4105,4581,24278,8776,38317
+,7197,30272,33919,17401,41198
-,1283,0,0,0,0
-,1424,0,0,0,0
-,30124,0,0,0,0
+,47883,19606,11741,15721,17590
+,23618,10486,15446,48433,15738
-,8560,0,0,0,0
+,41400,47263,34877,13850,12892
-,25428,0,0,0,0
+,28758,17947,48983,5844,7796
+,31339,47584,16472,30082,7581
+,28031,2578,4339,911,680
+,9691,16905,31268,45119,20485
+,928,25121,18159,47043,30332
+,19744,35250,18187,13830,32022
-,20939,0,0,0,0
-,22128,0,0,0,0
+,37619,37097,536,41701,16972
+,49840,47864,32995,772,24651
+,29700,3022,3426,317,13757
-,12355,0,0,0,0
-,21220,0,0,0,0
-,8855,0,0,0,0
+,16585,24319,21496,35402,8963
+,29025,1024,42726,36661,14701
+,26290,19281,25082,5483,40719
-,30344,0,0,0,0
+,47467,41494,33176,28231,35152
+,35300,7713,40368,42048,9205
-,5449,0,0,0,0
+,21707,8071,32005,46810,27814
-,21639,0,0,0,0
+,42257,46269,19896,389,44196
-,22930,0,0,0,0
-,1196,0,0,0,0
+,10999,48908,6449,41494,18094
+,22385,41708,37453,39837,7752
-,13718,0,0,0,0
+,32836,12510,44427,20528,33363
+,27844,43743,32542,16421,36245
+,316,10058,43559,28082,25848
+,45396,49853,717,10574,22830
-,32195,0,0,0,0
+,26495,46539,43035,40254,8216
-,17041,0,0,0,0
-,22826,0,0,0,0
-,23144,0,0,0,0
-,23032,0,0,0,0
+,34371,20551,35230,26888,13187
-,25882,0,0,0,0
+,48409,34408,34539,14273,38730
+,593,19023,9529,48547,44740
+,1213,9610,34466,3167,21181
+,22227,33807,10541,3138,8439
+,20127,14489,38726,38171,49504
-,851,0,0,0,0
-,18994,0,0,0,0
+,20282,21576,41006,19643,18415
+,26248,23569,393,7625,7739
-,31200,0,0,0,0
+,28664,1812,38146,33403,45005
+,20303,30541,42788,3141,11351
+,42375,1497,11099,17974,24885
+,28935,47409,42556,622,39479
+,5136,25244,4430,32189,4334
+,12662,44879,10862,7772,39799
-,24550,0,0,0,0
-,14831,0,0,0,0
+,49145,47204,41205,7264,11995
+,31637,45067,21927,23355,8608
-,34340,0,0,0,0
-,25252,0,0,0,0
+,31463,20113,19874,40955,22061
+,242,22559,47956,33296,41987
+,8292,39320,35965,45522,39038
+,44532,21362,16908,35954,48387
+,40734,18910,8264,7341,10976
+,47228,38088,48744,19109,25706
+,40351,12867,19683,25307,375
-,6385,0,0,0,0
-,17216,0,0,0,0
-,33271,0,0,0,0
-,18389,0,0,0,0
-,29734,0,0,0,0
+,23380,41911,30919,11671,44994
+,24363,46832,24616,49960,38069
+,48217,34047,36374,39407,14344
-,14958,0,0,0,0
-,28021,0,0,0,0
+,8627,32732,13911,6622,2804
+,26953,9508,16034,32707,44902
+,4660,17250,10731,14640,20073
-,22185,0,0,0,0
-,10447,0,0,0,0
-,10567,0,0,0,0
+,16968,47921,29665,29501,28670
-,24834,0,0,0,0
+,5618,34098,6456,10058,21339
-,30876,0,0,0,0
-,21004,0,0,0,0
-,15191,0,0,0,0
+,15582,36639,13351,47718,5572
+,24510,33683,29979,24874,5364
-,32217,0,0,0,0
-,16658,0,0,0,0
-,14579,0,0,0,0
+,36773,35433,4706,2168,1528
+,20633,41469,12080,15885,14063
+,37026,3815,17497,45286,46222
+,4119,1435,16605,4122,437
+,49981,17829,23665,25335,15645
-,20968,0,0,0,0
+,9121,31655,29088,20196,28995
+,10377,10991,19145,21796,7966
+,34839,28197,7895,41200,38091
-,14235,0,0,0,0
-,14978,0,0,0,0
+,19797,40086,9503,33084,46140
-,8938,0,0,0,0
+,49705,12043,16243,28102,4225
+,26801,2161,16393,33507,38049
+,8554,2636,26645,26061,12149
+,34144,47442,14670,3186,47576
+,37111,44586,8706,9327,7201
-,12198,0,0,0,0
+,8307,20084,23279,10426,7244
+,10683,12604,14990,22789,17201
+,4242,19240,35070,43021,23352
+,11670,39406,30816,38897,37545
-,11965,0,0,0,0
+,3162,45211,33823,31193,46210
+,29329,7127,16305,12402,25410
+,9825,3906,31992,17633,49814
-,26653,0,0,0,0
-,24886,0,0,0,0
+,45306,19655,13084,42694,25991
-,15773,0,0,0,0
+,25098,46852,22477,9530,952
+,28356,8345,26387,33936,32779
-,2944,0,0,0,0
+,40803,45992,14350,21846,7938
+,36668,39510,46583,1032,20169
+,44042,15971,1930,43564,31684
-,15418,0,0,0,0
+,48804,39163,24478,21363,24886
+,19866,7059,38116,6700,24974
-,11356,0,0,0,0
-,5302,0,0,0,0
+,27789,3238,34435,19553,26569
+,30625,44317,10184,5004,49735
-,4354,0,0,0,0
+,44342,4000,35556,43597,40594
+,11630,5434,10069,14218,31515
+,23180,32825,41888,1443,24154
+,37567,6802,44037,18791,49127
+,17590,11813,44255,5036,11973
-,18575,0,0,0,0
+,14162,22493,7301,24679,7118
+,4733,19761,3824,14332,48013
-,1111,0,0,0,0
-,29514,0,0,0,0
+,34970,29484,13209,27421,2810
-,26921,0,0,0,0
+,45884,14116,29229,5040,46279
+,10927,18739,2748,19786,48267
+,32149,19822,30431,12928,8741
+,4722,45590,40286,17917,3752
-,5866,0,0,0,0
+,11771,16627,19222,44034,22920
+,3969,34092,1212,8761,35508
-,22217,0,0,0,0
+,28143,23727,6260,3989,6746
+,48477,43523,31423,29112,14255
-,13057,0,0,0,0
+,13033,22113,23431,35771,23090
+,18204,19355,14956,45898,20155
+,36034,34164,7067,5336,32099
+,12051,23023,29467,12630,29253
-,25463,0,0,0,0
+,11002,15023,17351,14815,29568
-,20379,0,0,0,0
+,24105,47430,38938,43398,5418
-,34513,0,0,0,0
+,31989,22858,37541,24529,35368
-,34818,0,0,0,0
+,9048,24692,8785,48199,6721
+,35123,38664,34646,26734,10068
+,31057,4563,43698,17578,21739
+,12378,2601,47472,24141,19243
-,19122,0,0,0,0
-,17389,0,0,0,0
-,6031,0,0,0,0
-,32200,0,0,0,0
+,18750,16309,39637,7185,32078
-,6391,0,0,0,0
+,49578,16181,24962,46192,49151
+,29393,9591,22589,36390,26124
-,29167,0,0,0,0
-,21069,0,0,0,0
-,739,0,0,0,0
+,29477,18520,41487,19505,27924
-,33820,0,0,0,0
-,15888,0,0,0,0
+,21684,13228,49683,32845,38735
+,12391,613,49292,22245,27756
+,40424,34828,43699,36277,31371
-,18342,0,0,0,0
+,48819,10224,2109,44749,20553
+,49158,27294,49524,26169,37418
+,45235,43950,22876,5426,4736
-,1852,0,0,0,0
+,13918,21675,36851,15629,17067
-,20553,0,0,0,0
-,31611,0,0,0,0
+,3689,4056,22191,7779,9470
+,2349,15983,48023,6277,25574
-,28437,0,0,0,0
+,45920,44134,35805,46222,26500
+,37560,33141,14133,14559,17526
+,6203,3256,3394,13497,1246
-,5400,0,0,0,0
+,12282,12902,30592,6783,30056
-,13911,0,0,0,0
+,33392,45569,7120,24702,10409
+,16883,4679,10897,36767,11950
+,14310,41284,40120,23071,49856
-,17106,0,0,0,0
+,24076,35179,20508,44764,6055
-,4508,0,0,0,0
+,8010,33430,45039,19057,9649
+,6681,23725,40203,28127,40869
-,25747,0,0,0,0
+,11357,35762,33014,45357,30647
+,18181,8847,17890,35574,1277
+,49302,22259,24241,1224,9705
-,27545,0,0,0,0
-,9146,0,0,0,0
-,28702,0,0,0,0
+,24150,43976,13697,37156,14476
+,49472,11857,19440,42040,38908
+,40265,4528,48192,34285,8405
-,11826,0,0,0,0
-,22644,0,0,0,0
+,9478,38860,8839,34516,39060
-,10552,0,0,0,0
+,23118,26944,10993,49135,34769
+,36124,20478,36336,18671,35206
-,31234,0,0,0,0
+,48547,19808,11847,22185,47821
+,11124,11808,11739,44766,19017
+,13739,14543,36755,40595,39938
+,25250,9786,26582,47073,32335
-,20873,0,0,0,0
-,33287,0,0,0,0
+,772,39037,43838,24000,11191
-,5256,0,0,0,0
+,17257,4576,9279,3455,24466
+,2875,48889,26218,16575,23566
+,42779,852,9070,13510,27560
+,47071,671,49327,43281,7550
+,3895,38210,23166,26431,24431
-,27324,0,0,0,0
+,373,36140,49133,42943,20851
+,39844,44399,21691,19538,37584
+,16151,24965,1120,2751,3084
+,39598,13353,3853,3235,13309
+,12416,444,45336,33555,34142
-,11769,0,0,0,0
+,484,37401,26945,40554,41914
-,6096,0,0,0,0
+,31758,2742,32789,39357,29239
-,33566,0,0,0,0
+,7916,43181,26628,32294,31373
+,37137,30382,34364,45806,24256
+,28921,20546,2991,34819,5568
+,15836,11871,18875,33422,44493
-,21625,0,0,0,0
-,23344,0,0,0,0
+,18844,29788,6215,16933,14576
+,49949,7021,17793,7418,20432
-,1387,0,0,0,0
+,39403,45419,32892,22417,14696
+,11822,20270,15965,31583,15071
+,28229,40045,40255,20537,22825
-,98,0,0,0,0
-,8449,0,0,0,0
+,44430,3357,28681,14732,44640
+,3794,27828,17311,33437,24321
+,46640,31733,20975,1987,5140
+,5706,7088,40509,1849,4276
+,32410,7654,18987,49953,43899
-,24778,0,0,0,0
-,12111,0,0,0,0
+,37985,26040,43194,33371,28280
-,11547,0,0,0,0
+,44613,9519,33402,31501,27045
+,40032,39036,14979,13342,28438
+,38068,47065,31638,30487,36456
+,49370,45412,12907,40414,6437
-,25484,0,0,0,0
-,24833,0,0,0,0
-,7758,0,0,0,0
+,42308,17264,14223,42974,35845
+,14703,45382,23706,16833,20231
+,31056,45189,46095,6601,21093
-,14695,0,0,0,0
+,16811,268,8280,38210,33890
-,19677,0,0,0,0
-,23762,0,0,0,0
+,16329,154,12209,42847,26261
+,47239,47131,25340,6145,24553
+,44218,9302,45416,27105,14602
+,30556,12926,29953,33713,17912
+,33909,24031,43126,46054,44416
-,29299,0,0,0,0
-,20057,0,0,0,0
+,49356,29875,31146,32800,22681
+,3271,46683,34650,3359,5056
-,275,0,0,0,0
-,30492,0,0,0,0
+,9709,21459,48277,46258,7236
-,21719,0,0,0,0
-,15771,0,0,0,0
-,31571,0,0,0,0
+,19958,44118,29900,15725,45236
-,31420,0,0,0,0
+,2240,15295,33579,24197,46997
-,11118,0,0,0,0
+,22131,12814,22900,35150,2867
-,28630,0,0,0,0
-,20349,0,0,0,0
-,19186,0,0,0,0
-,30381,0,0,0,0
+,44729,38250,9121,38144,33853
-,11894,0,0,0,0
-,1884,0,0,0,0
-,11286,0,0,0,0
+,41195,8212,31215,29238,37805
+,955,8947,37782,19825,3806
+,8916,29650,49433,48887,27989
+,4891,24603,8980,17950,11574
+,1764,10298,38382,40565,4519
-,12171,0,0,0,0
-,8500,0,0,0,0
+,46772,40366,44098,41669,13834
+,20329,32741,45135,46805,22368
-,55,0,0,0,0
+,30616,29288,14347,42174,27275
+,27975,33177,7480,26009,16941
+,800,49120,4508,15981,1634
-,32658,0,0,0,0
+,19607,23502,27535,28946,26272
-,1107,0,0,0,0
+,28771,48456,8215,28974,4986
-,15067,0,0,0,0
+,39737,35579,4380,25132,15031
-,21216,0,0,0,0
+,19434,3562,475,41463,31696
+,16313,40784,1807,12182,34261
+,24893,25490,26276,42933,5813
+,46051,35407,40054,10968,18311
+,12919,30920,10036,6745,25320
-,11948,0,0,0,0
+,45066,7434,41817,48903,36066
-,25693,0,0,0,0
+,40829,17061,2147,2635,16995
+,24353,42570,13698,47676,34877
-,23916,0,0,0,0
-,11545,0,0,0,0
+,47301,1072,33123,39195,22153
+,46011,26024,30234,40177,1456
+,7678,19006,47572,41024,26144
+,7551,35938,46749,20720,34675
-,10679,0,0,0,0
+,46899,21970,6820,14225,15752
+,48852,18038,31610,35942,21521
-,9059,0,0,0,0
+,15675,14054,1290,40821,49647
-,11357,0,0,0,0
-,32451,0,0,0,0
-,19756,0,0,0,0
-,10665,0,0,0,0
+,20093,27492,876,12742,31862
-,24003,0,0,0,0
+,8513,36573,39656,43260,42101
+,36634,8924,34159,49192,19026
-,4908,0,0,0,0
-,22250,0,0,0,0
+,26665,5178,19396,42287,28118
-,5765,0,0,0,0
-,33001,0,0,0,0
+,48126,29724,14162,45308,14376
-,1418,0,0,0,0
+,46333,35017,46349,41502,27089
-,12000,0,0,0,0
+,1618,28473,29321,46712,43708
-,33719,0,0,0,0
-,22987,0,0,0,0
-,3431,0,0,0,0
+,15559,24119,1059,28598,2889
+,6323,36462,17903,32238,30166
-,30653,0,0,0,0
+,2893,4631,13361,39220,18732
+,30847,29695,38974,11933,43763
+,8329,40899,16588,2340,36703
+,36751,1576,48545,6262,10582
+,30198,12447,4071,3150,7299
+,32386,45036,47921,7637,43420
+,13465,11108,7621,41461,29790
+,47219,41667,16031,30801,40560
+,12696,18844,5983,45109,6940
+,27859,38617,31475,332,14454
-,25072,0,0,0,0
+,3624,44463,8060,13441,42542
+,31492,45004,16303,13952,32856
+,29882,47462,19472,17927,27941
+,17107,4260,45990,13209,10075
+,13648,21657,23243,2365,39976
-,21793,0,0,0,0
+,17034,34091,28879,12013,38565
-,2213,0,0,0,0
-,32050,0,0,0,0
+,2618,9106,21225,2708,29009
-,14828,0,0,0,0
+,17575,38125,14762,18276,11313
+,36011,17265,29621,3025,46497
-,34380,0,0,0,0
-,6322,0,0,0,0
-,30580,0,0,0,0
-,20867,0,0,0,0
-,19111,0,0,0,0
-,4480,0,0,0,0
+,5758,39772,14850,6768,3901
-,12776,0,0,0,0
+,34035,48439,28473,2764,37581
-,17474,0,0,0,0
-,3958,0,0,0,0
+,375,45553,49109,14546,20441
+,35199,12056,16135,22663,39672
+,24243,23507,42299,38886,37450
-,27142,0,0,0,0
+,2306,22377,12214,16139,38471
+,15105,19189,5335,41571,610
+,27885,3523,763,29861,14883
-,34966,0,0,0,0
+,2145,20903,14370,49912,2747
+,38867,29372,31251,8622,20503
-,28746,0,0,0,0
+,14935,35954,3936,25827,35594
-,29617,0,0,0,0
-,19551,0,0,0,0
+,4736,24447,33369,44634,31085
+,21838,24857,8054,29177,6472
+,34585,23347,45316,36869,41205
-,7418,0,0,0,0
+,11434,28076,23936,37534,34788
+,22359,22692,20108,17367,27039
+,22020,14392,30002,1968,5342
+,10294,35846,22675,7396,3615
-,6116,0,0,0,0
-,26117,0,0,0,0
+,23613,31675,7824,48395,29156
+,24911,2936,27253,17105,22841
-,7560,0,0,0,0
+,46801,22959,22106,10693,8060
-,24351,0,0,0,0
+,11034,9442,16937,42339,36263
+,8098,2061,18767,31525,14201
-,30765,0,0,0,0
-,11297,0,0,0,0
+,47678,11321,6886,20749,30584
-,8301,0,0,0,0
+,5915,16676,41360,29001,10592
-,18939,0,0,0,0
-,7491,0,0,0,0
+,5670,15559,46788,47411,15351
+,25527,45995,40449,49280,10754
-,5846,0,0,0,0
-,28810,0,0,0,0
-,16266,0,0,0,0
+,44785,46826,1963,11046,36161
-,13487,0,0,0,0
+,32687,580,9337,1860,21500
-,33130,0,0,0,0
+,20352,8305,46107,38704,15399
-,3877,0,0,0,0
-,25561,0,0,0,0
-,23699,0,0,0,0
+,40044,9938,9836,5014,18208
-,23366,0,0,0,0
+,20075,15848,39050,18707,20892
+,38382,13664,26152,39776,44438
+,1313,7411,30231,41227,20722
+,3571,44269,47653,46445,17602
-,26870,0,0,0,0
+,30539,28348,30978,46361,3164
-,4888,0,0,0,0
+,32502,16459,15608,1778,30169
-,10319,0,0,0,0
+,28154,32908,19968,29318,37910
-,23494,0,0,0,0
-,24466,0,0,0,0
+,7516,18052,41746,9148,44764
-,30306,0,0,0,0
+,9830,13825,42420,2299,22190
+,22751,49108,3223,29810,23063
+,29238,10506,49402,21447,7576
+,15684,30547,39485,32815,49704
+,20058,45858,24537,16089,48753
-,5746,0,0,0,0
+,16079,19065,9541,32719,13352
+,17459,966,2942,24510,4496
+,35404,8860,4972,26421,22931
-,30791,0,0,0,0
+,44105,17060,19392,11404,9035
+,48123,15211,8167,49956,39349
+,49046,5932,18537,1033,41260
-,4864,0,0,0,0
+,45323,46510,10195,34539,6709
+,30496,9393,34445,34365,26063
-,17305,0,0,0,0
+,20091,35515,43209,18393,19943
-,23837,0,0,0,0
-,8741,0,0,0,0
+,7582,40622,35564,29192,8314
-,8464,0,0,0,0
-,29678,0,0,0,0
-,25812,0,0,0,0
+,23511,39723,35842,36527,46950
-,11940,0,0,0,0
-,25755,0,0,0,0
+,30732,37704,3097,230,15126
+,39937,37330,14339,34638,25661
-,8036,0,0,0,0
-,31457,0,0,0,0
+,3074,14856,17140,28586,6818
+,26711,15678,20251,16411,29419
+,30414,12391,42671,28381,20244
-,13290,0,0,0,0
+,8551,48324,33585,49201,42245
+,32375,22628,36001,3319,6195
+,3685,46114,1561,2907,39017
+,11048,38500,9545,28311,19401
-,13747,0,0,0,0
-,17811,0,0,0,0
+,26064,29788,48640,9009,38717
+,34098,4539,40277,49243,21679
+,39040,45480,49622,20826,2006
-,7463,0,0,0,0
-,34700,0,0,0,0
+,24979,1929,30241,16112,32802
-,34238,0,0,0,0
-,30595,0,0,0,0
+,8966,33919,8447,11486,1076
+,30316,29290,47849,44961,4313
+,26325,19437,2608,2434,24956
+,26838,33569,1368,3664,25259
+,36438,24437,23348,32650,37772
+,41603,44533,43058,1748,44947
+,28693,15851,43614,8117,46575
+,43088,42041,47663,44343,3240
+,19061,20952,27412,30403,49407
-,12065,0,0,0,0
-,8487,0,0,0,0
+,21380,4123,14596,13920,49795
+,48135,43518,28999,31243,21572
-,5027,0,0,0,0
-,28134,0,0,0,0
+,48753,3362,28299,16992,27878
+,24268,2766,12119,43265,21577
-,24868,0,0,0,0
-,1123,0,0,0,0
+,25759,26209,49209,25063,40316
+,14834,45420,31048,19998,7477
+,3171,9760,37554,43789,32760
-,15375,0,0,0,0
-,18749,0,0,0,0
+,1736,31454,11658,15065,20074
-,20662,0,0,0,0
+,48129,2674,15020,24810,36939
+,17037,9614,2043,33653,13673
+,38618,47225,41237,36451,550
-,14519,0,0,0,0
+,5481,44346,1006,29061,15142
+,25956,39916,5899,37524,40246
+,46136,32506,31557,43132,19587
+,31962,32034,27274,4027,19764
+,23042,14384,48396,1804,11669
-,18811,0,0,0,0
-,18779,0,0,0,0
-,25042,0,0,0,0
+,29116,15046,32135,25708,17387
-,19173,0,0,0,0
-,28358,0,0,0,0
-,27878,0,0,0,0
-,24559,0,0,0,0
+,3368,6121,11787,47563,49016
-,10725,0,0,0,0
+,49693,16950,13284,32631,4826
+,46990,666,21123,43243,37037
+,14799,38626,4867,14735,31293
+,49310,44145,23344,29293,14698
+,44394,32002,1725,7349,45469
-,18186,0,0,0,0
+,10200,43877,49860,17638,29430
-,17193,0,0,0,0
+,47432,40206,44191,13244,29726
+,11556,20918,17109,8931,25428
-,33309,0,0,0,0
+,19319,26782,14366,3788,40860
-,14515,0,0,0,0
-,32840,0,0,0,0
-,34063,0,0,0,0
-,4390,0,0,0,0
-,10097,0,0,0,0
+,11484,14134,934,13749,15934
+,32241,7363,24629,47260,49429
-,11761,0,0,0,0
+,20927,19108,4873,7899,30724
+,885,38159,6872,12435,15206
+,707,41677,7329,42783,39525
+,9063,43803,1727,1181,26049
+,11907,6636,226,23278,33992
+,44941,31907,21726,24007,37209
-,10511,0,0,0,0
-,6810,0,0,0,0
-,22263,0,0,0,0
+,7641,32557,46654,23634,1099
-,1601,0,0,0,0
-,28536,0,0,0,0
+,35876,3813,48991,42689,13733
+,140,30783,39896,24456,30965
