OP,A1,A2,A3,A4,A5 
+,16325,4596,5559,4405,34070
-,1556,0,0,0,0
+,4416,24056,40556,6521,36017
+,10262,23689,35822,6480,35587
+,41534,47691,7443,14164,40558
+,44277,5239,8279,2231,4149
-,637,0,0,0,0
-,3754,0,0,0,0
+,1010,1029,22114,48110,33412
+,16996,48382,5854,806,26424
+,30875,6209,47458,41969,42569
-,1794,0,0,0,0
+,5325,19641,8443,17186,35820
+,16924,34244,15009,4876,21441
+,37748,42799,7281,49351,44767
+,282,4056,42272,21512,1407
+,7151,5031,40612,10562,48920
+,32097,4148,29576,42286,33284
+,1372,1991,44770,7619,41900
+,23170,31519,37167,48927,33876
+,11706,39303,2329,16747,20573
+,42511,3611,25858,35736,38563
+,24070,47607,15346,16414,2739
+,49882,21527,42801,33676,40357
+,43407,38270,35303,42762,11415
+,8149,2793,46397,34665,18203
+,43386,16719,13792,43886,27058
+,1534,23780,27716,6043,43419
+,28081,34888,38721,39908,30952
+,48846,45000,41714,37916,21795
+,41698,23224,20624,23382,12464
+,30954,36167,25687,23662,34917
+,483,1001,28507,37920,43485
+,31089,35174,1896,26818,41179
+,46721,12354,16058,19630,44065
+,36626,2223,20130,37067,46531
+,44138,25450,37393,5581,5530
+,22415,24191,17537,33537,14821
+,49895,34129,16857,42683,6394
+,5972,42391,23922,25683,35468
+,40601,42703,31767,6191,24591
+,23204,258,36842,29678,31929
-,765,0,0,0,0
+,49241,31121,9318,43609,13549
+,48306,8180,15984,45061,658
+,32206,27977,24806,22710,1972
+,35685,12397,41795,13070,49177
+,43819,16582,39842,31101,41537
+,42978,13567,31146,12210,20334
-,8021,0,0,0,0
+,5618,34057,28268,42004,24526
+,6466,34625,6730,40270,33226
+,35413,17958,23453,27431,13933
+,13040,39733,13547,30046,6194
+,26928,44135,17083,43859,967
+,36237,21618,39400,47641,45965
+,12835,30282,41620,45544,7246
-,6688,0,0,0,0
+,43434,21620,3745,30370,48787
-,5436,0,0,0,0
+,19706,33451,32830,39346,40986
+,15447,47244,3409,23508,15822
+,41791,3440,38748,7840,38784
+,11725,40493,25251,39942,47111
+,32114,20515,45265,423,44451
+,30682,30427,29317,30182,40386
+,30992,25922,40346,13969,10246
+,29011,40055,30474,46348,25879
+,45237,42005,30396,20426,17626
+,17195,1663,180,42778,6262
+,16931,18771,29655,27,44337
+,5925,10432,31396,17998,14318
+,35473,4706,11689,48980,20599
+,23036,20123,44963,38040,15043
+,19150,22908,2643,10918,35336
+,38597,41028,19659,12234,12489
+,6934,15905,24083,149,34537
+,19876,26278,15064,48846,6356
+,34843,13486,28286,26267,29164
+,27166,16102,43453,32006,24818
+,8235,30691,44488,9642,36094
+,32331,23571,17320,26925,11094
+,29443,11364,41476,35179,33431
+,145,39064,32981,32372,41173
+,45681,30418,41723,36395,27950
+,30699,41976,30461,38869,34682
+,46664,7582,37885,29498,49998
+,13530,830,32940,19603,18039
-,4274,0,0,0,0
+,39918,43049,29329,5305,25236
+,6557,26040,42713,33846,23461
-,6823,0,0,0,0
+,37424,41419,21967,33210,49288
+,18182,43053,4083,49667,33057
-,7714,0,0,0,0
+,9402,7297,38939,24267,19389
+,33007,5172,27341,15075,4528
+,41497,8906,46186,33920,48819
+,26993,37050,30062,23771,24480
+,26029,46258,35314,6601,2353
+,14526,43463,44393,42626,41498
+,16270,4033,32073,32828,37531
+,28235,24441,49146,26586,2791
+,3204,19231,4898,14363,14705
+,37031,40694,33675,45313,24904
+,35560,32570,48066,20708,34172
+,11717,30369,2374,765,37495
+,11402,46142,28204,36833,18647
+,27628,34061,43821,6507,24296
+,10356,34198,15891,47941,4613
+,42954,28798,25554,36934,37935
+,16448,11575,12184,38860,12506
+,154,14321,4218,8917,12189
-,419,0,0,0,0
-,1020,0,0,0,0
+,12007,6648,2667,23124,10190
+,42683,32365,49158,22636,47311
+,19195,48902,40046,9032,30925
+,36163,12080,15642,28288,26969
+,9904,7198,1300,21253,25736
+,11289,48887,2355,14882,13278
+,36250,29995,19665,1067,15190
+,4758,45121,12936,9999,7387
+,13867,39911,30288,24724,10260
+,21132,47794,47771,49395,35526
+,36828,45345,150,32524,20927
+,14285,14698,21151,43446,29635
+,40868,1111,39895,37186,34141
-,1477,0,0,0,0
+,14818,19514,5738,2128,35821
+,26441,1149,47065,12275,48810
+,46712,33865,34329,12539,33934
+,11232,40858,14729,30468,16418
+,32963,48227,4739,2482,40245
+,14354,30580,21859,12792,34474
+,3765,48158,44371,32269,36064
+,25691,29855,47154,28949,43605
+,8861,2179,48255,29457,42305
+,37678,31134,18461,10771,49101
+,43015,21897,30361,23545,12687
+,2786,5096,14611,35685,46969
+,30477,2090,61,20769,3197
+,35790,43675,21320,9759,46441
+,6718,32657,18112,31020,24210
+,13769,4607,33245,9179,33693
+,30097,6604,1288,39029,15789
+,23530,39547,14751,34631,26085
+,12883,11343,29300,40073,21546
-,523,0,0,0,0
-,6778,0,0,0,0
+,26480,38450,49075,49397,45804
+,37676,16471,40599,10910,25490
+,45319,36182,29967,37208,7335
-,4665,0,0,0,0
-,9634,0,0,0,0
-,1675,0,0,0,0
+,32408,45327,35820,8694,23613
+,23197,9485,24134,4475,31471
+,22232,19223,20218,26049,46348
+,31999,24783,22565,24837,32504
+,44111,22805,34441,17213,33643
+,27501,46912,6538,24078,5873
+,25281,27050,26055,29096,7951
+,13441,4136,19672,30289,25775
+,10319,32349,40838,29265,7812
+,28746,5894,31148,19488,22289
-,7600,0,0,0,0
+,47796,20523,11109,47440,9470
+,39695,28902,49814,2024,41776
+,42575,48437,12435,26246,41519
+,23070,35486,41869,18757,7106
-,4558,0,0,0,0
-,1269,0,0,0,0
+,45884,17558,36577,1296,24957
+,26725,7345,40816,31524,14953
+,18258,27239,16998,12962,692
+,14947,18784,31441,16192,35992
+,47974,39494,17025,11119,826
+,5740,18965,10070,23962,41221
+,28154,7668,47049,35051,12673
+,29616,36913,48037,3123,38469
+,32271,28130,37509,4619,41913
+,41365,5262,33854,13689,43572
+,18288,29985,48604,38814,2629
-,379,0,0,0,0
+,15160,31082,48118,14350,8976
-,839,0,0,0,0
-,6947,0,0,0,0
+,17976,42771,19548,46104,20713
-,9458,0,0,0,0
+,39471,15110,30487,47696,47153
-,9194,0,0,0,0
-,5264,0,0,0,0
+,5156,23527,32279,33773,12731
+,11856,37708,11217,28983,49099
-,1709,0,0,0,0
+,33690,26357,27288,20890,21525
+,25165,3525,37814,9671,4819
+,2508,36456,7669,2451,15828
+,39407,12817,43484,14548,23352
+,176,29268,44353,11351,33703
+,14985,46198,27737,18251,28320
+,13351,28474,32428,37567,6125
-,2761,0,0,0,0
+,4762,35697,13701,8931,48986
+,48791,15202,25623,21471,11103
+,30938,45850,40351,29919,32772
+,10366,32757,33567,6319,46963
+,29429,33750,28106,37716,12227
-,9680,0,0,0,0
-,9802,0,0,0,0
+,18454,21588,12309,28116,42424
+,2847,33990,40821,38230,30238
+,9800,35269,34346,47611,46177
+,3108,41229,40571,28789,31499
+,15607,31126,33868,28031,8556
+,5207,3141,11672,23679,36733
+,45247,42344,18981,2472,23863
+,18413,12364,17328,11444,38137
+,10220,44896,19372,33551,46978
-,583,0,0,0,0
+,30284,14961,32065,27880,24458
+,43876,11755,39772,15394,38169
+,43903,29166,26061,5780,7626
-,1761,0,0,0,0
+,24900,3190,13692,3985,47868
-,7689,0,0,0,0
+,41713,22530,9968,18313,19779
+,15480,44833,21154,43945,24277
-,3418,0,0,0,0
-,3290,0,0,0,0
-,6514,0,0,0,0
+,32676,31562,22153,35856,2722
+,47345,15634,5958,44335,34090
+,16266,18479,30006,20623,16848
-,1558,0,0,0,0
+,38834,33587,48654,24051,42193
-,7194,0,0,0,0
+,30478,6687,43891,19608,44976
+,47644,23721,39397,21804,13826
+,31739,8131,23943,39417,12155
+,9874,39980,9851,35272,15058
+,42160,6323,3007,5448,2493
+,34643,32361,13487,203,40972
+,49000,4189,32066,932,38100
-,3311,0,0,0,0
+,9417,7235,13260,40441,45391
+,33849,24447,22760,40552,10462
+,41524,35052,29231,40353,47997
+,39748,17218,23788,23697,47881
+,4415,14226,46549,9825,6152
+,2835,43312,29236,27371,34783
+,14892,4999,13446,44933,28024
-,5309,0,0,0,0
+,8246,25972,42656,17939,27583
+,17579,41316,25947,41794,47072
+,42864,48691,31155,40235,35034
+,39689,3795,4941,38937,6557
+,28913,42673,5696,17549,40560
+,18948,20784,32300,6192,43438
+,3732,44105,10486,21744,12321
+,47979,13559,12140,22098,22975
-,6586,0,0,0,0
-,7727,0,0,0,0
+,10971,42442,13875,15573,41937
+,17489,41721,12746,32524,44747
+,1876,21024,6592,42148,7207
-,2368,0,0,0,0
+,27802,9237,36139,35234,30773
+,4759,45367,36827,30966,38694
+,21227,7570,25521,40273,20222
+,14466,44370,44770,18810,18935
-,8706,0,0,0,0
+,42477,18888,11663,24697,30854
-,6670,0,0,0,0
+,4262,17832,25507,49389,37877
+,37170,23591,5841,41977,11390
+,36440,36699,46696,9585,5612
+,11900,14998,19401,29197,12850
-,417,0,0,0,0
-,9826,0,0,0,0
-,878,0,0,0,0
-,7696,0,0,0,0
+,10306,7263,36450,577,16668
+,2733,8682,49773,33991,17617
+,12346,15259,39877,40142,31384
+,19922,11531,45627,34043,39691
+,45049,33001,36723,14841,46887
+,35112,42098,34312,9537,39438
+,18274,6413,34317,24776,49409
+,47268,17385,18663,14609,43026
+,46957,42804,27817,3848,6116
+,37072,49801,30949,28016,22346
+,6132,5581,4372,4619,22068
+,17325,18816,10370,5596,46836
+,46870,9047,42340,11535,11631
-,3787,0,0,0,0
+,25091,27053,44472,48532,18345
-,9483,0,0,0,0
+,14804,34344,12177,37071,41356
+,17984,20360,35715,9441,28218
+,33002,16291,40494,1561,18634
+,49193,46169,30219,26441,49142
+,42317,29505,18975,39837,13789
+,22604,9448,911,32516,23925
+,601,41404,3578,26394,38654
+,22227,30928,44226,7327,26414
+,37342,40247,12785,43709,16741
+,47068,23281,22741,17431,13050
-,1374,0,0,0,0
+,4042,48862,33301,34389,946
-,7232,0,0,0,0
+,37546,22721,47007,30390,435
+,13065,40848,37492,21689,33704
+,14096,2482,41079,24513,39906
+,45221,15794,7946,26593,15585
-,973,0,0,0,0
+,38089,44488,39732,498,35888
+,5907,18246,21262,12762,45165
-,5241,0,0,0,0
+,10438,26943,30260,1918,30083
-,1920,0,0,0,0
+,28777,15842,11929,49891,29981
+,14741,8461,33054,37315,13669
+,32818,27645,34090,7737,21648
+,43071,42973,46593,6279,21490
+,439,27428,43396,49404,14466
+,5294,9984,15033,4103,22052
-,3285,0,0,0,0
+,45496,11639,22363,13935,15409
+,40898,49916,37475,39410,15326
+,36044,20031,37686,16645,17420
+,49561,6591,37924,3755,6976
+,41976,41357,34507,30785,5713
+,7707,40747,39937,28879,17527
+,34203,7598,33012,29977,37661
+,15026,535,7137,10934,7008
-,9986,0,0,0,0
+,2874,17087,7641,2036,42490
+,13830,8532,36067,30996,452
+,7496,17887,9744,6099,36002
+,13059,26274,33198,43783,4606
+,6267,48188,14601,27937,46358
+,20802,16846,16826,44912,20196
-,4176,0,0,0,0
+,4106,45475,45292,39625,28493
+,2800,4289,48241,47802,19550
+,27448,14482,34644,35236,47051
+,18641,49528,12270,45729,33636
+,30919,36896,6847,18405,9712
+,42918,22318,41937,2440,28431
+,17370,37137,41569,36176,43617
+,36085,11603,36913,49489,34131
-,8866,0,0,0,0
+,8217,23131,585,16542,28454
+,11728,44603,2586,33452,27230
+,22660,23560,20742,23348,27327
+,17145,26382,4905,48242,12141
+,23092,39357,28849,3692,2960
+,6998,47215,35152,39773,18192
+,25305,44293,30025,47412,15649
+,18747,36660,44550,20622,10958
+,19887,44134,27754,20331,31433
+,38608,21390,835,17928,43918
+,167,164,42049,45602,24694
+,29961,24441,13561,34867,10406
+,1230,928,18070,29346,34372
+,38311,38800,45672,27039,29497
+,27291,32627,46120,957,11440
+,2532,21370,35862,10255,30227
+,40368,9714,15488,31164,42216
-,464,0,0,0,0
+,26030,47155,33082,1089,31085
+,18204,43885,1225,30352,7319
+,27733,5889,13151,33430,26259
-,9993,0,0,0,0
+,28534,17549,42802,8708,10438
+,23900,30777,10445,22140,12352
+,22799,21386,35884,47071,26697
+,4532,2762,39656,43439,3654
+,966,1525,24291,49059,32540
+,19276,43349,4122,27496,28456
+,31720,1464,22556,8735,47792
+,10296,39782,21908,23628,16658
-,9825,0,0,0,0
+,12130,48703,22134,12406,27241
-,5350,0,0,0,0
+,15405,4672,12654,46692,37537
+,13052,9470,30344,22853,23986
+,33106,12407,32103,35600,49453
+,18392,9556,40791,22324,35705
+,5004,38902,8128,49070,11435
+,28828,15546,41694,16259,12933
+,20042,1936,6644,21681,45787
+,20592,43713,11020,4230,16180
+,44645,24247,39299,26115,35013
+,29572,13237,15114,8952,19525
+,49374,14609,2576,4815,4544
-,2540,0,0,0,0
-,1391,0,0,0,0
+,706,34935,20442,4198,28811
+,25999,45237,1939,2668,27275
+,49721,2123,32222,12254,44275
+,35971,25447,8108,25182,43331
-,6928,0,0,0,0
+,18285,18456,49182,30404,11111
+,421,43201,953,35207,27043
+,30099,18286,8413,31054,40911
+,35086,1397,17073,12540,49269
+,20976,19461,11595,15820,2885
+,497,25918,34134,44706,49275
+,14003,10107,23364,30250,227
-,4390,0,0,0,0
+,42037,5024,21041,48681,14204
+,11875,40308,36094,58,44281
+,30881,1212,5924,43447,29231
-,2632,0,0,0,0
+,11846,34251,14962,11637,8171
+,29873,22225,20236,7527,33540
+,42345,22350,14610,6852,33355
-,5101,0,0,0,0
-,9821,0,0,0,0
-,8302,0,0,0,0
+,45827,17537,16762,18974,49477
-,9131,0,0,0,0
-,9828,0,0,0,0
+,2923,28489,5634,20005,46354
+,22068,15718,3078,37037,47453
+,14032,46158,11701,40712,29006
+,9315,29663,31909,18106,20049
+,28731,17308,22965,33754,25944
+,28594,35081,35409,32559,48029
+,15857,3089,2528,49347,4268
-,5211,0,0,0,0
-,5660,0,0,0,0
+,44174,23815,15510,6657,5643
+,8924,29781,24601,36726,17311
+,40049,30133,21621,911,26810
+,45814,8311,5327,7454,3382
-,8240,0,0,0,0
-,2622,0,0,0,0
+,28675,10552,9431,43628,14401
+,14321,8372,48402,1766,32597
+,37650,42863,48374,19381,37430
-,5594,0,0,0,0
+,35770,14277,21316,24238,46346
+,29018,44591,49414,9217,31327
+,5825,31417,19550,11203,41454
+,18667,23377,26783,33097,962
+,32052,13280,39240,37329,37439
+,28287,31445,37605,31286,6159
+,12813,49914,29507,6892,12523
+,9747,26325,14334,14686,24261
+,9461,7,48117,3775,23243
+,36487,19119,41138,41868,11306
+,20275,49580,46421,9041,42210
+,16160,9775,42766,18948,3867
-,4676,0,0,0,0
+,35924,18215,308,21045,29711
+,281,25348,12260,10537,8204
+,31365,28647,42888,40678,1894
+,28141,3566,30599,32420,45977
+,26184,36583,21029,49460,33410
+,6065,16223,534,20742,3087
+,15323,18907,27523,35286,17941
+,21786,6614,9851,1851,30251
+,44902,46649,12845,23835,46924
+,15210,3267,16581,10516,26275
+,19775,24235,11099,47928,16043
+,10057,46965,1314,2168,1742
+,32635,5186,34089,5949,28493
-,9791,0,0,0,0
+,16460,4885,16868,23030,2816
+,25156,10748,33197,24384,21630
+,28484,36550,42286,40069,2946
+,11759,15218,46442,49680,35122
+,2512,47647,44632,27664,22001
+,46849,49192,7070,29430,9330
+,11136,25085,34557,28637,39912
+,21333,38020,39846,5581,16231
+,35442,22993,37388,26702,2097
+,4065,3046,48368,46106,10526
-,3662,0,0,0,0
+,36095,5054,2596,19160,4423
+,30033,42396,43644,40708,49770
+,25284,42221,41779,12560,6810
+,22820,14221,16402,26339,43659
+,8735,5291,16343,4040,7525
+,32144,30746,44152,47929,24672
-,8546,0,0,0,0
-,8251,0,0,0,0
+,431,30425,29797,48350,18356
+,30346,22094,36577,108,49873
+,44377,27058,48772,25981,12470
+,46177,14122,15510,40754,31303
-,8738,0,0,0,0
+,8247,34268,10906,21807,17442
+,8933,2365,25078,48337,4765
+,26572,5312,25240,32082,12217
+,35296,29679,8743,24867,3773
+,20195,37017,42672,22637,24713
+,6295,26814,35022,44955,25389
-,1937,0,0,0,0
+,8565,2505,29012,8529,614
+,28698,12711,4120,48125,32521
-,4234,0,0,0,0
+,24985,32595,35104,1656,30016
+,42262,19594,29273,49138,49006
+,29553,45225,44831,20089,7209
+,17491,31843,45397,23695,11015
+,1785,21828,46895,37261,588
+,12408,45936,11519,27988,41456
+,10317,10382,30420,3643,38257
+,33553,20507,12883,21357,13119
+,3649,24044,27711,19043,40538
+,2813,43184,31383,23114,35004
+,31438,3820,7533,12448,35429
-,2204,0,0,0,0
+,41848,28568,42032,10723,14352
+,14622,5966,37802,6886,21971
-,7271,0,0,0,0
+,27132,27642,19300,27702,48439
+,28882,28858,8908,32272,828
+,25708,41804,2951,35890,9384
+,20774,10775,16917,26938,44514
+,10921,47213,20276,8352,28475
+,25073,14327,45832,7097,5149
+,41471,46309,34846,21684,20099
+,19561,17856,18578,27970,14316
+,26590,27102,43040,17429,2780
+,26973,8625,7865,25985,25352
+,17522,1189,33836,15010,29558
+,35165,25973,3410,21824,45876
+,8919,7724,9809,2645,28534
+,35565,39919,22,18881,17788
+,41895,15839,16427,42342,391
+,26536,8529,13888,24285,48090
+,33163,27853,357,25937,20422
+,10885,41127,24770,8555,17439
+,20675,18291,34700,9251,19334
+,12931,1163,26812,5091,3120
+,13312,8674,19979,23973,21685
+,37287,5270,3769,10051,48373
+,46106,19690,31269,28442,47570
+,6844,36087,3365,9050,34491
+,12092,9882,24188,49439,49424
+,9240,6897,46261,44953,40065
+,44988,17402,33347,46527,40698
+,16666,31372,20909,43635,14682
+,44194,8674,34204,31321,9815
+,40133,13101,28941,23502,18668
+,4769,19202,39776,30739,26338
-,9800,0,0,0,0
+,44965,3923,44679,16848,36347
+,815,1506,48518,38764,32852
+,36957,40774,47138,19896,46956
+,6031,42245,8793,41003,45768
-,2480,0,0,0,0
+,43391,11645,23403,33345,6357
+,3666,46809,39463,22442,40230
+,34875,17957,19246,46975,44083
+,14871,9244,3044,18716,23379
+,40034,25000,8235,20351,908
+,5245,19921,36631,3669,7442
+,6928,46353,4194,39449,7428
-,9310,0,0,0,0
+,38697,13399,30520,32123,4370
+,841,340,1005,27210,41344
-,4166,0,0,0,0
-,4938,0,0,0,0
-,8899,0,0,0,0
-,8149,0,0,0,0
+,22019,3068,39902,41066,12295
+,11133,12353,6010,41541,12339
+,20124,26974,7549,23801,35628
+,5296,38542,4828,16564,39059
-,7591,0,0,0,0
+,427,45797,980,1016,33969
+,25012,38149,21278,40251,39726
+,36881,33729,12625,19542,46529
-,7955,0,0,0,0
+,17930,25779,31648,29341,741
+,46478,11998,18443,40836,23099
+,7153,22472,45424,20037,10113
+,15059,27587,15351,18118,34378
+,9385,28085,36726,9145,34245
+,47789,30633,38049,33917,13807
+,46699,40714,14860,16974,16093
+,4627,4115,15167,26577,40564
+,38798,10859,47282,11123,36903
+,41352,23340,33797,23992,45680
+,19402,40281,19723,1951,41115
+,33272,49945,47238,9496,4485
+,102,12997,41076,36652,2775
-,9325,0,0,0,0
+,10598,28162,48095,37717,9188
-,78,0,0,0,0
-,3562,0,0,0,0
+,12839,42454,32935,28567,5168
-,7538,0,0,0,0
+,26212,48161,37964,35603,40124
+,21113,7090,36560,41699,49866
+,18851,42280,17340,47177,1262
+,25221,45768,47622,13833,18576
+,25928,10261,3795,35574,7798
+,35253,47922,16994,25900,31602
+,43790,17318,13415,26043,9028
+,14260,37692,28122,37010,3866
-,6331,0,0,0,0
+,4908,47174,40501,10041,16341
+,3817,15845,44154,36796,45217
-,6261,0,0,0,0
-,2365,0,0,0,0
+,9233,23547,42762,17174,5916
+,35371,46512,7135,47000,12613
-,1599,0,0,0,0
+,8018,18650,47583,38760,18846
+,2526,43391,34002,26886,4136
+,557,31740,32724,15833,7727
-,8,0,0,0,0
-,1595,0,0,0,0
+,13331,38225,25083,9469,22523
+,37183,1142,15596,16543,11129
+,29315,23448,11444,27676,49295
-,5895,0,0,0,0
+,1622,24063,22778,6679,31375
+,33457,43398,14991,20673,21386
+,31549,25105,14415,33825,39649
+,12442,43021,3262,24980,31887
+,41719,48202,38438,45903,47784
+,45486,48117,36326,32991,27964
-,5869,0,0,0,0
+,40796,28349,34606,16120,2112
+,3937,25441,29525,15887,19886
+,5850,40874,32486,24224,32073
+,23008,43111,29230,15553,7073
-,8043,0,0,0,0
+,28121,35497,5180,38281,9574
+,9616,26260,42325,30580,45206
+,26107,2679,49637,10366,49179
+,24189,25316,2681,49179,5165
+,16992,33423,45176,4383,3643
+,48523,4813,37139,45577,25081
+,45031,18940,47762,29455,934
+,32558,16465,26078,37122,15479
+,43046,16863,41210,29312,3558
+,28866,42060,26504,13713,6628
+,10505,45205,1240,6887,11400
+,20999,13112,46575,21921,5592
+,20424,48355,46080,36231,5162
+,41241,32999,43446,28837,9948
+,16619,23091,41153,44984,37027
+,29021,6670,3,26055,19958
+,21870,26965,19751,37180,11607
+,44794,10242,39630,12984,41436
+,31584,39972,8219,10325,28381
+,34879,11457,2896,27756,8488
+,4621,10527,860,4531,34284
+,10471,33143,46863,34711,10098
+,26793,46726,24149,44846,9319
+,5341,7766,28429,40544,6369
+,4854,2153,17320,20873,29285
+,5496,10799,27127,7843,16649
+,5461,34355,7318,4407,16529
+,14477,39983,23429,12240,7289
+,36083,12215,27432,37657,32752
+,23431,27720,43526,7773,1992
+,24493,49144,27466,38802,37966
+,42535,36450,16245,33142,28553
+,7506,20697,49720,14487,48368
+,2977,44875,35456,43016,16341
+,16764,42615,34778,46281,42883
+,3309,43731,35797,7039,9423
+,20335,44137,24740,47305,34500
+,23066,4351,2260,4668,9048
+,8810,9363,4499,48026,31663
+,43306,16465,25070,47626,36845
+,38274,47945,24702,33918,25901
+,3360,13822,15348,5747,21300
+,20442,3728,1859,49446,21341
+,15069,12146,21222,30715,31251
+,48047,18340,25642,8214,18160
+,6803,35802,10661,2187,19571
+,15665,46305,49209,35607,47464
+,46543,4914,49908,18500,49175
+,14527,34035,19925,19969,45521
+,38873,38861,43165,1868,47433
+,5261,49721,20191,38293,3667
+,13283,13486,7197,23612,23647
+,22943,15572,3175,20680,36223
-,8226,0,0,0,0
+,47786,45957,42514,19825,46494
+,38985,11690,3276,10424,42115
+,4464,42944,45219,13818,23681
-,7345,0,0,0,0
+,45245,4459,16531,11612,5089
+,27868,17203,35287,13430,26638
+,4454,2302,19003,43551,21552
+,5846,36993,23747,47696,47820
+,6672,17550,44358,42248,6605
+,21156,40984,37597,21714,12082
+,22855,12442,47329,19985,2744
+,44421,48530,8909,16660,39638
+,20986,33594,43832,45866,43607
+,23511,46485,48625,36091,34977
+,26200,1610,22599,6580,29676
+,4062,37525,27225,49635,41492
+,15822,32210,6471,47486,20444
+,13531,16299,2435,7373,39307
+,34743,44286,32924,15883,23138
+,39504,45700,17320,28266,44857
-,944,0,0,0,0
-,1437,0,0,0,0
+,27562,21409,3373,29316,16782
+,4846,47919,47013,37838,31948
+,19328,11607,45223,49729,45307
-,1920,0,0,0,0
+,40661,4434,18293,45778,28372
+,38999,48512,36388,43970,41942
+,6743,16850,13997,37314,9311
+,49151,4201,14391,9412,42122
+,41068,31654,20777,17984,42162
+,45264,41467,1206,46822,24961
+,21868,40719,33522,21136,9599
+,24057,15071,5679,40398,10222
-,7517,0,0,0,0
+,6953,40453,44597,13617,28535
+,30848,39426,40738,39117,6805
+,47885,30682,42081,25004,16224
+,8065,38048,6306,48238,22988
+,17927,12329,44771,31769,8800
-,3086,0,0,0,0
+,20358,20381,48978,43988,12357
+,12282,23307,43024,20189,33035
-,1158,0,0,0,0
+,1871,1924,26283,40504,19415
+,1853,6665,25268,13585,30004
+,48017,45431,19849,5285,43636
+,22905,37392,49814,42284,43269
+,42014,8301,48519,23794,45293
+,38437,17847,40220,48117,9501
-,1113,0,0,0,0
+,6978,30018,10422,43012,25680
+,43777,4140,32725,24706,32063
+,12731,26347,47107,32732,44585
+,11559,33042,22715,27289,26473
-,6667,0,0,0,0
+,717,39146,39777,35210,47094
+,7103,7801,49135,12826,14624
+,22421,17080,31711,22709,14934
+,27844,1941,29073,40117,42567
+,47673,37109,29255,19863,25012
-,4315,0,0,0,0
-,4851,0,0,0,0
+,12323,15528,9893,8883,15103
+,12153,5941,24439,39991,34780
+,18346,49227,12250,23802,44973
+,40869,13384,47992,25818,37146
+,34885,41347,39962,42258,33932
+,33373,39517,17766,18619,4840
+,21793,35654,49938,25333,32185
+,2743,3541,1685,42701,39406
+,6731,34300,22153,38170,19228
-,8358,0,0,0,0
-,1960,0,0,0,0
+,20556,33402,17387,30866,37227
+,23143,36525,14786,16223,6484
+,38365,2814,38942,5987,5367
+,16738,35025,32450,10888,6129
+,18208,35502,41567,33735,7086
+,46964,27693,9913,37540,44805
+,40665,687,41795,8578,28977
-,4449,0,0,0,0
+,8857,10899,4119,20968,37456
+,25061,13454,811,41701,13166
+,33842,40653,990,8415,7761
+,2184,17687,19952,27038,23540
+,4938,3269,37965,5474,41726
+,23131,30093,31382,15752,45476
+,31714,1809,10299,22868,49745
+,42988,14431,42149,12152,46694
+,11319,17488,15535,30494,16525
+,26463,25999,11370,32474,11301
+,12601,21367,10584,31,22643
+,14244,28531,12273,43195,46564
+,24437,2074,6492,36233,39272
+,5499,24830,22490,29405,5592
+,32564,37950,33192,1786,7855
-,4527,0,0,0,0
+,44563,47943,3960,7216,41732
+,6504,49719,18954,24895,8414
-,5056,0,0,0,0
+,21495,40195,10812,10816,49432
+,13070,7396,29709,16776,11531
+,19110,536,26119,41183,29051
+,30442,46270,21523,30296,42980
+,3441,5995,42398,35167,12218
+,19653,47276,39761,28186,15297
-,5247,0,0,0,0
+,18628,19436,41612,45403,13321
-,8719,0,0,0,0
-,477,0,0,0,0
-,9720,0,0,0,0
-,4360,0,0,0,0
+,25410,9706,46901,34711,22747
+,14372,20623,36404,23829,39063
+,9200,15437,18908,35020,3934
+,9325,29605,36435,33228,6740
-,205,0,0,0,0
+,27547,43213,45875,42241,21916
+,3640,37283,641,12352,27388
+,21177,49358,26286,39665,37849
+,5497,31798,41901,20083,14285
+,30628,13505,18662,10666,17462
-,2355,0,0,0,0
+,16335,49006,47625,32719,20112
+,39568,18183,13380,25305,36348
-,5418,0,0,0,0
+,34644,48926,19492,39939,13975
-,666,0,0,0,0
+,47003,11300,41462,10295,2940
-,3195,0,0,0,0
+,32857,7924,5465,49203,28893
+,42522,37711,32851,28012,40312
+,5149,19272,31543,37194,22239
+,27216,36712,12305,30334,26824
+,39465,26675,47596,18912,45019
+,40520,18519,34466,20213,1049
+,311,42874,48868,3941,9108
+,15823,29495,8431,6226,28500
-,9754,0,0,0,0
-,2545,0,0,0,0
+,47485,31316,9065,28046,33731
+,33756,3997,9651,38515,26335
-,3005,0,0,0,0
-,1514,0,0,0,0
+,48103,29496,3542,8900,43857
+,27509,44893,31269,21199,46611
+,40233,41577,41263,34725,20294
-,5393,0,0,0,0
+,1464,3770,15056,7884,12861
+,26171,32627,29258,35391,37974
+,38551,2007,9639,45337,43285
+,35074,30326,26542,4553,26465
+,47395,38559,34370,25799,26085
+,48002,26642,27008,2506,11181
+,17383,33999,2911,928,31032
+,33719,19083,28292,18856,20835
+,38859,5343,6366,33290,28052
+,41445,10020,16297,8537,45818
+,8371,31555,34998,1476,21077
+,44230,36447,12140,33817,42498
+,33798,43554,12588,27639,41024
+,20049,24542,43183,31377,21374
+,16280,10689,34731,17804,18077
+,20581,22437,3320,34044,22634
+,21521,4482,15334,27811,18955
-,615,0,0,0,0
+,3711,81,11888,9701,6547
-,2792,0,0,0,0
+,36372,45413,12501,30761,3386
+,14057,27287,13191,44147,16532
