OP,A1,A2,A3,A4,A5 
+,5281,36090,31843,25442,4960
+,19511,5341,11049,26181,16271
+,6540,730,48581,12069,39453
+,13940,5795,36388,47609,21838
+,31117,3478,37316,15365,25858
+,21827,43500,24664,10308,13216
+,8843,29235,31267,15877,27684
+,6570,25077,11717,5679,43350
+,45312,10181,33664,39373,43961
+,14126,8187,10399,6599,22312
+,46531,25402,21709,533,9253
+,7479,35501,9514,2576,19391
+,45066,6466,18594,24163,24608
+,2984,4045,10265,15080,4639
+,47946,6776,28581,6205,15396
+,34993,32559,20973,39672,24031
+,21317,18817,21579,22585,39851
+,45192,49143,35823,30212,24612
+,21444,34057,21714,16818,39315
+,2611,19546,10804,9558,30874
+,27127,19709,14438,45484,22758
-,614,0,0,0,0
+,40655,25077,30230,33700,3278
+,5849,48493,45369,13430,21511
+,34757,34081,12850,13455,15998
+,25805,19796,39923,39858,21821
+,375,21229,25825,27047,46049
+,26346,9548,43198,8444,31265
-,145,0,0,0,0
+,49756,26738,37609,43057,19244
+,18078,20635,49563,14775,925
+,16816,22814,3146,29076,25675
-,80,0,0,0,0
+,4476,29373,31710,4856,33284
+,46235,41218,24758,7530,28693
+,14663,30148,36589,32855,22968
+,42510,46152,2110,25675,24419
+,19846,43113,19107,38141,14605
+,26034,19526,9293,28858,45856
+,5753,33477,9547,46142,1160
+,1039,43987,622,757,41507
-,646,0,0,0,0
+,43747,28092,18271,14292,14672
+,13015,15655,27153,48369,40252
+,40838,9279,46476,8469,10185
+,11501,15484,43802,6092,29190
+,21606,3586,48557,45695,3529
+,45469,423,46906,40328,41982
+,48963,42928,13239,3426,47673
+,3171,22371,31632,25349,14401
+,13964,22425,32127,12721,28883
+,38713,22804,31657,21604,22062
+,2790,15985,43395,38039,49565
+,8164,23800,30297,10431,49915
+,16793,16478,11949,32789,28476
+,362,7604,46023,41943,5220
+,48007,48934,27479,37168,3524
+,7805,15616,30493,25535,12055
+,2315,6920,3387,31476,1343
+,42443,25202,18655,20036,17215
+,15667,6934,41784,18535,25061
+,42391,28291,41478,36709,41473
+,1452,38473,31346,25214,19736
+,31485,29476,4574,5323,12931
+,32936,48356,10668,3529,5234
+,45707,43392,10336,23416,20840
+,13902,30277,11,1483,19384
+,1018,23386,701,9312,12033
+,8675,22669,37549,33409,27681
+,18624,19622,32507,3060,25632
+,16279,43682,28615,14510,47388
+,13176,35628,15247,6762,46671
+,7274,36810,19700,18083,42203
+,10887,33528,31595,12067,39596
+,3973,21414,1113,16241,35595
+,11567,12105,35662,317,28062
+,11879,25893,38948,38304,49811
+,39498,36970,49115,10918,37270
+,19708,25055,11298,41331,18236
+,41949,28403,9819,20599,30034
+,14934,46193,24356,7488,45627
+,7865,45326,7986,37900,22781
+,41899,13701,15502,28188,28599
+,27097,12638,4682,1157,32774
+,31364,33617,18532,22507,19539
+,37056,3349,15069,32682,2016
+,41847,39234,18395,49083,14438
+,49627,22067,7079,25212,34596
+,48397,6215,17683,35805,42155
+,24736,39485,15856,7530,35222
+,28337,16359,22550,26975,12054
+,31522,28247,29851,45766,25174
+,16912,30885,7918,42377,24971
+,32854,10277,13262,27201,7207
+,18420,42774,45212,29790,16077
+,30546,14664,13961,15580,34330
+,21002,20297,4538,23424,24136
+,2884,9378,31604,10760,35921
+,47647,42971,44233,16408,36503
+,8309,47500,12167,33387,32336
+,27028,2024,47638,39494,6560
+,21530,44534,33177,34434,0
+,412,27374,10630,6532,47638
+,18644,29600,45970,33497,26492
+,34885,24421,13272,26772,24245
+,49585,6137,16781,19362,11446
+,26057,25525,45502,2251,14970
+,6960,48395,17775,18933,42562
+,10835,11234,29229,2108,1117
+,5884,24601,12869,48085,41644
+,34890,273,44555,42150,21256
+,27825,27907,48471,7094,4766
+,19908,16864,19761,22484,44351
+,28664,32978,29174,17637,9576
+,34128,415,18006,48682,42058
+,45220,19,32430,9439,12852
+,32983,49463,3683,21291,31296
+,48341,38449,39122,26200,38930
+,48543,31350,23560,6030,11898
+,36749,17825,29767,12607,48887
+,33635,23311,11001,24247,13385
+,32677,18160,10231,21572,46975
+,18917,41115,33314,5387,30554
+,49113,28699,16124,45946,49657
+,11787,43574,30960,36730,3047
+,19961,37187,18870,46490,22981
+,17810,6416,9141,26948,45742
+,25636,5781,18043,16896,34308
+,44375,46589,27176,6633,30019
+,12380,32803,17218,21838,8020
+,47696,45327,21438,18396,11725
+,36005,11652,2455,43679,20453
+,39255,9249,26976,4003,47543
+,33879,1810,11641,10159,22559
+,46996,24409,44860,18768,19569
+,26939,30562,10993,36847,15758
+,32296,18630,38003,16006,47041
+,49340,45701,22169,20903,35975
+,46009,9277,8613,4528,38224
+,39492,43231,11644,3821,49980
+,31370,30845,37273,6051,24739
+,10475,2718,23563,44072,32943
+,41821,2881,20871,46264,44878
+,40303,9651,39893,5530,22724
+,43929,28646,17140,31118,20096
+,27042,41115,15352,30494,18197
+,40075,30745,26821,31587,16374
+,40783,2169,12382,20877,13696
+,23736,28739,17161,39981,47225
+,43030,29263,26216,8812,40188
+,42027,14089,30526,45569,25507
+,24176,33617,36157,30317,11267
+,9140,36354,49752,43803,33741
+,16483,4345,32682,3700,15259
+,45760,2954,45414,2236,1355
+,12884,29682,10435,25487,28847
+,36500,24238,29325,17185,6432
+,16910,5438,34046,4031,43208
+,24086,18574,39484,2221,48174
+,33739,11902,21387,33162,39763
+,41241,22071,35038,23774,39434
+,23105,26477,23460,11678,11180
+,32974,40012,20841,21417,45429
+,14917,41823,42865,27492,3051
+,15390,21811,38834,30507,32047
+,4612,1104,23661,42709,11107
+,30683,2211,35247,36932,16391
+,13913,19307,21747,3912,1393
+,24579,39044,21162,35832,12508
+,23525,10052,8455,31844,24281
+,19847,18619,20028,25148,45467
+,19881,46891,32910,39218,21438
+,23453,37794,2088,1693,46222
+,1131,13628,48447,5247,26193
+,31362,40915,43127,30340,46319
+,49650,13197,26732,14257,16827
+,46623,26618,22433,9760,22675
+,40695,17413,31053,12105,13498
+,15770,14771,36530,19601,28622
+,6470,731,45195,47466,27941
+,27977,16500,43516,7940,12141
+,18371,35719,32957,44107,7523
+,8458,26817,43777,15003,48830
+,8631,37062,34310,25580,45886
+,2164,29089,48750,2371,49280
+,35564,34351,28440,23718,41811
-,749,0,0,0,0
+,41385,2159,39134,7126,13620
+,41544,46777,49144,17442,2036
+,32807,44924,22296,48987,18045
+,37552,48260,43474,9230,49609
+,803,32643,23522,35219,45489
+,39426,12889,21759,24594,24172
+,40727,37345,34120,49183,15148
-,825,0,0,0,0
+,4739,45246,19695,39205,26143
+,18921,22306,40364,15374,49565
+,49500,975,30264,34030,39693
+,39513,25919,47885,48091,33560
+,45429,14775,5761,8844,3982
+,48101,16541,30027,17085,36011
+,5529,3747,21223,1779,22919
+,24920,35616,41523,3857,36969
+,32018,8071,44047,32789,40172
+,34247,11306,41477,32767,25818
+,5088,31949,6240,8065,38368
+,42188,42875,21125,39892,30940
+,14195,13340,6452,45253,45192
+,10442,7092,14688,29013,31173
+,39405,17494,35775,23693,28504
+,25395,10778,43607,35084,36697
+,49759,41724,5233,26236,49314
+,3498,24852,6247,6002,10602
+,46220,39798,34441,19798,20261
-,742,0,0,0,0
+,29850,26667,31475,44709,3143
+,29726,44605,1130,48273,23219
+,38287,3625,15848,27970,10878
+,7855,18809,24380,45934,47912
+,24129,12324,23923,16423,12081
+,40835,30201,30347,34232,33510
+,18676,12209,1411,46316,6973
+,13227,23111,29671,11317,30052
+,3053,45703,37085,26704,17219
+,40440,17655,15855,15776,46665
+,45906,40898,12299,9264,1404
+,45063,33802,19652,33468,5988
+,41894,16709,23664,30795,15516
+,12438,7456,6225,3136,36079
+,45464,49156,38136,32459,6507
+,21738,28730,26078,38331,44868
+,48629,17010,27267,44984,49856
+,37598,13642,11289,12617,25070
+,45201,39351,46039,30182,3090
+,30978,5117,21089,25519,41288
+,42008,27911,35425,19629,23658
+,49033,29030,23145,41272,44444
+,2048,9648,14252,18195,24012
+,48754,2338,34670,47165,39376
+,4629,17041,8742,11315,41093
+,49621,27133,5394,46162,34267
+,21178,23035,30739,45921,44763
+,22540,28155,43824,17691,27161
+,43962,21569,6065,42762,17179
+,12143,34169,45792,8642,10
+,24431,39573,26804,446,8121
+,28631,19579,16055,28426,38495
+,6851,31450,33880,34711,35653
+,40423,49534,19330,13112,32138
+,6391,17693,2974,875,27303
+,22390,34674,29826,6131,11835
+,31035,11545,13068,22744,11865
+,46470,36347,2263,34769,21267
+,7252,8224,44203,8587,6510
+,19588,28724,5788,25577,33545
+,5410,44296,6672,7366,45163
+,4284,22562,1048,5628,23637
+,16507,4371,6499,3979,21980
+,41675,41905,28645,33094,19774
+,7524,40080,7207,41593,21340
+,16498,48359,45311,33223,37975
+,19778,47729,341,6595,40165
+,34865,30748,18989,14882,1623
+,38032,24330,7088,19198,19411
+,32773,22647,9625,12925,48766
+,45087,48417,42481,1343,47410
+,3516,4714,43614,29014,46915
+,43184,43251,19298,42296,25438
+,44238,17395,7235,3892,16383
+,39248,5705,35103,41139,46687
+,43433,46898,45071,24433,71
+,3441,1214,19254,37580,1182
+,5818,22287,10464,40397,33616
+,45775,6579,32164,17502,49388
+,420,16694,4383,8431,27546
+,35999,8695,30501,4949,9872
+,11540,7974,20723,38110,17314
+,1479,17586,1525,3632,44198
+,9826,20580,2524,42241,20191
+,32718,11580,19447,44964,36763
+,40347,22216,47691,15756,8372
+,19488,43858,8375,2285,36790
+,38734,28609,46817,24461,24973
+,48030,19271,25741,36898,1142
+,38292,41015,38362,33230,2500
+,20729,47578,16476,1657,10566
+,7569,20096,13393,4044,46679
+,42547,7168,48414,6382,20482
+,36366,41557,39656,18507,11480
+,41521,27349,16617,34856,48633
+,31664,30534,13589,19175,14539
+,3108,22917,37507,17297,46238
+,3261,33541,38354,23936,2714
+,10211,16360,28171,21317,14711
+,48595,24385,30379,29350,20635
+,1074,22047,30613,42445,39651
+,23786,48641,6965,47956,22342
+,6283,47123,33776,37833,85
+,34060,7972,5203,12702,33283
+,35845,8462,242,31762,2289
+,39477,37750,5124,6205,4615
+,39694,36191,47122,14080,36315
+,10516,10647,33640,47636,36216
+,29453,4474,12151,41346,47417
+,15724,22604,36937,42340,49598
+,32667,35655,182,32629,31718
+,25687,29084,42767,2654,34759
+,27320,43308,26950,28107,46181
+,48817,4068,26942,6007,32613
+,3414,28523,40867,31422,13523
+,25515,24037,24654,4299,28638
+,12025,5238,14751,31869,17409
+,46351,32568,4640,31193,7178
+,27047,26614,35333,8745,39757
+,44624,49888,25061,22505,40870
+,9217,22305,6138,33414,16977
+,6879,43763,31654,46335,26306
-,328,0,0,0,0
+,48850,18082,19889,15497,38440
+,1790,37335,35990,35186,16203
+,6311,1974,40938,18787,35251
+,45948,47910,49003,44034,17765
+,24082,42583,43357,23310,29170
+,4224,2237,33953,17964,12698
+,13919,35839,1368,7880,48174
+,19274,4998,9753,22231,3497
+,8804,22447,24040,32857,47666
+,35392,20484,27812,14380,38729
+,36895,4814,21753,18841,19075
+,43524,1957,48256,4669,20341
+,28106,43023,2146,45625,27642
+,43887,2541,24660,933,10988
+,39631,36784,38827,4365,38143
+,39308,8266,48659,12380,13196
+,39652,22149,43349,9283,8142
+,42496,41827,19459,11927,27909
+,41858,12468,47172,13270,15246
+,36728,2622,21735,14808,32970
+,12703,44735,15378,46152,32770
+,38770,30039,7248,8678,7872
+,8030,1197,39062,42147,35776
+,26637,40455,28078,45465,13618
+,40145,7425,10317,6549,43597
+,6800,14696,31031,15740,20181
+,46657,32647,37385,2472,3896
+,47744,38481,8925,12439,35663
+,26491,49977,47649,11171,42447
+,12417,30909,22174,2102,24699
+,40493,24297,47571,48295,8380
+,8897,46657,9836,40856,44774
+,38886,18195,30109,39708,25677
+,8734,13987,8765,17039,5736
+,25487,845,5169,16855,17189
+,11853,43861,25072,29329,4787
+,11562,25645,14299,10643,49576
+,29053,44068,25046,17925,2380
+,28006,42272,41981,2727,39487
+,14236,20926,18161,3558,34267
+,18933,20960,3519,44177,12630
+,9296,42889,7567,39634,30345
+,35130,12598,17814,47184,32476
+,17439,24736,9668,33162,16983
+,9540,39526,31865,4960,39528
+,32066,35462,10382,45107,48565
+,15011,30057,17594,5549,19223
+,13404,2051,35078,6072,43090
+,7683,22958,42026,47467,5794
+,1431,40528,38771,23638,27373
+,14930,32253,44601,20359,12586
+,2786,42542,32576,38505,11331
+,58,23680,42898,39818,17192
+,34318,31951,33611,5610,38221
+,34721,3096,28309,13192,17091
+,28216,30114,45393,35531,2879
+,27900,16824,28000,35603,22291
+,24238,36458,38818,9115,4168
+,5482,20444,39809,44655,38149
+,48999,30155,4242,5888,42006
+,39550,46904,32809,40332,12021
+,29359,4327,1434,42455,30927
-,206,0,0,0,0
+,48911,10143,499,23827,14275
+,41282,15085,12927,26741,27498
+,9446,12710,8226,40273,32978
+,9477,42762,2939,6728,11891
+,29663,40399,2599,42377,33997
+,7677,4028,13277,27686,35280
-,159,0,0,0,0
+,26675,10102,21868,24752,37494
+,1900,27370,33838,22522,1831
+,19877,1223,19079,40720,39633
+,3262,26766,38056,3207,26167
+,39559,45932,18345,47977,36639
+,8032,36496,34174,38220,15685
+,144,3029,8982,34167,43770
+,24739,19950,38183,21210,40005
+,45721,28551,12830,49473,7550
+,28124,21605,44257,14466,3413
+,2681,31195,5897,3159,35589
+,21548,5490,30308,29706,11564
+,30735,34846,41709,15590,43943
+,26648,43560,21705,30922,26027
+,41531,40494,19808,22922,29188
+,47843,49456,22265,5139,44352
+,3637,11516,10565,47468,30994
+,44696,7612,37320,13683,38874
+,7279,34575,9411,31533,12070
+,14485,26130,32746,24877,46012
-,809,0,0,0,0
+,44127,20226,32357,21071,8154
+,32023,35093,19821,8833,37084
+,2754,9641,35172,15051,41097
+,33303,13738,37817,12721,46979
+,47064,26097,16374,12743,16525
+,3372,12220,15535,47022,39081
+,19575,18618,24093,8652,35385
+,32176,5020,1188,31929,5012
+,41182,24812,46732,10978,17252
+,29067,44623,24715,46694,37828
+,45423,35720,45127,6714,10662
+,38557,12915,18569,10456,45296
+,12440,10076,5884,36972,3862
+,39371,19345,23618,35814,11519
+,4115,48830,43102,31812,12124
+,10313,48522,31392,34793,3149
+,10786,44583,28210,26425,31914
+,36052,26071,2141,33135,26319
+,11866,40752,21642,26022,38895
+,31466,6946,33859,4329,3646
+,24896,23391,16987,46642,39645
+,28951,36087,25885,41772,3658
+,48115,26358,24544,15564,41320
+,15458,37385,17393,25556,26403
+,471,18851,16276,49992,27574
+,20713,11749,14969,1333,13337
+,36757,40601,28629,44413,3922
+,3788,11725,17033,26851,2853
+,14792,21130,45707,7621,32708
+,15218,34876,8974,5536,34357
+,14538,41666,31458,48193,23028
+,5565,1328,12399,44671,46725
+,38619,2113,35476,26630,29287
+,12927,6317,10023,1973,28966
+,18578,44988,5549,9159,30076
+,1316,45833,26353,11299,37093
+,41701,1909,8252,41712,42788
+,47752,31611,12144,18825,20644
+,1870,41397,43724,40039,141
+,23986,46619,4261,3262,19577
+,30446,11882,38323,30992,6267
+,11326,28568,37602,24416,28304
+,24904,895,6665,25431,42012
+,42096,33049,44783,20647,26995
+,6430,25572,16105,34209,17613
+,5371,10438,8949,26148,31409
+,515,38939,48689,37326,25326
+,30618,20328,4515,36,6027
+,24461,16940,34146,44735,22109
+,34563,19265,10135,28123,10566
+,38449,45396,40035,47345,36355
+,5633,5623,49674,43236,11981
+,10332,2263,11649,18899,32744
+,7583,4091,39285,33704,2514
+,27134,20632,34704,38873,39819
+,17453,25532,46545,42017,33391
+,1614,25851,25562,34208,7421
+,5117,48162,24106,45950,29257
+,43900,49918,26739,44053,19665
+,30831,9908,34462,2795,23135
+,24212,9608,2660,17140,40250
+,21206,6770,17741,31255,18267
+,14205,46388,12552,7202,28680
+,12000,37942,17297,43728,18663
+,12348,1134,44525,36774,39821
+,19285,15363,14424,7852,49068
+,30881,43197,37491,16401,8906
+,25392,26063,26994,25905,45156
+,37878,12001,11784,39440,44278
+,24381,13336,14995,10922,44437
+,12993,17219,18571,9388,12204
+,12947,19875,49941,7356,36142
+,49842,297,17323,12802,33523
+,22040,21353,49280,41862,48590
+,18617,34993,10341,2267,11676
+,43615,33343,45120,48877,48570
+,3365,24978,34816,18904,27469
+,981,40070,20562,31253,20685
+,681,32637,31548,9092,12640
+,32413,18515,10277,46533,26376
+,29840,6476,38818,13186,4822
+,34347,19136,17336,19089,16926
+,29232,19281,11474,11614,4229
+,20738,43687,5094,42974,31718
+,21222,43553,37150,14880,31204
+,45621,49328,46477,16811,7641
+,31962,11399,9396,41419,30215
+,48933,41339,41841,11207,16663
+,35867,37029,15964,3634,14863
+,3188,24362,6188,20307,1772
+,9852,8006,24383,34880,42710
+,8971,18731,21219,26426,39995
+,29263,27168,33796,49460,27422
+,35457,33037,23597,42123,15093
+,39449,33789,46241,30937,11878
+,48923,2150,30496,20847,20534
+,24698,31195,49656,45851,27734
+,23619,13326,32228,46554,47130
+,3387,9148,8247,20139,23502
+,8230,3336,14274,2257,12154
+,1477,44877,3499,18749,41729
+,19022,42608,35611,30580,28683
+,30304,19033,19030,46505,25710
+,21765,48134,6510,42653,6405
+,31714,30839,42606,12414,4874
+,8049,4422,20555,36825,42452
+,25643,36400,19872,45910,21045
-,745,0,0,0,0
+,43244,20840,47204,23566,15442
+,31802,33965,11028,7777,49984
+,15073,13196,12039,17567,36753
+,4214,25229,16915,28527,11798
+,24821,21281,1725,47105,46277
+,45768,19362,28584,28208,21866
+,35123,8329,20449,23339,47492
+,44154,19656,47141,43619,4881
+,46797,40845,25803,23417,7044
+,40526,34686,4756,23509,22802
+,29803,33475,849,32416,15025
+,29633,22095,16025,10391,33937
+,21717,46279,26372,27973,24628
+,2092,2321,25267,44118,5657
+,35382,31081,24680,31886,20358
+,37263,40250,24561,14450,45484
+,29674,8086,23399,33737,43795
+,4064,1831,34770,5254,20195
+,8558,4511,14132,17124,370
+,16939,41149,19125,3904,27079
+,38740,31055,23151,32067,48051
+,28142,29072,12210,21302,24171
+,7054,8836,38842,21043,45796
+,33070,20669,10939,36642,1311
+,347,11839,35988,14932,7913
+,20017,32730,33239,18036,49771
+,9999,15004,15015,27235,18866
+,41261,43393,34045,4675,2521
+,8719,19140,48008,43071,38071
+,45573,30737,48035,45628,28638
+,9660,37894,25207,48457,28791
+,17048,39784,5687,26466,7739
+,36785,16866,40173,146,33153
+,19034,37988,29164,28343,23418
+,46641,38414,21000,4374,14222
+,36680,29117,17566,46883,33551
+,4473,37636,46771,7328,10672
+,9515,1699,16321,25301,10619
+,4129,17785,13024,24810,35222
+,11910,43493,34112,30791,28182
+,17399,485,44683,24812,34444
+,5819,3968,37865,29470,23435
+,43070,44644,10523,45437,19194
+,43326,45409,23931,22976,18847
+,34194,46479,357,15280,2633
+,26887,1890,15497,13294,47434
+,26656,7044,20588,31231,21182
+,34242,32669,38926,305,5282
+,28299,31271,35615,38616,126
+,36563,32888,13615,17179,30014
+,36845,28735,15551,35304,2373
+,40798,42655,29026,34452,33071
+,12051,14914,4181,41123,45193
+,15075,4768,44913,38803,44566
+,20708,19878,24898,47148,24915
+,38192,46601,15832,8680,27240
+,1247,45907,31762,25107,46149
+,42293,18223,36350,23240,14718
-,509,0,0,0,0
+,3859,7677,29655,37163,16218
+,29758,47341,32712,40357,35170
+,38324,19310,24385,12862,2309
+,16231,22440,20594,28682,29094
+,14516,45940,26165,651,29868
+,11032,10874,24357,34053,41478
+,39767,41229,38886,49837,44652
+,16881,35823,16223,41182,33007
+,8006,13897,19515,46830,477
+,34474,39783,13449,46665,1420
+,33430,16643,27457,27611,18467
+,10889,19199,42455,20057,22146
+,44156,8694,7681,25633,18287
+,34792,14011,1271,4953,5825
+,28823,13021,39194,11586,19978
+,15418,10595,37056,28742,40373
+,43768,41392,11099,2234,12851
+,34245,12607,24190,1007,45601
+,4890,44227,32584,20508,5104
+,3719,7654,38889,37433,31928
+,44560,4135,29400,12348,6761
+,43952,2549,898,27486,27001
+,29113,27460,8281,9500,7368
+,31691,32824,43309,22474,6878
+,46555,46194,37984,41656,36506
+,46867,40582,35241,39292,7553
+,41605,14758,29679,6443,12595
+,30089,43577,39510,48644,17124
+,46750,41246,23437,42635,21376
+,13157,28011,35068,30798,24208
+,32099,17285,15912,35073,3148
+,11989,32201,42793,14600,4152
+,13752,20461,49060,30724,47948
+,6598,20120,7743,29168,40700
+,2035,6029,23716,5969,48885
+,1344,4295,22781,41121,3899
+,3901,35249,10222,40776,18656
+,42553,2197,39663,24695,49150
+,20344,31081,2438,31999,19955
+,23514,42132,31563,22349,11267
+,8516,38933,46455,485,26558
+,48749,18042,799,32478,17689
+,21673,40153,13956,49019,35676
+,11376,43790,20030,44810,3187
+,47094,28761,28889,2685,7515
+,33608,33267,19660,11913,40810
+,18213,2406,8573,33351,38419
+,20601,15220,46132,4212,49961
+,1318,10873,13751,46758,32512
+,9580,10829,24083,31363,4198
+,28832,9992,12285,30182,6153
+,46193,28880,49469,41269,28525
+,42388,9575,6429,20145,47857
+,14677,44205,18705,42800,49833
+,44904,47364,27346,18043,14185
+,12852,15755,40343,47362,11335
+,21802,1835,42055,29356,41688
+,43917,17902,46822,8946,27360
+,28777,29961,8444,3270,21705
+,16344,38388,9583,22874,38938
+,4431,30225,25119,30175,25858
+,48531,47114,24576,24310,916
+,12278,25331,26460,34261,34852
+,21195,15840,12501,16432,45717
+,46809,18056,13056,20526,47007
+,19358,22281,22549,3933,742
+,42696,26058,30699,36047,9560
+,36855,37408,9337,3952,28371
+,20958,26809,32242,46724,1013
+,1773,12191,25748,40092,22501
+,49787,24310,34263,11498,25502
+,20050,24816,32835,30440,11932
+,9324,14691,37648,33265,37943
+,9094,21380,29237,15977,13270
+,45122,12704,48196,45260,33345
+,3980,29138,15836,47496,31177
+,16699,42635,45177,2091,10601
+,23003,29012,4316,2026,32251
+,25432,34107,4528,30922,24418
+,39106,23092,39890,2830,18110
+,23560,17605,26792,19843,7379
+,41593,46537,19981,20878,24627
+,39998,49491,32071,41186,2825
+,49456,30252,31947,48625,37739
+,20352,1026,1774,22762,5751
+,35847,11262,39811,474,34284
+,19441,1434,22152,27744,10198
+,33176,38978,6392,844,8628
+,3730,44110,34456,35208,16085
+,47731,10776,41819,30978,16616
+,41714,1266,13535,14858,1443
+,2005,34785,43861,8086,5968
+,15977,8654,18806,31043,41009
+,6852,15014,49611,18259,8345
+,44371,6314,25516,15083,3054
+,31372,410,46075,47159,32094
+,2281,17857,40952,44480,26946
+,26728,35301,12478,43234,29589
+,13705,47755,28983,37435,8397
+,17378,5812,14076,49305,3577
+,3688,47478,49708,48949,3861
+,13795,39923,42381,17259,699
+,5376,7084,42577,2619,23617
+,25933,46861,17427,25321,2626
+,7161,48590,38133,29511,33035
+,8911,27265,25367,8779,32251
+,36647,12495,49291,34781,9364
+,43668,29128,4848,23591,36773
+,9793,31209,38133,48207,3956
+,4368,35157,26159,9393,32974
+,9147,23966,8946,33325,3946
+,36866,34,22230,43555,28996
+,15194,43466,7532,34822,7856
+,23524,24114,2159,32144,45039
+,9621,17989,28776,33397,45870
+,6011,48211,27635,44960,2098
+,44693,29733,38955,1794,44922
+,46317,30394,24679,32850,771
+,33609,18231,38808,32912,46227
+,34350,16520,48649,30254,30491
+,38167,5935,35274,28728,18682
+,17763,48125,9739,35640,40786
+,43128,36154,46567,10874,19235
+,15635,17113,45609,19974,29952
+,1487,36919,27909,4602,42220
+,43528,46810,18547,4519,49057
+,24205,20609,38874,4899,7356
+,7686,48839,19180,26642,44268
+,34649,383,32072,25146,46299
+,12629,29302,25166,4188,44067
+,28178,34470,27305,43413,19603
+,37137,49423,33930,29699,9454
+,28052,34600,3380,14026,14344
+,23751,46793,15660,5585,13109
+,13379,18391,42884,39156,28116
+,16580,8830,26133,4576,2413
+,42122,8208,3707,13661,2849
+,27579,333,36942,9474,8385
+,4534,5010,20969,17791,47566
+,29867,8230,32205,38547,31659
+,37248,26896,31625,24075,4024
+,36783,34076,30530,202,35303
+,40260,45511,10908,27834,49968
+,18571,8378,38536,49653,48464
+,35974,4140,12266,22142,38698
+,33219,16581,9265,5310,21162
+,45344,10934,4764,43591,9615
+,4351,14895,15526,18197,8958
+,18935,103,28007,2011,29131
+,47953,39292,49296,14694,48076
+,47710,28969,29409,21146,10198
+,32097,38330,18107,20637,36953
+,1496,30250,24323,37507,19925
+,20905,25010,47525,45031,20403
+,30337,13580,13373,48692,7065
+,4130,8893,13339,37793,48559
+,39565,24662,15178,45043,33541
+,7983,49306,26389,17485,46062
+,14766,5208,38816,21852,29202
+,47672,11718,33508,4992,6865
+,26473,31626,26041,9689,31700
+,7155,40153,24011,30400,17754
+,2627,2286,32919,32973,14943
+,31406,21126,5673,5104,18362
+,47754,23580,9130,48326,16333
+,23046,38476,27479,5348,9350
+,45348,18666,31373,28632,3936
+,29381,13982,3068,48148,9249
+,17207,46379,36765,35005,14742
+,47331,47301,7743,36723,43312
+,12514,28968,24558,15881,16801
+,43816,22957,44606,48183,23350
+,30431,16660,2595,2886,34824
+,38077,35905,35242,29584,21171
+,47100,46809,22261,27151,12036
+,41901,12527,38724,45546,36209
+,38625,40476,18297,20868,43923
+,27368,34536,6673,10896,558
+,31271,27499,6848,3291,4077
+,42394,10104,28483,852,39296
+,46315,46745,31624,20322,2302
+,13973,1785,36285,25331,39501
+,15551,35900,18937,44677,48826
+,11779,22458,33327,24007,9044
+,16906,19618,14329,40434,21377
+,3655,34412,21592,46911,24561
+,35262,22070,2726,26634,34976
+,22523,11094,40665,34786,38100
+,14870,1546,18634,31966,20581
+,25720,39367,37958,11468,47013
+,29003,8544,39632,31810,31538
+,20674,48602,15775,25981,44307
+,25353,4085,19452,2408,25122
+,5472,12299,23286,45408,22302
+,14717,3331,31161,16279,22600
+,1442,38880,30904,9772,10416
+,48528,24802,17846,14388,17757
+,23810,9298,20152,28084,48731
+,19789,5508,38960,8855,10957
+,39344,46070,40993,38856,19829
+,23582,37578,29498,6742,43309
+,22095,17414,46836,19835,9174
+,13074,16701,19496,32319,47318
+,44645,14039,29275,47843,46036
+,17998,1951,48022,13546,24481
+,37549,32107,2733,41222,5666
+,36233,4585,32876,36860,12616
+,39021,16459,43557,47426,10858
+,14451,49841,4372,9957,19939
+,30281,46258,18703,24111,42551
+,23441,39405,27482,9892,36803
+,19474,27045,16591,37325,9751
+,28806,28569,27533,20708,32825
+,10720,28488,12764,47826,41902
+,4550,2057,7589,30510,13865
-,556,0,0,0,0
+,2838,46529,10824,30074,7810
+,8294,44967,9962,8543,5159
+,39781,45221,35617,39232,28348
+,20521,3912,22019,8779,10852
+,3130,47340,43822,18793,6465
+,1957,12426,7667,36050,35007
+,16355,39493,32890,45524,7279
-,524,0,0,0,0
+,46114,46375,48130,44587,28047
+,9336,24121,6561,43521,8566
+,35365,25457,22333,934,30619
+,13755,31524,25483,32309,20233
+,43077,3508,25459,40664,46285
+,12773,49600,46363,2837,33090
+,28800,18116,31431,2552,40297
+,1056,15174,5792,15790,9764
+,17123,17608,27668,4949,19590
+,39588,36979,9077,24254,25238
+,27186,23341,42092,27223,29774
+,35703,31008,44246,545,9102
+,41418,44747,31005,7767,20074
+,23656,15713,39846,24133,4436
+,46952,15061,27359,31011,8352
+,34006,11295,45328,11201,32146
+,25772,9439,5752,21504,29012
+,6566,48728,26447,43782,17256
+,15020,2624,3385,38451,46335
+,25302,16408,8999,5406,15300
+,4880,44890,17476,33506,4296
+,40615,43303,12713,1930,28931
+,23262,15887,36076,36347,45137
+,27862,33158,26369,2204,40277
+,15091,43403,34693,20898,42172
+,46357,40503,21296,15148,31029
+,17553,33208,19434,35553,24569
+,163,17627,44363,10,18185
+,2355,32910,38278,15480,4064
+,33334,12089,31469,11620,19711
+,35499,21814,16479,9331,7479
