OP,A1,A2,A3,A4,A5 
+,44377,41539,3812,49313,738
+,6443,1757,10446,11060,46261
+,28778,33905,4481,41224,9392
-,874,0,0,0,0
-,8733,0,0,0,0
+,43222,44076,130,29021,17971
+,11576,6453,38080,20420,32540
+,44472,40952,13639,26503,33358
+,16819,18331,22400,47011,453
+,25651,44095,41356,36480,29531
+,1601,9177,32259,20327,45178
+,16493,28009,21603,45519,5461
+,18185,13979,24193,11689,9032
-,19953,0,0,0,0
+,4676,25752,11177,10445,47115
+,229,23190,8446,31583,34398
+,4115,11767,37660,36112,19353
+,1873,17313,45777,36770,14096
-,11705,0,0,0,0
+,10625,49773,21246,23028,6862
+,45688,31513,5990,32839,26988
+,15311,5430,2380,16344,6814
+,27173,27856,26556,31485,23602
+,16148,5382,15020,47644,36591
+,7181,8956,38458,15516,10997
-,4313,0,0,0,0
-,18316,0,0,0,0
+,3878,31839,14243,49363,3520
+,18436,48402,41833,31821,44674
-,9698,0,0,0,0
+,9944,39283,12175,46662,11351
-,11634,0,0,0,0
+,14037,39135,35919,48244,3614
+,42171,12909,37418,21220,19380
+,44421,46442,31177,25894,41421
+,36129,31063,22721,45369,48160
+,4848,23567,43423,34386,2596
-,10629,0,0,0,0
-,19377,0,0,0,0
+,15315,49351,31286,23501,14245
+,11111,30881,29922,3981,17188
-,6972,0,0,0,0
+,30711,48170,17537,10642,30600
-,2445,0,0,0,0
-,14421,0,0,0,0
+,36165,8215,31446,8670,16441
+,12586,5509,47112,24110,28559
+,49317,4429,22480,28621,9930
-,3204,0,0,0,0
-,3522,0,0,0,0
+,348,9568,14414,48646,22309
-,9417,0,0,0,0
-,17551,0,0,0,0
-,3075,0,0,0,0
+,6332,30738,6259,18413,25567
-,8860,0,0,0,0
+,30598,10622,4866,43905,2357
+,20169,37831,6655,49000,33118
-,10923,0,0,0,0
-,19007,0,0,0,0
+,24171,44267,35102,28980,42784
-,1976,0,0,0,0
+,22135,41250,35046,12601,33159
+,32301,28998,30769,6301,40977
+,22120,36798,31968,26918,12344
+,39436,42737,7799,46414,10659
+,39365,3208,24929,49953,13913
+,48639,49680,13004,34829,41823
-,19783,0,0,0,0
-,15337,0,0,0,0
-,10245,0,0,0,0
+,31269,13175,13761,46195,36174
-,18477,0,0,0,0
-,9201,0,0,0,0
-,15633,0,0,0,0
+,32031,35720,1412,23842,45259
+,31215,781,6085,18111,30257
+,9134,35077,19638,29288,10474
-,7221,0,0,0,0
+,34363,43529,38532,23960,6686
+,4530,48184,17150,6243,12700
-,4385,0,0,0,0
-,9124,0,0,0,0
+,19694,22380,1305,9008,19018
+,6895,6863,16825,2855,40648
+,27960,4519,1708,46925,2991
-,2650,0,0,0,0
-,6826,0,0,0,0
+,36654,9082,5063,26809,22816
+,49933,296,48619,42119,10731
+,25486,5026,21541,32231,1502
+,35718,33004,48764,33832,4921
+,29542,47690,8923,17330,3768
-,14226,0,0,0,0
+,46047,6091,2407,37099,12344
-,14777,0,0,0,0
+,42948,37102,47936,45941,31688
+,45118,5085,59,43012,10784
+,974,18550,19116,27580,34055
+,36182,41612,39381,28724,9229
-,17995,0,0,0,0
+,24530,12528,35170,46803,10857
+,36461,34037,1161,11181,17770
+,23884,6391,46304,26008,20161
+,39530,39411,16916,2463,31876
+,25715,38353,17751,47982,29377
+,11192,46061,15210,21152,42784
+,28927,19954,44588,44417,12369
+,48058,36289,9158,47356,28193
+,41271,32615,31075,47625,28160
+,1539,10945,39961,33760,27629
+,8536,48740,7981,2806,22321
+,19269,37055,13165,27575,13942
+,16533,5131,19676,36394,44352
+,41200,12844,4952,33596,33796
+,19046,40993,8824,40343,23969
+,34167,14690,47039,21375,21549
-,15918,0,0,0,0
-,4534,0,0,0,0
+,29343,14393,41734,19231,5367
+,6712,20319,11369,33466,3691
+,7369,31899,8954,15829,21961
+,3889,24879,33013,35873,9074
+,33397,24103,42831,23152,7971
+,4935,7389,48341,36264,46755
+,27237,15106,26236,17421,17910
+,28631,24791,22722,36182,24842
+,3443,37553,8946,38643,30387
+,1119,11692,15990,48530,3200
+,28878,19260,29548,15432,2806
-,8739,0,0,0,0
-,23,0,0,0,0
+,15422,10871,38330,14677,11124
+,40511,1220,19740,43589,12034
+,9781,25226,32358,27976,21924
+,16502,22425,11680,24169,17080
+,41963,34242,42468,13784,11275
+,25002,6783,26673,26362,44380
+,48109,1380,21791,3500,46518
+,41973,14678,31124,17455,22759
+,39936,531,47492,14788,46888
-,15568,0,0,0,0
+,34526,9970,17372,41743,6850
+,40014,45941,18890,38056,27501
-,9863,0,0,0,0
+,48938,7485,2252,8419,14749
+,38770,46594,46402,40929,22012
+,16600,42576,7605,9221,42135
+,10359,1883,46507,36716,39953
+,43892,7953,14949,37913,5118
+,8982,16670,45689,8035,34617
-,17934,0,0,0,0
+,8052,560,46453,4467,33470
-,8375,0,0,0,0
+,4596,30661,20185,32098,39999
+,40566,23382,21333,29179,13150
+,47356,21865,35424,360,49951
+,30851,4439,22120,37340,7708
+,45971,44549,15397,45817,14352
-,10069,0,0,0,0
+,37256,46143,37119,26970,46141
+,16131,14169,35016,36355,17212
-,14026,0,0,0,0
+,17853,41811,37852,28856,7469
-,6886,0,0,0,0
-,2087,0,0,0,0
+,2249,3486,27833,18549,49489
+,41643,31653,21807,33741,48923
-,7283,0,0,0,0
+,9836,46875,45750,1753,39901
-,14235,0,0,0,0
+,7395,5567,30987,47810,23399
-,8746,0,0,0,0
+,47971,725,45282,18011,26160
+,45844,46646,26836,7111,43474
+,16109,18772,12067,27419,46643
+,16048,18015,22189,2317,8320
+,12788,2827,36979,46879,32899
+,14361,48385,20161,42146,36429
+,43559,36576,35381,35640,33556
-,10024,0,0,0,0
+,2505,33432,37051,41436,31058
+,22619,45450,28994,13448,41590
-,12552,0,0,0,0
-,3428,0,0,0,0
-,6643,0,0,0,0
+,17899,16850,21529,32626,21569
+,40590,43965,1378,8505,43389
+,17629,30824,41698,10952,11320
+,41380,34493,42614,32616,548
-,15680,0,0,0,0
+,22531,14289,18746,34666,41167
+,21483,47983,26786,28586,8584
+,29049,24005,11964,22651,39481
+,16235,14298,30534,9488,47701
+,32684,47646,46430,5915,25232
+,49590,3688,32513,4705,41903
-,14626,0,0,0,0
+,42980,38269,9076,17746,26192
-,5768,0,0,0,0
+,6147,49468,4581,23090,8078
-,13200,0,0,0,0
-,9866,0,0,0,0
+,43355,12404,47298,42797,15497
-,6940,0,0,0,0
+,9552,34165,30493,16921,31847
+,37940,19014,38409,38694,3903
-,13749,0,0,0,0
+,2361,21054,18915,29702,15058
+,37623,29153,15341,1866,34683
-,11407,0,0,0,0
+,30990,30946,15457,303,27420
+,3192,8381,6101,31171,34255
+,6681,19447,23660,21693,13168
+,34722,21123,36157,14628,34778
+,33001,10283,15829,625,48496
-,720,0,0,0,0
-,2739,0,0,0,0
+,48229,23372,21011,30185,45688
+,10777,29485,37310,10372,9486
+,18161,6659,10018,28368,6739
+,31380,24265,41355,24075,44554
-,18434,0,0,0,0
-,8089,0,0,0,0
-,19748,0,0,0,0
-,3683,0,0,0,0
+,49879,13343,29635,6709,38226
+,46721,39871,3810,4799,24549
-,5116,0,0,0,0
+,28362,8859,17762,29276,415
+,9427,42029,21464,33181,7171
+,1192,38238,8394,27356,43737
+,24418,40641,5320,14798,19846
+,37777,43535,3215,16556,3980
+,46283,49380,42501,35330,35000
+,11840,35172,48150,4779,29305
+,45021,29823,9220,33716,11555
-,14113,0,0,0,0
+,46461,21038,5953,4564,34218
+,4510,40069,27508,34298,36287
+,24845,3191,18903,34173,16319
+,42881,604,39038,14557,46225
+,48775,48834,40273,21050,12246
-,13137,0,0,0,0
+,27995,40685,42277,9097,31949
-,508,0,0,0,0
+,41991,36129,42082,26627,10341
+,47404,31772,46318,22718,40074
-,17679,0,0,0,0
+,35423,23991,4229,37873,39908
+,30092,21394,10715,12086,20879
+,39575,20059,2465,264,34442
+,36854,31767,37701,21359,5922
-,14291,0,0,0,0
+,7784,44528,21018,29959,40569
+,30128,48271,11904,4627,23048
+,47464,25593,28964,36028,17014
+,37299,34415,26056,39635,425
-,14533,0,0,0,0
-,16896,0,0,0,0
+,49372,39234,38883,46891,1311
-,1038,0,0,0,0
+,16629,37659,13944,30607,9366
+,41952,28605,44956,23122,29799
+,18208,18550,49098,34083,9214
+,46204,12717,12468,9081,19219
+,12178,2590,43092,49722,2909
+,28975,37057,35602,45802,5149
+,7654,9993,678,7874,47322
-,9122,0,0,0,0
+,14547,1879,13083,47588,20658
+,5067,27949,31169,22705,10803
-,886,0,0,0,0
+,49252,29412,20794,5323,49516
+,3625,26250,44825,34767,12467
-,6469,0,0,0,0
+,30564,33469,44746,2757,13626
-,1418,0,0,0,0
-,18670,0,0,0,0
+,32967,36097,40700,22930,10508
+,6965,18795,38737,12885,19849
+,45836,34132,46480,12215,26433
+,34573,20421,24827,47817,29255
+,43271,36758,30050,27703,30550
+,23318,17165,36364,19807,23626
-,6497,0,0,0,0
+,23122,26776,21712,9127,16277
+,16520,17038,49667,49032,35002
+,368,38213,5923,7813,1569
+,14861,32693,31124,23398,30781
+,33024,7401,37821,12180,16763
+,39695,22367,43092,45418,14963
+,25621,918,19838,18201,21618
+,32997,6385,18361,47242,33981
+,28372,11929,5312,42035,39235
-,18438,0,0,0,0
-,13537,0,0,0,0
+,26165,14522,41691,41085,20659
+,21445,6743,39880,35500,29217
+,48172,42219,5862,11020,41014
+,18386,31243,39497,30637,43574
-,15547,0,0,0,0
-,13080,0,0,0,0
-,140,0,0,0,0
-,16128,0,0,0,0
+,9878,2060,13052,34399,28139
+,49545,45868,37443,16400,37663
+,47227,37437,13282,34546,14226
+,6648,23713,18607,35828,28112
+,12351,19911,8244,12053,30759
-,17665,0,0,0,0
-,12344,0,0,0,0
+,25844,14967,29891,24107,1134
+,39549,40495,33142,39313,38291
+,40331,45005,5504,16957,18468
+,9198,18711,3338,41479,215
+,46985,35424,1666,47851,18963
+,27552,40224,37209,21268,38400
+,31626,35060,24511,5888,40491
+,16928,37994,16329,34863,12580
+,31889,33414,11686,846,29987
+,15911,28290,17958,18825,14901
+,17245,19602,39072,22147,12546
-,19998,0,0,0,0
+,22834,23113,1096,44630,49924
+,14950,17234,37514,41316,22307
+,19071,2049,6996,17284,33965
+,30089,19958,41634,26579,33635
+,45711,38685,30897,31905,46384
+,13226,10826,30259,14365,3385
+,33966,20392,15555,48811,3847
+,49417,48589,23979,18770,2317
+,10806,6579,16241,38796,10495
+,46879,9456,27404,28582,41978
-,3548,0,0,0,0
+,2569,42473,41909,8731,7643
+,48392,37965,24115,14792,29261
-,17506,0,0,0,0
+,16477,16553,10782,186,18498
+,27627,9406,14473,36902,40808
+,41782,7779,19109,11292,38802
-,11453,0,0,0,0
+,547,13230,47688,3986,7971
+,6391,19532,32830,47208,40543
+,19706,34300,45662,29509,16216
+,28706,20760,37881,4289,22866
+,25079,14404,2497,24360,38410
+,17358,46616,2666,37913,44013
-,6579,0,0,0,0
+,20095,28354,3786,28192,14946
-,13233,0,0,0,0
+,42741,38859,18232,15202,22621
+,28486,5046,142,15363,36248
+,7039,9050,36859,38544,48670
-,11905,0,0,0,0
+,14815,37270,37581,10600,2354
+,11138,8894,15559,1232,8078
+,10180,27173,7345,6196,21517
+,25664,19645,14669,48397,19105
-,13531,0,0,0,0
+,30299,36905,20630,37131,29529
+,2072,17966,22684,5361,49098
-,5642,0,0,0,0
+,44817,8089,27958,32839,20874
+,10043,2424,27612,9307,32320
+,8462,8507,47008,31461,38836
-,12878,0,0,0,0
+,24661,47621,47118,43234,33376
+,7562,44009,23389,11516,24024
-,10406,0,0,0,0
+,11178,26940,12060,25826,21464
-,7066,0,0,0,0
+,20221,5283,4440,49588,13946
+,29805,21324,13382,45843,47049
+,32094,11130,32180,11025,548
-,17553,0,0,0,0
+,7585,25569,44032,42457,40167
+,34480,1187,16144,8817,18899
-,12173,0,0,0,0
-,16483,0,0,0,0
-,3885,0,0,0,0
+,42289,7452,30368,1635,8977
-,6876,0,0,0,0
+,17160,41449,20725,20782,10185
+,10107,44783,27269,5441,25231
-,5903,0,0,0,0
+,45192,47972,19441,17593,28854
+,23622,17144,13641,14122,34366
+,45076,27137,27820,27286,44911
-,7619,0,0,0,0
-,836,0,0,0,0
-,5281,0,0,0,0
+,23117,22506,21828,4580,3804
+,29215,46013,37754,38892,40200
+,39027,7771,21797,32194,12368
+,18110,32955,30308,20698,7718
+,44312,11070,7043,9887,629
+,16245,17030,26280,13882,41134
+,22445,3487,44673,22611,22183
-,5495,0,0,0,0
+,48239,20560,33459,41970,25258
-,6791,0,0,0,0
+,1716,16461,42856,932,8867
-,15747,0,0,0,0
+,16557,27242,5733,34119,27671
+,25966,49486,11667,7333,4428
+,37796,1649,45528,28227,9383
+,16398,35472,34564,8278,38200
+,16638,37317,48034,13390,40272
-,16112,0,0,0,0
+,6842,20621,48535,5912,27615
-,10119,0,0,0,0
+,39447,46732,40514,29305,21138
-,2622,0,0,0,0
+,37250,39260,48180,489,25311
+,15213,29162,21257,14095,25007
-,19080,0,0,0,0
-,12649,0,0,0,0
+,32194,19712,31454,17523,45776
+,48549,27112,37267,37806,4064
-,8284,0,0,0,0
+,12622,7289,10050,19384,41469
+,49170,8587,21307,45404,35424
+,11658,16424,8366,44437,310
-,7777,0,0,0,0
-,12431,0,0,0,0
+,26157,463,10162,35196,7333
-,9706,0,0,0,0
+,45677,12781,36447,44680,12656
+,36819,33480,31613,36240,22354
+,48269,40774,24089,34566,28215
+,41439,47449,36054,34668,37430
+,38126,49886,40893,14414,35737
+,29438,25518,278,32249,39821
+,2903,20547,25935,37021,5866
+,43682,12092,48655,11156,20474
-,12952,0,0,0,0
+,30055,5552,49124,18331,13354
-,19337,0,0,0,0
+,33434,24723,36706,48195,1069
+,20301,46084,961,18704,33438
+,25852,33374,10229,41488,38339
+,1939,10819,17187,25913,15397
+,18358,30457,19094,12507,26562
+,48980,5501,41530,29484,6478
-,16896,0,0,0,0
+,3346,25934,3748,2882,937
+,23526,1569,3947,632,49306
+,18572,35615,39934,23313,47137
-,14890,0,0,0,0
+,44402,30019,44870,6548,10849
+,14491,35151,8634,4865,36532
+,45389,19535,34642,39595,8070
-,16076,0,0,0,0
-,348,0,0,0,0
-,1793,0,0,0,0
-,8538,0,0,0,0
+,33140,1716,20689,7218,42395
-,10562,0,0,0,0
+,46732,8965,48589,15975,16650
-,15476,0,0,0,0
+,1410,25459,13869,49155,25507
-,3885,0,0,0,0
+,46150,42227,48577,47545,39995
-,6590,0,0,0,0
+,9546,27041,39415,48057,1737
-,4033,0,0,0,0
+,42717,1142,9015,7624,36119
+,18754,4864,15742,2300,41903
+,8142,33915,11112,19097,19016
+,9266,34310,6565,30687,18982
+,28027,13767,6018,18444,15581
-,8575,0,0,0,0
+,29671,591,353,2208,11193
+,38144,10954,49645,30398,36916
+,33715,47353,24531,16085,11535
-,16161,0,0,0,0
+,49508,43803,49081,2238,20853
+,14469,5718,7152,45247,24768
+,20500,35094,14895,21687,16388
+,12841,11159,25258,44422,38514
+,26904,22452,5992,42209,2484
+,14443,36906,49487,12311,21538
+,13809,1665,47671,20377,5750
+,4109,6795,27916,20977,6723
+,36313,6009,29114,43295,13847
-,8780,0,0,0,0
-,13305,0,0,0,0
+,30346,13207,48022,4388,11070
-,2728,0,0,0,0
-,13402,0,0,0,0
+,11537,3377,9138,40153,12296
+,23417,26208,41524,6251,32704
+,21188,34751,10795,42261,20091
-,3503,0,0,0,0
+,370,20966,49230,8164,39600
+,34967,5861,35008,12126,7914
+,48536,42308,17402,14161,12637
+,20403,49509,2195,23958,5728
-,19954,0,0,0,0
-,7832,0,0,0,0
+,2841,41739,11619,7117,49790
-,11308,0,0,0,0
+,9219,15104,32149,47484,20493
-,14369,0,0,0,0
+,33400,34880,6021,36343,38764
-,18085,0,0,0,0
-,9998,0,0,0,0
+,29644,33583,20751,1899,24324
+,47006,22278,10035,11072,48222
-,13541,0,0,0,0
+,46796,7155,16585,42052,4600
+,35763,48745,45270,686,44646
+,6999,3038,14154,38162,19115
+,29388,27515,18876,46838,48964
-,11983,0,0,0,0
+,13121,37572,47197,3819,2506
-,8115,0,0,0,0
-,19192,0,0,0,0
+,20548,23321,33212,3081,15599
-,16497,0,0,0,0
+,43152,17114,7273,17725,18069
-,9395,0,0,0,0
+,358,17323,32298,31998,42802
+,25612,31681,12783,39421,20772
+,807,36331,28383,47340,8162
-,18001,0,0,0,0
+,9520,37019,9877,48688,26740
+,14595,14169,37253,28404,15952
+,7473,47050,20673,6641,29692
+,46021,14853,9372,22952,10147
+,40517,49009,4358,10194,10356
+,5977,34115,47629,24374,12351
+,14558,3339,3664,34968,49668
-,15105,0,0,0,0
+,49008,8600,4854,27908,12627
+,44833,32583,31478,13816,11952
-,10394,0,0,0,0
+,7446,7684,33565,7269,36939
-,11762,0,0,0,0
+,26450,14384,32091,20855,25830
+,24001,12032,9558,21267,20224
-,17192,0,0,0,0
-,12046,0,0,0,0
+,5281,42872,4301,8661,42870
+,2233,5323,35952,1715,19228
+,15636,9499,9739,12883,33339
+,32633,18305,32576,4437,19753
+,19701,3566,21934,18715,21801
-,14573,0,0,0,0
+,37798,12351,31200,5861,6061
+,19110,29315,39170,5270,45881
+,49277,49161,34869,7172,39271
-,4861,0,0,0,0
+,48688,21281,17007,27427,42789
-,17917,0,0,0,0
-,13795,0,0,0,0
+,12660,45943,26085,34669,42070
-,16780,0,0,0,0
-,12657,0,0,0,0
+,27855,32733,16635,47223,43393
+,35226,19159,24576,32887,23567
+,10686,7844,32677,6352,1007
+,41609,5297,46588,49495,25425
-,1081,0,0,0,0
+,21362,13665,40880,23432,28646
+,754,38931,32525,14096,28824
+,31357,20018,22233,37415,29219
+,11326,4032,14164,21091,29420
-,13440,0,0,0,0
+,24705,14197,13378,21350,37772
-,8240,0,0,0,0
+,38500,10532,5817,2112,16239
+,49658,43814,22425,7835,28585
+,9628,36483,16342,39344,15764
+,24281,16405,18181,714,9115
-,12124,0,0,0,0
+,732,22991,24138,35310,10196
-,255,0,0,0,0
+,46212,35228,12982,42197,27244
+,35826,46182,22516,49819,10522
+,30554,4246,2534,36101,43360
+,6514,13579,45934,37330,16986
+,7598,43848,8109,42354,33890
+,43871,10078,9305,17379,16810
+,39532,13182,5624,16675,7515
-,14719,0,0,0,0
+,15619,6845,6917,38551,4218
+,9566,19417,13813,28150,36981
-,13554,0,0,0,0
+,43254,36562,20535,38528,2814
-,18,0,0,0,0
-,8692,0,0,0,0
+,23184,13430,14899,3787,25646
+,28899,37776,9152,44335,5760
-,7149,0,0,0,0
+,12324,17487,6490,20254,38610
-,8333,0,0,0,0
+,1338,5171,15277,32929,31813
-,10821,0,0,0,0
+,49813,35708,13799,29700,4343
+,32340,49386,5361,6968,47982
+,22434,22803,13343,34354,43832
-,1177,0,0,0,0
+,5008,18090,43387,11343,6374
+,22261,48888,21050,33194,20180
+,19892,9299,33688,21795,1432
+,45009,39558,42768,22512,1382
+,28159,44133,24195,5597,32824
-,19636,0,0,0,0
-,14496,0,0,0,0
+,35613,6520,45465,41590,31208
+,34644,19745,45946,1337,40985
-,9375,0,0,0,0
+,39987,18311,44634,11838,10819
+,38895,28161,31983,33009,1424
+,33610,37075,724,32309,21683
-,828,0,0,0,0
+,28605,48906,40132,19437,14943
+,19532,20488,35200,46394,18720
-,18869,0,0,0,0
+,49801,28603,13590,23932,26868
+,41645,20631,7370,40206,24656
+,6958,47602,24259,78,46451
+,47911,44456,10119,24364,15598
+,16211,43207,9907,40010,541
+,18876,41474,7281,28407,46925
-,14007,0,0,0,0
+,665,14327,16037,31683,3317
-,2129,0,0,0,0
+,44280,20916,3283,9780,35085
-,15267,0,0,0,0
-,16161,0,0,0,0
+,21839,22993,5185,28676,22500
+,22966,21274,3675,8316,31697
+,26776,8104,35827,47096,7205
+,38350,29846,27379,2917,23306
+,29387,40425,48018,23950,21825
+,16178,20018,42002,39022,13149
-,3271,0,0,0,0
+,28620,18901,37214,45758,7275
+,28656,41166,29701,32495,5574
+,46252,12589,7879,13873,25857
+,6621,37779,4426,30421,35881
+,12113,4167,31403,6861,34509
+,110,29346,45730,4948,38755
-,7650,0,0,0,0
+,39991,1616,35139,27191,2542
+,41679,11260,25393,4649,7034
+,12227,4843,39777,21330,13060
+,44583,31147,27723,48056,42414
+,48790,19450,4737,11163,35031
+,40439,1075,46178,44759,23789
+,43818,41222,46097,46276,11663
+,38754,49187,34058,48732,29907
+,34262,33873,48359,30666,595
-,10014,0,0,0,0
+,34692,3495,31289,23359,12774
-,5064,0,0,0,0
+,24460,45845,43017,21351,542
+,26410,42885,28241,16897,4274
+,16943,24630,34009,4407,26221
-,13331,0,0,0,0
-,10482,0,0,0,0
+,7396,32569,45247,37950,20977
+,10037,15312,7617,41989,31985
+,16247,2112,46603,41989,17631
+,43140,32512,36593,5205,6143
+,20202,39750,24315,3002,10931
+,45161,48569,41496,5650,32622
+,1328,30437,39030,37123,643
-,10687,0,0,0,0
+,869,48980,33842,10609,7978
-,15226,0,0,0,0
+,11152,48957,20169,19605,42327
+,24571,47034,42198,34530,19301
-,9265,0,0,0,0
+,26469,44057,30461,46603,15100
+,16277,3041,6485,15684,34911
+,2672,39370,22325,44473,49405
-,16527,0,0,0,0
+,23453,23967,31351,35881,40210
+,31130,40574,23104,26336,47896
+,48385,25799,19321,3829,35505
-,6034,0,0,0,0
+,30168,19634,8136,46183,14660
-,18934,0,0,0,0
-,18081,0,0,0,0
+,31511,44194,24867,45861,43741
+,83,20113,5849,23088,17001
+,16631,44351,18953,40075,16909
+,49211,6822,30711,2143,29249
+,13914,22297,359,25854,8052
+,32993,12089,48449,39122,35067
+,31222,20399,24383,1221,36129
+,14801,23719,3073,35757,35386
-,19267,0,0,0,0
+,22295,38958,42458,38987,20104
+,42293,37136,23540,15528,22403
+,29912,38184,27024,37111,37440
+,18193,45512,14423,25178,44560
+,25835,29120,33,17822,4391
+,41347,49793,5126,13579,24277
-,5342,0,0,0,0
-,9752,0,0,0,0
-,6965,0,0,0,0
-,5984,0,0,0,0
+,21888,21694,3658,35114,4515
-,7579,0,0,0,0
+,9514,44001,35908,27797,43676
+,37390,33955,23037,9608,29237
+,32875,37512,19374,25734,19367
-,10889,0,0,0,0
-,17225,0,0,0,0
+,18641,45966,29044,35186,2688
+,33041,44794,17083,22615,316
+,19206,6678,44660,42813,18371
+,5902,5694,31978,44373,17880
-,3112,0,0,0,0
+,9785,2492,40664,37993,48750
+,24660,30049,377,10186,7342
-,17267,0,0,0,0
+,8647,4717,11431,27268,1229
+,33815,40087,7478,5722,5828
+,42445,11297,36079,41668,38928
-,14951,0,0,0,0
-,14859,0,0,0,0
+,39312,99,47444,36337,41104
+,5931,14642,21684,29732,37631
+,16981,7942,21324,30376,21452
+,14715,48514,35345,14638,1506
+,5455,29698,23330,48473,29249
+,21464,19885,9012,17350,22682
-,3334,0,0,0,0
+,3180,35861,5100,30311,10132
-,3308,0,0,0,0
-,19573,0,0,0,0
+,7644,15195,32330,27218,37659
-,5227,0,0,0,0
+,46559,45005,24136,16147,32443
+,3922,30701,31306,34815,46030
-,7119,0,0,0,0
+,16265,40144,26006,21027,46949
+,24598,38649,10408,4009,25571
+,49890,11506,20219,12264,13067
-,6629,0,0,0,0
+,13474,42545,25901,17190,35596
+,47752,11088,7072,12672,25304
+,40724,38784,25163,18935,30953
+,46627,25463,44896,13861,12431
+,18125,22932,11007,23829,19603
+,45881,2105,15530,18181,18721
-,16562,0,0,0,0
-,8192,0,0,0,0
+,19685,42335,49977,16155,10829
+,4284,30239,46933,9634,14874
+,18533,42040,23430,30277,39670
+,35583,41706,28811,4985,36824
+,34264,15754,19717,47741,42179
-,16641,0,0,0,0
+,24752,38745,15467,6335,32504
+,48294,47752,29012,30593,4187
-,15010,0,0,0,0
+,28802,8656,6621,22533,30759
-,19045,0,0,0,0
+,49247,15209,8276,20900,20721
+,25085,46275,33618,46872,33323
+,34190,15259,346,25416,17410
-,8518,0,0,0,0
-,2166,0,0,0,0
-,4426,0,0,0,0
+,2973,7788,32936,15599,5617
+,19177,29862,30350,18234,23467
+,34948,15041,5668,30361,30378
+,15679,24505,23260,47204,554
-,9164,0,0,0,0
+,873,33063,40902,22660,45920
+,18372,46260,29434,37405,11329
-,15268,0,0,0,0
+,47144,9295,9230,21092,22562
+,41749,32979,43064,47977,10726
-,11675,0,0,0,0
-,12775,0,0,0,0
+,33438,29168,48702,30665,21919
+,22739,6679,45648,7003,17122
+,26573,19140,2461,45528,16525
+,29887,37386,13919,2884,46089
-,13254,0,0,0,0
-,15782,0,0,0,0
-,16803,0,0,0,0
+,8472,10337,18893,33351,26166
+,12545,18954,21133,19595,43955
+,6119,43254,38067,22340,3851
+,44995,14200,48280,30437,35740
+,43027,38464,11870,33782,23384
+,36381,41197,30308,29513,30906
-,17008,0,0,0,0
-,13168,0,0,0,0
+,2435,41547,14511,23261,4292
-,10030,0,0,0,0
+,16778,46400,29143,49322,1157
+,48157,11207,40636,47985,49035
-,1238,0,0,0,0
+,22554,41535,25844,49414,10639
+,32489,26829,22517,37832,28491
+,43619,8504,39714,48721,1046
+,35690,12073,25222,9313,35323
+,31887,12105,29734,20541,44242
+,19169,20075,29465,30559,44148
+,4705,31407,43307,17145,6604
+,22737,26065,27709,4986,45545
+,2869,33758,16438,21801,28166
+,843,19057,21509,22480,12418
+,38109,7984,22207,27691,11068
+,22007,48026,9735,6412,46047
+,7832,39861,38080,23896,4465
+,6873,22807,6033,15271,10161
+,25049,18989,28293,14856,3375
+,6357,23875,24438,562,25480
+,3567,34359,43129,26238,24685
+,1989,32058,45075,28058,38405
+,24000,44516,2934,22700,36681
+,41008,14350,39944,9278,38015
+,26200,22702,45822,7713,41485
-,6895,0,0,0,0
-,11275,0,0,0,0
+,20991,17493,12060,45752,17635
+,40688,13617,6936,19462,5493
+,34450,22377,29922,44147,9664
-,1953,0,0,0,0
+,14072,49548,41072,44403,22840
-,16001,0,0,0,0
+,24807,4540,32283,38585,9480
+,46956,39197,42786,44225,10852
+,2352,13300,48941,42513,20913
-,2387,0,0,0,0
+,35095,42353,37070,46524,33237
+,31846,28089,17246,22367,20099
-,12022,0,0,0,0
+,16975,8003,39052,41006,36598
+,30900,1701,20329,12319,10223
+,46484,503,10940,35427,3900
+,35776,33092,19168,644,12629
+,12059,13378,44573,22524,15807
-,2392,0,0,0,0
+,25137,6080,14482,34044,23648
+,45734,7620,35201,1359,49556
+,46539,19662,32634,21106,13544
-,2203,0,0,0,0
+,30388,44418,12536,31842,4916
+,27400,25389,23356,2394,14218
+,14142,45869,43118,42107,38165
+,16464,30591,18737,28086,42178
+,41863,14898,22576,29407,41969
+,21196,16458,27550,41969,33512
+,15468,24915,27424,1067,9443
+,3433,3545,48718,14830,15106
+,29339,17354,39246,22171,45705
+,27529,29643,40713,10165,35859
+,32234,4961,36018,7963,5458
+,29948,8404,35190,2423,47288
+,14303,19346,30748,22042,38215
+,7856,34456,9949,22714,36923
+,47860,16791,12629,35390,24978
+,47065,10368,47467,15240,6043
+,36092,28094,38697,34354,10156
+,4077,46560,21979,20454,14408
-,15400,0,0,0,0
+,41186,24741,3438,25191,9281
+,18027,632,3253,31,35950
-,16499,0,0,0,0
+,2718,10118,24698,44795,2635
-,15821,0,0,0,0
+,36068,40087,17849,24906,692
-,9538,0,0,0,0
+,38453,45999,18930,44584,48469
+,12395,44995,25320,38718,40384
+,42098,2373,41640,46870,47867
+,10366,39291,26276,7596,11743
-,8573,0,0,0,0
+,5800,10534,32022,12077,25383
-,17095,0,0,0,0
+,11303,21668,49114,47697,19203
+,16606,11671,22683,4343,10407
+,24289,25637,44865,23592,11242
+,38135,6914,44941,44326,30232
+,4517,12412,1584,22440,42758
