OP,A1,A2,A3,A4,A5 
+,10727,12243,13100,14416,1601
+,8048,5709,2342,12470,14266
+,15030,16844,4528,18352,7489
+,14918,8901,7349,4577,2051
+,3181,9071,1450,3163,16570
+,18936,19562,1233,1584,19227
+,4704,5660,2528,16365,15365
+,9415,15399,10424,10388,7194
+,18657,15340,7207,5325,9136
+,7030,14487,842,15576,1684
+,9383,13086,16060,14263,16347
+,19508,3128,14087,18950,13615
+,2631,18365,15307,14913,11664
+,14415,4784,5864,5620,10173
+,8341,16514,16398,17905,16918
+,1653,7531,16209,10046,1295
+,11249,11838,18638,14977,138
+,16724,19543,18698,9992,5547
+,16589,4461,15134,11135,18250
+,6070,1033,6643,1761,10555
+,8197,10416,9812,12498,10996
+,5566,18166,14332,15874,17924
+,16059,4356,2174,926,5626
+,4226,14456,5199,15543,8920
+,17920,8245,14844,7946,15951
+,3910,8342,18791,6993,8335
+,10329,17844,444,8509,7203
+,19186,14408,17547,19223,15685
+,12697,8344,8935,11392,2320
+,6996,6730,18794,2669,10934
+,243,1740,902,17173,9840
+,18306,19120,14881,3473,17151
+,18456,11351,15015,12318,17698
+,4328,7137,6206,6809,15939
+,1704,4074,4621,19990,4970
+,4919,6497,19667,14172,6968
+,17735,17579,18302,8792,3380
+,18974,10375,10541,1765,5636
+,3039,12463,246,17304,3912
+,15977,19773,15523,19237,13439
+,5264,18845,729,1936,11524
+,19529,17965,12715,4856,3490
+,18674,1289,3712,266,2919
+,16624,4047,2243,7722,658
+,8501,11368,3402,16893,8268
+,19572,7785,6584,102,12869
+,19852,10119,16275,17639,11822
+,19365,9705,12838,11920,18725
+,2155,9076,8385,11067,1770
+,13588,15942,4893,11669,15684
+,15381,2914,19215,8189,6071
+,3291,16082,9209,12642,3196
+,11710,10590,1119,19261,14943
+,17028,5984,659,12324,3929
+,13199,12296,19598,15358,14604
+,13070,2460,12095,4950,4116
+,7654,13066,14983,9270,13697
+,18711,4666,7390,19809,17660
+,15486,2979,12941,14342,16284
+,17696,8322,2776,19382,17701
+,88,1545,13311,11904,4005
+,19728,2190,17358,16211,14836
+,12211,7849,18484,15621,16278
+,14039,18959,14036,16066,6932
+,1159,19058,11603,582,8388
+,6594,17155,13765,18268,1943
+,7990,16651,15381,2053,5812
+,5224,763,8537,14126,1999
+,18675,8969,15753,13123,3598
+,6049,6343,1923,17030,14476
+,7947,797,373,13886,9823
+,3923,7537,5533,18633,19985
+,9233,17536,8624,15271,12481
+,13592,13412,18597,8472,3088
+,7686,337,5597,1202,15490
+,13097,17505,5045,13876,11960
+,17242,16280,5902,16819,10445
+,8666,15805,16655,9363,3926
+,12022,5498,6061,9362,15421
+,3139,653,15031,16116,3268
+,14821,18501,97,9812,3897
+,12063,14376,19688,7772,19893
+,972,4591,13372,16720,11955
+,278,18478,7872,5903,10662
+,8133,4816,18196,1489,4847
+,3935,10183,9154,16743,3402
+,13248,2707,8249,5497,9140
+,3491,4545,7838,1060,15015
+,15798,17039,6029,19918,3820
+,14566,14784,7638,3507,3245
+,19,10594,1395,10416,2582
+,2447,2290,7995,14060,14227
+,17648,4732,19221,4693,6724
+,16020,9147,7846,6481,19281
+,1208,1931,18985,15381,3042
+,9698,3275,3638,7188,10767
+,18253,9780,15338,5170,19950
+,5247,19865,14891,19410,18875
+,5737,1201,16742,16827,4990
+,14652,16636,18519,18813,18852
+,8486,14039,8591,16320,16306
+,4015,17320,13698,11488,12092
+,14133,6652,13753,6191,12086
+,7541,30,5893,5376,3192
+,6569,18514,6023,10414,17286
+,13121,3850,13792,17136,3351
+,1011,15276,1824,2425,4392
+,10432,18045,3729,4930,10177
+,18729,13631,13053,13135,19630
+,13686,7098,5745,12865,5295
+,9763,8678,11557,15879,10960
+,6102,14678,2299,16086,4227
+,3945,5923,15719,2138,5980
+,9410,1445,7998,5017,2757
+,6047,214,668,8233,6892
+,1057,15687,12652,11452,6899
+,8363,14310,13518,316,12481
+,10531,3518,4944,6250,9524
+,18533,6152,7903,16629,11515
+,2063,11595,16666,5904,11063
+,11687,15265,10499,18416,12538
+,17219,11168,7653,8340,6322
+,4340,6356,13170,18092,6163
+,4293,1768,2068,8876,17349
+,7369,991,19343,6460,17793
+,11594,10436,11901,6752,11229
+,12830,3,18038,9837,7356
+,17005,9495,17368,6634,18320
+,15362,14810,12589,17683,4058
+,2687,2557,11231,16677,17865
+,16612,3233,10253,2868,10118
+,2556,9681,8712,2150,17333
+,15161,12070,11515,6188,12548
+,15131,9990,18679,19972,15080
+,2585,12087,14980,10528,13591
+,5832,1070,1141,4188,14076
+,5110,6468,4388,10870,6489
+,3602,10888,16400,10005,16673
+,10267,6739,5653,16242,14162
+,2768,6841,18583,19429,16971
+,11782,18749,18526,16620,8140
+,9392,15563,5612,18486,17901
+,11762,4666,6077,6045,6964
+,2955,7679,19105,16953,18681
+,11879,1516,8977,6297,19731
+,13936,12264,17944,19598,10352
+,16283,18497,4506,1024,12823
+,12624,14076,13785,6145,13002
+,14161,2128,15467,11280,7614
+,2909,16620,356,12719,17151
+,17671,13722,8681,13158,2060
+,15252,7421,18124,7923,9379
+,18042,17828,13346,17673,8880
+,11401,14853,16665,18408,778
+,11963,11070,9646,4425,1146
+,16519,7330,3740,10732,2531
+,10703,9916,10321,4409,15896
+,18016,39,17809,7639,16529
+,18793,8135,11709,13752,1758
+,3187,16229,8124,19494,12409
+,3569,11589,1563,14509,14321
+,4156,5872,9003,18395,13480
+,19574,4057,2094,14180,14071
+,10935,15332,5047,13134,4817
+,883,14591,14550,19401,18022
+,2016,18338,15290,13988,10192
+,1532,6993,10769,13852,18136
+,10856,15073,1976,14023,11597
+,14786,14979,11166,15290,6499
+,12365,2537,7927,15010,2254
+,10732,5565,9032,4172,5501
+,333,1457,4616,9684,9506
+,19592,11320,7475,3684,17506
+,19315,17436,14840,11520,10767
+,7504,14220,13404,1784,1737
+,7717,2804,17760,14348,12520
+,793,17908,5884,8791,19634
+,925,8054,12853,9832,6107
+,1799,2445,6981,5871,18226
+,12949,19128,3268,17030,1603
+,4955,15040,3377,8112,11132
+,1847,4975,7073,6193,953
+,3592,2826,9654,2052,18094
+,5614,13373,13557,5527,3437
+,17201,933,13958,6212,10502
+,5915,10844,13364,8378,13866
+,3393,18019,13604,2051,14849
+,7361,6384,10916,15593,447
+,6402,4058,1569,1560,12234
+,10571,2912,3285,1540,18738
+,6378,17609,14118,55,6606
+,8388,17242,721,3528,19247
+,18311,1454,17774,16073,13916
+,15359,12415,9631,3049,3967
+,2304,10336,15518,10955,9998
+,564,12054,18616,15391,16875
+,6536,18377,12036,13736,7932
+,9650,9112,12108,13746,12231
+,2879,13500,14236,4414,11460
+,9491,3711,225,14539,12638
+,8165,13798,18833,17828,2372
+,9440,17771,6615,9134,10552
+,1844,10985,6760,2586,382
+,822,4076,18864,3189,17292
+,3216,18318,9918,2816,13542
+,13091,7516,4003,1295,16753
+,15101,13287,5897,18773,14144
+,10447,15577,14437,19968,13781
+,11904,7990,11913,5633,2187
+,152,6670,9146,3832,15062
+,11864,6638,7973,17134,11338
+,13115,17609,9752,16510,13998
+,4182,16537,5894,15544,2012
+,10067,15981,8076,2224,13394
+,1807,5574,11576,17795,750
+,10538,5350,10015,11270,9008
+,11387,6741,13961,6174,15902
+,6111,13355,16118,11569,10772
+,164,17548,16064,13460,2130
+,19022,3395,7164,14429,3923
+,4574,7543,5419,6561,19999
+,10184,9150,9553,5847,15253
+,7580,14311,10600,13365,3354
+,2892,4116,1297,8049,12638
+,4060,12628,11468,2334,12072
+,12480,12801,11016,10840,18278
+,558,8470,13145,17207,19319
+,17206,2043,19792,4780,15156
+,610,18949,17185,8232,11116
+,10933,12128,11039,9897,6134
+,7427,16351,13167,5363,9845
+,7668,7351,195,17719,4126
+,7631,9417,11571,4625,8014
+,2319,14895,19183,12744,3804
+,3343,7577,9559,14689,18760
+,19036,3479,15016,2578,3363
+,8624,1303,15662,5073,18345
+,5191,6624,3747,16472,6621
+,11141,12512,5944,1387,13141
+,3094,12302,10851,16081,16057
+,4190,2114,9298,6296,9700
+,17603,16242,11602,3893,2110
+,11013,4329,4856,1393,13540
+,16879,15250,1429,14591,19489
+,8233,367,14082,1933,3599
+,7669,469,16738,15290,17340
+,18339,16512,18004,7445,7029
+,6367,9114,6839,6860,13473
+,10878,18813,16866,14506,11376
+,11091,16299,7342,3393,7096
+,10859,16875,13654,19252,10671
+,2001,16692,7186,16104,1757
+,14325,15632,2548,11750,4456
+,1620,18493,7304,8514,18704
+,9320,2962,12341,7652,1682
+,15795,19016,11292,15153,4990
+,4057,406,15826,15469,747
+,18413,3337,18860,3982,13061
+,13204,12011,19134,8097,4793
+,7387,4813,7268,8890,10555
+,7617,14236,3447,10797,7986
+,15091,8597,1175,11546,12136
+,16430,18900,11170,7215,17581
+,13383,15077,18513,1013,5099
+,478,12104,16978,6991,19232
+,4126,1043,12231,6240,15899
+,2616,7454,4296,5930,8174
+,11367,15128,1258,11481,12332
+,4620,16515,5701,12435,14683
+,2279,4989,433,12598,254
+,15742,1980,12296,6316,19843
+,14316,7585,2631,13771,18918
+,18524,3813,8066,6976,5634
+,3048,6614,15546,382,7311
+,13141,11891,19441,6545,9613
+,17688,14848,14597,13182,1236
+,19697,17370,1869,18124,5534
+,12216,15136,8057,3098,15115
+,1041,11834,14617,700,10353
+,14229,2417,9260,3051,12150
+,13963,15735,10312,2446,6162
+,19075,2273,8693,7086,17354
+,4884,5113,5253,4294,16797
+,3161,270,6138,7775,2690
+,19772,19975,4536,6832,14451
+,18191,18651,6378,5060,16619
+,3384,9918,4447,14612,6130
+,7111,1034,13581,929,7578
+,4944,19036,18566,3947,16272
+,13058,17666,10512,209,4502
+,14100,13520,19022,3967,12696
+,5712,7636,15202,15069,16413
+,18869,11676,19035,8302,11234
+,8818,6466,9657,10349,14914
+,3530,17396,18375,18996,6395
+,17822,779,15451,1941,16621
+,19733,10033,2643,18352,13845
+,15243,9595,7776,9019,11068
+,13342,15109,6464,14339,5272
+,12525,12318,19455,8159,15122
+,2314,6916,6914,15529,5536
+,16241,14439,2852,12059,19938
+,8654,19539,11228,18201,19418
+,4130,16852,7191,19503,16022
+,1165,12915,15436,4513,15342
+,12005,7935,7961,13384,9357
+,9382,3426,6180,213,5306
+,15596,10719,10439,11020,16252
+,14245,11619,13434,831,4098
+,17880,18433,5690,3370,12167
+,10301,5081,18743,13907,12666
+,9531,19829,18281,9456,16227
+,8866,6011,3328,6234,14086
+,17969,13090,19194,777,7369
+,2014,5976,15360,12254,13781
+,14288,205,1817,3335,16056
+,5235,18943,5360,18841,6923
+,13006,1019,14861,15041,10508
+,11248,9295,8541,1934,9350
+,18619,9550,11084,18930,12571
+,2095,14350,10805,1477,11091
+,4923,13558,3072,9802,9729
+,9561,12433,8254,8305,16910
+,14279,4335,10538,634,2934
+,6188,4229,18798,14396,4253
+,13049,15877,12932,5760,19578
+,8705,18154,16876,8370,19192
+,7185,11571,19694,2838,4598
+,13775,7138,14743,3859,12512
+,3509,1461,19241,10440,267
+,19173,8544,19505,8982,10522
+,1544,12838,14733,19423,18923
+,3091,16412,9144,12239,311
+,19194,17042,16646,2972,10240
+,12348,14054,3651,11733,17242
+,15028,7945,9079,13978,8314
+,17121,19771,8400,10221,5440
+,11935,16145,7148,17058,19310
+,16812,9460,11291,4554,3112
+,11691,16467,18309,7832,6950
+,11928,2952,613,918,6440
+,18926,5210,17174,9429,11144
+,492,11538,19337,7648,16341
+,3671,16882,190,19575,16277
+,5871,18492,11057,8735,9059
+,16431,1131,11099,17268,10698
+,10824,15295,14898,15623,11599
+,8612,19217,12043,12073,13246
+,7864,9624,15996,16889,12881
+,5640,12866,18782,8329,18465
+,19883,19643,15535,4659,1664
+,1432,18652,11521,18429,973
+,6088,2611,10918,17930,17184
+,18084,6226,11490,1675,6995
+,15133,19382,14563,18931,18943
+,12382,12476,19655,5941,16463
+,3087,9897,2044,3571,10240
+,605,18818,11768,3791,5629
+,6415,389,18795,1421,12253
+,13305,9711,9499,13551,2660
+,4019,7109,10040,10881,16174
+,7746,869,16881,8075,17740
+,8153,11133,8837,10439,5087
+,8462,320,15889,17537,14504
+,12323,1426,12102,4097,7192
+,1451,19604,13401,8830,14167
+,5657,19680,19533,19208,16203
+,8979,13105,16086,7420,7601
+,15344,6576,4384,14915,151
+,1837,6706,3800,9263,10753
+,880,3560,10552,905,4860
+,4362,12087,15830,11165,12548
+,14979,11244,14475,9365,9783
+,5767,841,19966,16344,10658
+,18057,14538,2915,10549,725
+,19087,15401,3850,10299,16423
+,13365,2268,16658,6594,19012
+,7225,8397,5599,3341,17240
+,1254,3258,5783,777,14458
+,533,12872,10914,4860,296
+,6240,8491,5705,13444,16550
+,8438,16181,13071,1282,1584
+,508,2639,19996,14984,12927
+,16917,2607,9197,9364,14570
+,14622,3261,1000,10887,12992
+,4771,3421,19506,12807,4484
+,18942,9019,7653,14711,9982
+,15888,8054,5401,8555,2873
+,18757,17456,2429,10146,13965
+,5088,10077,16753,19468,9985
+,7002,15884,12140,5537,13040
+,13002,19580,7881,6727,18069
+,9601,3410,9299,19601,10916
+,8901,18296,8133,11179,11299
+,4017,19739,19083,15460,14952
+,11715,6619,1566,2163,986
+,10771,5459,2207,1405,15596
+,3618,6699,5216,10437,1935
+,5990,3917,9284,6032,10995
+,18052,18672,14731,12032,4207
+,8494,18295,16352,9379,4520
+,3442,3990,14446,14109,11068
+,7855,14975,3106,11325,19820
+,2983,19813,4735,6622,6092
+,12571,14861,19983,8147,4828
+,7967,17422,6876,6852,16232
+,19777,3822,10693,8690,18374
+,11112,3210,8731,16788,14478
+,17333,18484,14732,2403,40
+,19847,17533,12426,4007,6035
+,6940,11267,6818,11427,8123
+,17260,15396,9075,10959,11723
+,9589,19260,14167,5433,4398
+,5938,2182,11557,6043,9009
+,11333,7179,13777,19021,354
+,19516,6486,15422,15332,15736
+,3285,17673,19918,9561,9778
+,13244,12618,5001,19609,13986
+,10566,14076,6007,1539,16329
+,12088,12273,7676,17526,18315
+,17982,14374,5142,12739,19225
+,15595,6767,11566,4842,10899
+,10614,13412,12601,4274,8264
+,17257,6258,7945,16200,17395
+,7592,8928,19025,4533,19381
+,3676,10140,13972,15685,15251
+,13508,11728,12113,16291,7946
+,5323,17600,9756,3864,11656
+,8676,8222,3346,3020,18235
+,14750,9480,14089,2103,13961
+,7842,8816,12940,6213,12106
+,7629,9365,12618,1580,9261
+,19963,3387,2998,5366,18501
+,19795,16338,7505,17247,19745
+,2162,13622,4741,19493,17129
+,13302,10976,1715,10501,294
+,5582,8445,7887,3728,2392
+,6189,10007,7524,9080,18838
+,18890,5857,17070,7474,13696
+,7969,2159,3865,10303,3728
+,11260,17636,13314,757,12883
+,17374,3897,16597,6714,19659
+,10177,3315,1186,16664,13825
+,8087,5603,12434,14703,19503
+,19909,6207,1717,8729,13686
+,7049,5933,540,6465,15317
+,7141,8944,5122,8410,7151
+,13480,18151,16541,19150,3454
+,13570,8068,17311,13526,511
+,11948,18850,3367,9900,15545
+,19579,11242,11580,17589,9934
+,9607,19283,17072,17160,561
+,13473,2707,11808,6676,10818
+,5073,12266,3912,17148,15533
+,9396,14345,10343,12773,12900
+,13729,17766,12760,14306,13663
+,7889,3589,15431,2832,18168
+,19593,17210,2210,3437,14473
+,12583,12156,19607,5734,12514
+,7521,8316,15814,19078,11945
+,8393,10021,17662,10542,10679
+,17564,6709,16933,14781,856
+,14954,3689,12584,13204,1410
+,15747,12852,17629,15051,18124
+,639,9282,8406,16395,15380
+,14347,17551,18133,14347,12769
+,8780,5780,13387,17337,14999
+,14824,19429,10673,3518,19403
+,11361,11599,386,5670,12465
+,18454,16644,12565,10498,7924
+,6025,10337,14620,4568,15987
+,3748,17972,402,12731,11760
+,8815,12032,14610,13855,1851
+,7665,17639,11974,11476,17148
+,10586,1628,5481,8685,2346
+,1023,2705,18692,16418,1618
+,9507,14976,13996,1621,16555
+,9922,15761,13078,2073,18637
+,9341,17206,9316,7573,11242
+,5274,17844,13007,10789,4780
+,10603,16504,13636,10775,9251
+,987,6823,15893,10100,4071
+,4788,10329,3899,4975,9822
+,9617,7400,18067,10358,4518
+,4867,11365,18416,16191,7217
+,11255,7298,17650,7436,18494
+,5034,3284,16051,15740,8942
+,16816,16871,3590,13863,2072
+,5921,10942,4506,8591,8706
+,4120,10941,19944,14140,12267
+,6282,12249,6467,8180,2406
+,9285,14870,4419,1900,7412
+,11135,9620,9002,18163,1935
+,19077,6196,3826,4011,4770
+,756,3469,7477,3673,15976
+,16490,17291,950,5903,19355
+,464,3434,12246,15803,14807
+,10950,2600,13731,4213,635
+,1691,15765,12003,6408,4575
+,572,8365,8725,123,9857
+,16679,3217,19901,6612,12254
+,10519,16463,11051,7060,19602
+,5228,6403,17187,14590,8885
+,5858,4993,3868,17137,14066
+,12435,8497,5580,4791,11877
+,14999,1542,15539,538,3768
+,12764,3376,8341,19179,14385
+,562,9379,11269,16485,4316
+,18494,16927,17087,6052,7870
+,19912,16040,13622,14888,7543
+,11384,6634,9794,9307,2362
+,18262,11441,5087,15211,8599
+,18775,2896,11601,10799,15849
+,18507,4514,1460,6151,19258
+,17148,2506,9147,19558,2081
+,7332,8004,286,8604,4572
+,15509,16803,19483,18956,2450
+,18838,14375,1040,11862,18987
+,762,6147,6358,15907,19044
+,15087,4625,2425,15026,19792
+,3842,9763,947,10944,5124
+,18045,7476,17583,12031,12928
+,3131,7570,11861,7357,4957
+,9141,14237,766,16708,3979
+,17998,17566,13249,4342,13977
+,7452,9132,5933,8968,5627
+,18611,2237,3771,13292,14696
+,17630,12059,17456,14050,7701
+,10918,15424,16284,13232,8605
+,7412,19392,1814,15064,6829
+,2233,8710,3387,2136,17649
+,15165,13193,5192,18574,10013
+,19360,1776,19538,10372,13669
+,13,12439,17427,5788,10627
+,817,13652,18342,10688,3583
+,17275,9818,1503,7848,13002
+,11229,8908,11490,11251,9065
+,17586,17543,66,17450,7452
+,10752,6005,19395,15866,15783
+,2576,14095,6090,14877,3108
+,7583,5669,19832,5384,15447
+,17692,477,6857,14910,18610
+,11770,9336,4852,3999,15481
+,17034,19572,15165,18723,8066
+,11120,11959,12932,15215,15900
+,13630,13051,8630,7799,5626
+,19282,16854,12479,17575,11474
+,7376,5151,9084,8024,14390
+,15732,14636,6419,16785,13703
+,4808,757,13801,15667,19125
+,16901,17822,17566,10124,15579
+,18348,14636,5653,15713,10444
+,17602,8213,16283,18738,13299
+,9077,13022,2724,2421,4742
+,10356,17789,12441,6469,4379
+,18397,18028,3525,262,15936
+,7190,18095,18780,18559,12729
+,19417,5751,3975,187,17846
+,14068,10243,8816,16691,6242
+,1028,11474,4755,6279,5626
+,13116,7143,6556,13162,3404
+,2492,7014,3808,8200,14654
+,4088,15711,7455,13070,6274
+,14862,4301,9122,1569,524
+,10808,1927,13559,11129,9248
+,1519,19292,2160,18469,1221
+,6223,7829,2650,6462,18700
+,18857,8578,7788,7311,17548
+,11008,394,19451,5663,5449
+,16123,803,9596,50,7000
+,8247,11077,3380,456,3364
+,16776,7617,14409,4550,3398
+,4878,11067,7510,8502,18939
+,6970,9338,2352,8896,5787
+,11125,12645,15202,4081,7516
+,15500,521,15093,10717,6620
+,8546,7471,12349,17449,2997
+,4780,19867,19683,16309,16839
+,12680,7560,807,3509,2789
+,13655,9012,9118,2530,2885
+,130,5390,13051,14733,13206
+,18320,9745,5318,7231,5650
+,14932,12134,17890,16371,14845
+,850,17936,7121,18679,8247
+,7666,15481,19416,15143,4123
+,17367,17161,2377,7697,7269
+,19339,16232,3721,11631,9018
+,17736,15425,6431,5716,4964
+,17130,5800,17369,13415,10649
+,16662,18987,7759,17052,18794
+,13254,3649,12434,16697,12603
+,11866,1108,2180,10508,8128
+,11318,17630,16760,15228,4458
+,5268,1398,1595,17370,10195
+,5437,12475,13887,4979,18883
+,10385,2071,9923,12582,7408
+,19119,3680,16625,5876,6317
+,18518,19268,3417,16649,4097
+,14361,3214,7947,14373,17411
+,6298,19129,11581,10077,13255
+,16194,1156,8842,9997,2891
+,14568,6922,17148,2352,16704
+,2951,6812,1274,5199,17901
+,14193,970,9032,5814,6945
+,8690,17979,13278,3661,8852
+,6235,13566,13132,12562,16623
+,1440,8970,8405,8199,8706
+,15773,17131,17543,10615,13949
+,11537,2512,11207,13624,14295
+,4956,9512,6455,10298,19464
+,9867,19571,12567,17876,19273
+,6873,2527,2551,3005,14690
+,11025,17223,12978,10309,11282
+,8589,10670,9534,6079,2104
+,18664,12418,2096,14821,13869
+,12431,9782,15666,18040,1697
+,17865,6715,10612,7641,3190
+,8271,3575,11966,15268,5000
+,9243,10563,4865,16087,18945
+,12820,11626,18604,2876,17201
+,1033,3803,12158,4447,9989
+,14762,12078,19865,17836,17221
+,5383,3886,3383,15576,15116
+,6461,12602,9719,17944,11802
+,17636,4047,10991,14541,4943
+,15166,17937,10881,5479,15881
+,6445,13221,1482,5407,5112
+,11162,10177,1749,6664,8665
+,5897,18282,14830,6477,4521
+,18626,2703,8270,19311,17434
+,10778,1307,7368,4916,9874
+,8220,16429,1895,13594,1643
+,11761,8716,12557,17236,1805
+,10963,5679,2423,16558,2521
+,1339,3216,12583,19153,7578
+,2795,5669,12642,8478,11687
+,4998,17473,18741,4487,8419
+,1972,1771,18937,1163,9170
+,13186,8827,1137,18776,10162
+,2092,10791,1964,11658,19329
+,3752,11485,12978,5254,2011
+,16765,3011,16195,6703,9321
+,1747,12231,1828,19927,15183
+,14531,15807,9019,3638,997
+,6285,8474,15518,10431,18788
+,13251,4276,4841,11569,10240
+,9520,8802,18629,17753,12735
+,4307,7137,19277,14810,7931
+,400,13207,5726,7850,12807
+,5505,7427,17889,4906,12452
+,4979,19688,6948,4172,5161
+,813,4912,13008,4524,15231
+,10523,15590,14305,6793,7416
+,7267,5415,12574,17275,4833
+,18102,12140,9277,10996,1130
+,14322,681,76,13256,13803
+,3150,4195,15250,5525,6902
+,3073,9962,9786,3854,13709
+,19458,4685,7082,5814,2837
+,18135,14983,12693,12875,2866
+,3057,12565,7938,116,6507
+,6953,2875,6627,11932,2114
+,2937,11314,18415,14521,14279
+,17338,8270,14375,8364,2603
+,16772,14831,16572,4485,17326
+,4596,1570,7439,19605,6457
+,2698,2683,9243,18361,3437
+,3954,18960,17876,5361,4310
+,7276,19865,3753,7775,7593
+,2252,1627,19632,76,6396
+,17838,16638,4260,1734,5768
+,11547,2931,2862,14796,6036
+,9551,8839,14485,1934,17684
+,12549,19381,13112,15683,6339
+,7858,1991,8435,4428,14922
+,19523,12198,6344,7383,3109
+,11747,259,6558,13588,146
+,13198,3217,10649,702,12810
+,19924,8717,17110,10086,16910
+,16542,2783,1191,10935,11571
+,15219,12109,8257,2098,5338
+,3192,1471,19861,2169,7073
+,13072,15532,5412,19237,15931
+,12279,19877,2925,15506,17974
+,17915,17004,9805,9993,5987
+,18564,6319,19174,5561,4540
+,19124,15951,19852,16393,10422
+,8241,4756,4580,5606,14355
+,10133,640,15537,1586,15583
+,3045,14824,17179,18783,19643
+,1406,184,13244,19094,5111
+,10784,18214,1088,1751,12538
+,386,10965,13130,13987,9388
+,17764,12047,18349,6054,1340
+,11365,19915,13323,18453,3136
+,10565,5926,4364,11587,4496
+,15122,6897,19560,19627,19973
+,19558,14157,8697,522,16792
+,17797,18634,15614,19468,13984
+,11965,92,18328,11396,4821
+,7401,575,3150,12884,9441
+,101,2339,2653,4687,4308
+,677,1613,3864,8120,15083
+,12721,14944,3396,13052,8927
+,5715,7755,2740,19551,4578
+,10665,18334,16296,12278,5357
+,5049,4197,17747,5518,19861
+,11567,2829,2332,5383,15271
+,11929,11077,7492,17730,16635
+,5035,7729,11326,11883,1541
+,13720,14427,6475,15602,3679
+,1935,13157,7862,2602,18199
+,9347,1388,13285,8816,14215
+,18163,3477,19441,9299,4573
+,342,4644,2783,15892,13597
+,13918,9472,3324,13310,3785
+,15871,18165,17611,1066,12926
+,12531,16653,18095,13487,13799
+,19308,18619,8640,7702,10124
+,3307,16319,11122,1256,9701
+,19449,7623,5816,2189,7450
+,9995,16045,15093,9922,5600
+,1616,14165,3101,3206,6757
+,8842,8982,11256,5604,5491
+,12210,5863,9455,19926,14802
+,15508,2219,16138,9374,7116
+,3947,3232,1608,10893,516
+,16246,14430,10989,13861,508
+,9791,5459,12415,13424,5567
+,10242,4159,18353,18473,15725
+,1172,19691,5219,5375,8173
+,13061,13172,10436,19030,5813
+,1163,9888,4871,19049,5220
+,13725,12668,6836,8003,15689
+,7177,14057,17549,13552,4124
+,10948,16882,16650,2328,6938
+,15108,10189,19666,17725,17600
+,9319,11729,13869,7156,12809
+,6183,7550,4205,5929,18222
+,11774,10299,1674,7624,12030
+,3998,10478,2650,18606,8461
+,10169,3755,1939,8085,18675
+,18826,2692,11500,18309,17232
+,26,2091,9316,12720,14431
+,2094,11503,19388,17011,10855
+,5253,11339,5028,17507,127
+,3154,11031,15086,7169,11599
+,17994,19470,8326,2466,11069
+,12701,5604,19934,19484,4048
+,9113,2438,2607,1359,1986
+,18357,16928,15649,1508,18256
+,17060,409,410,5628,6180
+,4356,2731,663,7345,19500
+,4528,13714,17943,17950,4226
+,17921,18808,16835,10738,18777
+,16393,4048,15359,14530,8594
+,15391,14533,8274,19454,18542
+,6241,2768,8401,449,6905
+,15182,7323,10012,747,17445
+,10827,6183,14242,14783,2744
+,8384,19968,15523,3887,3160
+,7103,7564,9907,3086,15493
+,14469,3851,14965,4667,13533
+,15621,5814,1262,10664,5018
+,19143,8388,12321,5338,15062
+,9573,10952,7994,18062,18822
+,1546,9536,7548,752,1803
+,270,5599,14791,2025,2279
+,10604,5236,5627,12811,869
+,15450,14707,15182,12967,919
+,18251,12017,8619,2499,3772
+,1967,11325,11411,995,2661
+,10039,12575,10076,5142,2730
+,8196,19747,9874,18245,15166
+,11813,17867,13466,3706,14470
+,824,11153,1021,8935,8734
+,8129,14123,618,6425,7412
+,8105,17341,52,857,6680
+,2090,6160,19302,7080,6354
+,12597,8498,2506,16842,11552
+,6228,9793,2378,18456,6217
+,10436,12603,3158,18008,16820
+,17012,18706,714,5165,15683
+,10949,7053,3140,2674,9445
+,19655,11526,14543,16780,9718
+,12,4928,5331,11055,15229
+,12859,2285,8605,531,13544
+,18328,11591,3712,17899,11103
+,11719,18566,12649,9140,13397
+,1642,10649,6649,13943,9231
+,7564,5965,1921,13463,1470
+,3876,9047,2441,11865,10748
+,8675,9730,19566,10928,15449
+,3011,397,13707,6662,2486
+,13974,13061,3930,19334,13192
+,18234,6144,12158,928,1005
+,11346,11663,3632,16469,903
+,3014,6798,12029,788,9752
+,3625,2466,8913,17405,15842
+,2409,997,8977,7215,63
+,8468,4608,5268,16901,18556
+,19257,18028,15888,12120,12243
+,2193,14149,4609,15513,3815
+,1625,10052,17329,14294,10131
+,17111,6827,1798,11558,12059
+,6419,2640,3340,18185,5805
+,12991,14209,18311,5658,19979
+,1924,16148,9017,16994,10598
+,15929,4015,13508,17916,12956
+,10273,10164,1118,981,7934
+,14475,12717,12899,9707,587
+,9393,2670,16541,6981,11875
+,3589,1405,9612,7466,6105
+,15815,11190,10022,7295,13332
+,8163,889,11836,11374,17040
+,1802,15804,12972,170,11805
+,9326,12398,8085,18857,11212
+,3966,16055,18675,14400,12041
+,10602,16817,9806,13951,14564
+,2625,6550,7070,10694,19746
+,13440,19306,5601,8297,6597
+,18543,11158,1772,16669,2288
+,7289,2363,9580,18167,14147
+,5548,4478,12877,10674,76
+,15708,16152,11853,7639,19623
+,13852,10568,14110,8621,8199
+,6395,5866,15931,366,10081
+,15894,403,9065,15283,18986
+,1093,11083,13664,17932,2601
+,17162,3377,4665,17042,16081
+,17237,18130,15622,11166,15181
+,18415,8193,17685,5411,7865
+,11876,3045,9345,6876,3271
