OP,A1,A2,A3,A4,A5 
+,8519,8641,3915,3455,366
+,241,3741,5149,2681,8711
+,2768,460,9351,8336,1791
+,145,69,7807,5355,9492
+,6666,237,9116,9928,7884
+,8835,121,1099,262,1241
+,313,8695,5597,1471,7129
+,2831,3570,8733,4797,4015
+,1655,3107,3824,7145,7149
+,3865,2839,3474,4602,4476
+,3804,8029,345,29,9701
+,2783,6003,2698,9936,7755
+,9626,9047,8559,2475,1966
+,4096,7232,6333,774,704
+,7400,2904,6185,9305,3513
+,7590,7582,1319,7299,8309
+,5741,814,6925,8194,8605
+,9451,6915,3082,5159,8784
+,6132,3762,4069,5374,3685
+,7849,7516,5248,6298,2023
+,2825,955,7815,8103,7580
+,7079,2407,4338,5173,9335
+,2787,1487,4323,6803,4303
+,9287,6009,6934,9992,2845
+,8978,3587,3558,6715,9755
+,3636,3170,702,3235,3847
+,1718,5651,6543,7650,3478
+,8759,7999,4711,5808,6265
+,2391,1917,6363,1933,2929
+,2102,6980,3319,4454,1796
+,2477,5309,7634,7297,6340
+,5085,4349,7384,1677,229
+,3268,125,2684,113,4949
+,1435,1060,9746,9443,3490
+,3643,1090,1247,2326,3926
+,5585,7910,4938,5298,2315
+,3350,4648,9371,3862,9209
+,6991,8220,8319,4622,5967
+,5458,3341,8491,6805,4005
+,1882,5930,4093,5820,2403
+,9911,1002,493,6892,6958
+,9357,8888,1563,7306,1386
+,3242,4014,4040,3272,7759
+,7757,5040,6418,5975,965
+,5028,4788,3642,8856,9604
+,4596,9485,8613,3600,8650
+,7843,2479,5167,6621,7736
+,4786,6609,3240,3688,7056
+,7175,7683,9456,9293,7329
+,8309,2242,4801,7190,6501
+,2055,6197,7728,6439,9224
+,6965,8302,5674,709,4463
+,371,5081,3974,7901,5003
+,6862,5043,2057,9250,3898
+,9874,8539,8017,8525,6668
+,5306,9468,8330,1561,2751
+,475,3641,2319,7797,9412
+,3278,135,8401,9962,8171
+,3234,3237,1762,4684,3663
+,5680,4600,5744,3238,9574
+,6050,549,7709,8384,5520
+,2113,5617,4740,2497,4540
+,1623,5204,1454,1893,5761
+,3819,4793,6870,2334,9243
+,7487,5468,5448,4263,4661
+,752,6250,1843,5633,6792
+,3703,1619,3527,2563,3349
+,8552,4836,7414,1086,8733
+,4293,8388,3977,4719,7603
+,5293,9136,1257,9963,881
+,6230,773,7943,5269,7149
+,6836,1928,2389,8523,1871
+,7965,4770,1025,4479,7758
+,9448,3881,6777,851,8289
+,1799,8471,8024,5470,7269
+,6471,1626,8752,7915,2222
+,9643,5702,2611,7688,2723
+,6807,1453,8894,1218,9994
+,1187,4378,9877,4193,1827
+,3993,4469,7838,5872,3492
+,2877,9249,9829,1298,1491
+,5724,7167,1448,8497,7121
+,189,1398,3565,5880,187
+,9987,388,2180,5723,3740
+,2656,3778,2707,5759,2529
+,8030,5901,163,8855,8621
+,210,5300,9663,7869,623
+,3997,6591,5232,9801,7580
+,1135,3642,1041,3813,1108
+,556,7168,1878,3675,4909
+,4360,3209,388,9028,5189
+,1964,7276,8443,7653,2141
+,8946,8535,2279,1801,8851
+,3631,8019,1707,8143,8150
+,7346,4121,6117,6871,1619
+,4824,284,8461,176,9934
+,290,8113,3896,6169,6165
+,2109,9561,1566,9399,5068
+,5813,5303,2171,6530,3504
+,8116,3647,7577,787,3555
+,8698,3228,7661,2525,4634
+,1794,2011,7395,7899,7996
+,497,6734,1065,4954,5089
+,9860,1923,562,429,8821
+,7941,2652,4876,9432,4436
+,6623,4815,7273,7059,7094
+,1739,8601,2395,6651,959
+,6581,561,1277,8644,2692
+,4825,5905,6129,206,1412
+,174,4393,7024,7784,1813
+,4995,5295,2104,53,50
+,268,4406,3896,4357,7608
+,7893,4504,5039,2437,5896
+,2843,763,3488,9436,125
+,2439,9547,2093,6699,8404
+,9765,4758,846,5798,7620
+,1994,3477,3341,2347,6965
+,9630,146,7227,7117,7782
+,6507,5750,3114,4636,8429
+,3769,1349,3431,9034,8004
+,4350,4570,3395,237,6259
+,6092,212,8408,292,8317
+,5995,2659,2282,828,325
+,2292,4909,1868,1503,6244
+,4585,119,5355,5267,323
+,2085,2529,7164,1104,2744
+,9664,7413,1047,6068,7719
+,9922,1511,8818,3107,132
+,7326,7167,1882,8028,3551
+,7512,5090,3392,4493,2963
+,1341,6552,6537,6679,438
+,4637,3093,6591,3647,13
+,6397,8173,6369,6313,9517
+,835,265,6089,5748,9679
+,154,57,7358,7102,2155
+,774,2120,8648,9408,9295
+,4551,2598,4139,6448,7861
+,5766,1723,3847,6374,2231
+,866,8957,3393,3046,173
+,9511,6723,1174,300,4885
+,5997,4045,8798,2173,5775
+,4476,8335,3804,9371,412
+,3356,4820,2261,1074,3431
+,8241,8687,1516,3415,1414
+,4680,9607,5312,2659,7100
+,4490,8654,9166,9094,4202
+,7409,3355,3198,5816,8034
+,3449,4945,9869,304,5556
+,8038,9791,5731,8062,9424
+,7140,3723,9966,9070,8252
+,1079,8694,559,560,6813
+,3985,2993,896,4988,241
+,9570,4352,6535,1361,211
+,2998,5715,7696,2810,9320
+,8802,2087,608,5928,8481
+,6331,2127,5652,1356,7325
+,5092,6443,5164,3643,6028
+,4249,6465,9551,358,7505
+,3795,9037,8370,5450,3042
+,6568,7797,3257,7829,3497
+,4459,3169,6904,381,5741
+,1524,6657,2920,6075,938
+,493,6585,1428,5744,2117
+,7486,459,5189,6779,3656
+,9130,9305,4719,9326,7054
+,7535,552,5817,4293,6371
+,1471,8912,7344,6901,3441
+,6040,4048,3767,1335,9748
+,4171,6832,3506,2788,9310
+,8222,7434,2776,7541,5869
+,7463,1365,4946,4473,2703
+,5841,7923,5043,5847,2956
+,8599,1838,6412,9232,8159
+,6867,817,4397,6537,5176
+,2511,7800,4496,18,1451
+,8663,205,6954,281,319
+,204,9318,6286,2414,8934
+,4514,9259,8972,8215,206
+,7374,5480,6133,5685,1863
+,1821,4628,7252,9735,7862
+,3772,6493,8591,9566,7312
+,9725,5226,8756,4255,9301
+,3752,764,3150,9576,5866
+,2068,7176,7426,2778,1744
+,6084,648,9774,8489,9494
+,3182,8415,5663,5522,1336
+,2495,7515,9389,1613,1311
+,4511,5526,571,7210,2236
+,4826,5833,9477,1250,4119
+,2884,6886,5682,6658,9198
+,2033,8230,4166,7102,1720
+,7417,7380,7291,6157,3873
+,4599,5168,3459,8913,3780
+,8661,4553,4533,7345,57
+,1755,7742,2858,1564,4234
+,6184,9854,8328,9022,2203
+,5374,754,1989,5537,7874
+,4130,8767,8273,1852,3251
+,9577,1664,877,1630,5644
+,7168,2937,1570,1242,1946
+,7841,2952,1628,2108,6726
+,4944,2337,9327,3180,7275
+,8099,3068,9249,6431,7982
+,8870,9403,3289,8984,8200
+,8238,317,1256,1402,3377
+,1875,3293,2456,4760,6629
+,8629,1632,2695,4382,6477
+,4337,4108,1261,6691,2608
+,4141,9734,2501,3258,1672
+,5272,6133,5226,9910,994
+,3176,9405,2009,8783,6383
+,7266,5022,843,3820,3541
+,1428,6716,7271,6810,220
+,3596,1047,4073,8245,9764
+,920,2145,9119,3767,3092
+,3098,3059,7670,9342,487
+,8826,7999,7677,3243,2064
+,9823,7837,8030,3297,2991
+,6740,2490,7717,6914,9511
+,5015,9165,9312,241,3244
+,3216,7794,4702,1904,5786
+,7952,5795,6891,6817,2419
+,7589,7513,2821,3715,7437
+,7360,4407,8616,9268,4475
+,8376,1920,6674,464,8626
+,1684,2194,3938,2437,1303
+,4512,755,9409,1,3481
+,5024,1425,2029,9045,1152
+,9446,948,1867,1451,3659
+,9460,360,1564,4465,3702
+,6874,8709,2335,4257,4773
+,6496,387,3755,3558,6573
+,8044,1562,6560,7901,4326
+,7333,7357,8453,7922,5559
+,1014,4635,6802,2171,6621
+,6773,9063,5049,5553,5652
+,9362,1854,5478,8100,7081
+,1863,1579,5337,4540,638
+,5368,9704,5787,124,4321
+,7549,1888,8091,5077,8098
+,4594,2914,5381,6373,6403
+,6217,7999,3098,4933,3082
+,9231,834,3056,1042,1066
+,7092,4866,3881,8572,1584
+,3852,421,8664,1238,1988
+,1553,6678,1589,2211,1484
+,8188,6454,4579,5796,7278
+,4872,7616,7151,8586,9258
+,3783,3533,5910,2149,8865
+,3550,4670,3995,9882,546
+,6895,4690,3416,4194,1531
+,6407,1192,324,5408,4670
+,6738,6430,385,996,1902
+,1693,2317,4754,1265,4950
+,4667,2104,2742,7356,9023
+,1512,1157,1283,2,4121
+,7802,7450,9444,6060,3339
+,8200,2390,4448,2543,6466
+,858,2657,5654,9323,4953
+,321,8091,6846,4339,8043
+,3649,1500,7301,5318,3956
+,1946,7500,3190,6244,744
+,3113,5538,5232,4660,600
+,1762,9857,3897,4042,4505
+,3018,9535,4710,1537,4989
+,1969,2979,6622,9809,5435
+,819,1521,689,3701,5297
+,8275,256,6895,7696,8088
+,9849,6820,142,677,9553
+,2355,4954,6078,6764,6672
+,2744,4273,2230,2982,4074
+,2567,1549,4719,4140,6699
+,1606,993,9701,5405,2006
+,5269,8727,1014,4298,2527
+,5807,4868,9624,9482,3294
+,1295,5310,808,9654,3709
+,5936,6165,8700,4548,961
+,9998,6639,6176,8181,7504
+,9906,2399,2854,5553,1440
+,3992,2801,4284,8222,5073
+,6012,9850,5919,4841,8343
+,443,4853,4797,6890,8759
+,7932,9093,685,6253,7002
+,4354,3704,8470,8724,9168
+,415,5953,5123,7296,9844
+,5748,2246,1056,2269,4271
+,2612,2817,3265,5930,5010
+,1966,1071,9686,6736,7445
+,7171,2676,6875,1086,6066
+,7983,2005,2172,6523,9701
+,92,1531,8069,497,7170
+,7768,8047,6953,441,2226
+,3502,2954,9906,1575,874
+,2521,2086,3507,5205,9107
+,7291,6104,6669,2063,7688
+,9942,698,9542,6641,1449
+,852,8005,4751,2648,636
+,4505,9698,616,7588,3716
+,7583,5097,6869,4302,2829
+,3341,2703,6470,4770,2913
+,5189,2819,610,8237,6
+,6358,7276,4077,234,264
+,4010,1517,5449,1559,6706
+,517,2481,1394,3232,7804
+,7552,39,9119,2875,7656
+,9501,8579,3810,8234,6074
+,8288,8366,5438,4423,7795
+,2004,7080,3312,4702,42
+,9878,6924,9931,1366,2098
+,4324,2181,1173,7348,2116
+,206,4409,2653,3022,5453
+,2850,1812,5709,6538,6778
+,2315,1992,466,1065,5246
+,5342,7012,1330,1193,1897
+,6929,1810,7271,9746,4708
+,2985,9835,1250,2161,4554
+,3954,860,4331,7619,2639
+,8477,6797,5210,5851,4771
+,2962,5858,6441,6809,6230
+,5362,5173,2064,9822,9106
+,2196,9499,2015,808,8795
+,1093,7908,187,8939,6240
+,713,4110,4881,7217,2830
+,104,4610,7649,2973,2130
+,4674,3980,3040,6998,5534
+,6536,1715,952,823,3613
+,2368,232,7112,4632,3812
+,2512,4345,1494,8489,8656
+,5576,1203,1714,3770,3931
+,9151,8924,5235,8705,9427
+,4449,5652,1214,396,7906
+,6883,5158,3386,3869,4991
+,8846,1979,2846,1368,9720
+,6342,8855,6497,3628,2486
+,9641,8987,2170,8047,7781
+,4610,4929,8374,7237,8022
+,4717,4794,5133,2879,5636
+,8211,8956,6781,8234,9455
+,8746,4960,5213,2927,8503
+,4143,8093,1046,7811,5267
+,3100,2854,4948,3546,4656
+,3975,5858,6834,3805,8771
+,7183,3247,6670,1349,6725
+,1081,6416,8433,6161,2670
+,7812,2195,6120,5298,1548
+,2632,3080,9500,3698,3022
+,6514,6325,2113,9234,2228
+,1062,3513,3586,7543,9799
+,6143,3533,5820,3060,3541
+,8354,7231,6460,5060,5939
+,3716,9392,1911,5658,5854
+,4498,485,5596,9720,1294
+,7885,5122,3024,4577,685
+,598,1383,1299,4365,2984
+,2704,3910,9991,6157,4953
+,653,7296,5427,9047,4132
+,9455,2530,2191,1855,3848
+,1176,9266,2070,2512,2477
+,6220,4239,151,3056,5419
+,7262,3585,3488,2351,7959
+,7449,9907,9040,4662,2575
+,4883,671,2529,4776,7050
+,1100,2803,1408,7967,3484
+,7931,2688,7669,6266,4951
+,5749,8227,7865,1229,1491
+,8177,9684,4898,7602,309
+,8393,4876,8553,3182,8228
+,7928,4825,1787,9102,5759
+,2306,9001,2882,4158,7236
+,5139,4629,550,1448,2983
+,6142,5602,2729,8531,2790
+,4057,1754,7341,5867,6056
+,7511,4206,5523,1043,8204
+,2261,310,4007,19,4734
+,477,6607,1452,893,6365
+,3497,6008,3434,1900,3611
+,8600,3458,5590,6526,6561
+,6537,9355,3629,7466,7668
+,3762,5320,538,39,2265
+,2021,2973,1402,3260,3049
+,7691,754,8685,1323,9214
+,670,5314,7590,4723,4282
+,4291,8845,8007,537,3913
+,1611,9942,4147,5549,169
+,547,1771,950,3710,3282
+,261,700,7306,581,1629
+,4614,54,5482,822,7599
+,1776,7941,976,5181,5039
+,8137,767,2672,9810,8459
+,1459,5544,1831,1625,11
+,6260,430,265,1327,1861
+,1172,9805,40,4540,7914
+,8611,2676,157,5653,8071
+,544,1144,501,2926,6968
+,7717,2968,4284,9604,2372
+,7613,4658,6756,1017,3975
+,4531,8158,732,7398,120
+,4886,3870,7288,706,1237
+,5164,9057,6688,6213,8375
+,9530,8838,7757,7300,4199
+,4989,1888,8440,2861,6319
+,3995,1783,7879,3630,9216
+,4783,2703,5268,6536,1310
+,8311,9757,1250,9463,2525
+,4333,9002,5258,3364,4436
+,2596,6303,6293,5849,6182
+,737,6425,3850,1118,911
+,9436,8070,426,4973,3625
+,8341,7127,755,5564,7748
+,5697,8535,2468,9492,9630
+,4123,4293,4027,538,8969
+,7679,2038,132,9567,747
+,8508,9701,5065,2789,7885
+,8797,3743,4483,8363,7070
+,2347,1592,9724,9839,971
+,3011,8515,7954,344,614
+,9519,1333,3056,7834,4167
+,9995,3043,7564,6482,4632
+,2964,3816,7587,7012,4742
+,4121,7162,9399,4742,6531
+,9345,5503,6345,4045,6601
+,8111,2075,8036,2062,4594
+,2149,2676,7159,2065,2516
+,8049,8898,9630,8255,6940
+,2251,8882,9992,1535,5569
+,6849,5416,9436,8466,954
+,5924,51,2601,2327,7594
+,2655,4055,1770,1216,1046
+,6677,5914,3867,7789,9100
+,3935,6981,1581,441,6810
+,6667,549,4573,2359,179
+,4227,4949,7840,5912,4687
+,9055,4138,9527,9043,9955
+,9430,5633,8054,905,8514
+,5797,588,6035,1468,3295
+,626,6318,7185,9528,999
+,6694,4123,6965,3412,4513
+,9754,8620,5074,5701,1872
+,7517,3934,8642,3578,635
+,5259,2076,586,3293,5031
+,2133,9564,660,574,9891
+,331,5589,172,4666,7449
+,1217,771,5131,7406,2155
+,5251,502,7742,3001,6323
+,9831,8934,4245,5996,9454
+,2128,3464,8179,95,7286
+,5128,3496,2683,7138,671
+,5785,5065,4592,4182,323
+,5536,3965,9461,1536,5844
+,7031,3039,6364,5219,4237
+,2738,5810,1813,7739,3065
+,5719,2,7074,2339,8885
+,6672,8376,4416,8677,1804
+,5277,8428,2766,2436,6006
+,1761,5513,4353,2169,2380
+,3962,1973,3151,110,9535
+,3897,9848,3289,948,710
+,6398,5446,5264,3014,7764
+,2294,5076,6051,8645,686
+,5618,4972,6122,5915,4734
+,6886,4853,7715,3433,4915
+,7154,8437,3397,825,99
+,9687,3886,7019,810,1373
+,53,2529,343,4911,5865
+,7816,7224,6267,3592,4593
+,6859,740,2910,2758,3556
+,235,5489,6226,2526,8946
+,9291,5237,9270,7910,7581
+,1872,6657,8208,716,3178
+,2823,6682,7944,8094,2659
+,7692,4523,7344,1037,4342
+,9806,7432,4551,3606,7287
+,5274,4763,102,9360,539
+,9793,4,283,1245,7034
+,3102,723,8905,2901,2300
+,1021,1956,1863,7686,5898
+,4256,5737,258,8450,7854
+,7551,4355,3777,2679,8097
+,2076,2184,6357,1931,9833
+,9551,9086,6229,6737,3769
+,2722,86,4060,6734,3896
+,7054,6682,4129,6459,7761
+,2045,9619,3047,283,9354
+,1695,4023,768,4441,2942
+,1719,1802,7313,7935,5013
+,416,7743,4578,7134,9151
+,5991,9552,393,6414,8612
+,7241,675,4701,8063,8772
+,6329,6964,1618,2369,5014
+,8114,8400,3073,6507,8873
+,8418,2876,2197,6285,2922
+,8575,1253,739,2191,5658
+,6271,9499,3282,4108,9481
+,396,7413,487,3090,4242
+,8822,8297,5751,418,8919
+,5566,3019,7389,806,7213
+,2909,1455,1990,4808,1086
+,3460,8374,1928,3640,5199
+,5316,8476,1929,6877,8989
+,6030,8642,7386,2002,6793
+,7377,2278,6823,1099,3519
+,2694,7592,9784,4081,8710
+,7411,1584,7202,3271,8582
+,9759,3956,2264,1062,3742
+,6634,9151,7378,792,1743
+,202,2531,8405,936,3560
+,4092,2664,3581,548,1882
+,4026,9966,3567,2947,1458
+,7510,397,6216,1070,6733
+,8874,4771,7865,8667,1759
+,69,4722,411,9454,7895
+,1738,3785,3443,2861,605
+,9818,2594,6566,4734,5633
+,7614,9281,9113,4229,3398
+,7035,2105,2926,2666,1815
+,9145,7937,2470,746,1296
+,7314,1571,3734,8696,9700
+,7087,5423,777,5567,553
+,2721,9523,3807,2311,4087
+,7102,8527,8564,8059,523
+,3667,5930,1233,2515,2631
+,9666,3034,4187,5710,8943
+,1417,8315,9673,4630,9137
+,9982,4251,7365,6744,7131
+,4793,5042,3379,7180,7251
+,8798,5051,4331,5146,3900
+,6406,60,5036,1757,5892
+,3037,4024,465,7718,2134
+,8780,7157,7909,544,4858
+,4817,638,3077,8098,9527
+,7336,1700,8346,9009,5120
+,4466,1844,5378,4705,6309
+,6411,7625,2766,8356,6761
+,9730,3009,578,1446,6260
+,6448,8231,4748,1325,6912
+,5475,9578,3127,7151,3393
+,1707,8299,9956,4315,9466
+,4735,7485,1683,9163,8993
+,854,7708,829,6093,9629
+,5185,1214,1362,4051,6145
+,692,9778,3839,1451,9080
+,9153,339,7155,2274,6365
+,1603,6888,372,5844,6246
+,8281,1050,6155,368,6137
+,7923,5720,9896,8039,9563
+,6600,9172,3333,9984,8894
+,5694,2770,1659,1984,6952
+,3399,2457,1161,7932,6627
+,562,5179,8950,7420,7017
+,9170,5437,406,1974,2457
+,9321,8554,5030,7956,4378
+,3213,1158,6640,9102,9243
+,488,6985,6540,5371,9086
+,8642,7207,4970,5416,1426
+,8747,2976,6714,6652,2223
+,4832,2419,1878,4440,3723
+,200,4944,6725,3969,9490
+,9340,5568,3365,2604,7870
+,5424,3207,8477,529,1564
+,8809,7650,7162,8237,6267
+,8218,499,7840,7117,4113
+,4934,217,2140,2562,8927
+,3846,6767,6281,5210,8152
+,4794,1992,2945,5331,4326
+,7366,4260,3998,6878,8717
+,4903,5488,1291,3387,8258
+,3251,1281,976,1295,1459
+,7744,6002,3842,5677,5920
+,2232,5827,4569,4669,9920
+,2530,4652,9963,5949,8095
+,8073,6787,9573,5989,5934
+,823,6086,975,6180,7450
+,8829,5090,119,1314,5212
+,8207,2379,3141,4454,4299
+,6336,3607,6336,1054,2230
+,5223,115,4580,290,4282
+,1023,8443,9052,3152,487
+,7315,3601,7363,1927,5540
+,2139,5578,4901,1826,180
+,9251,6867,7393,8715,4812
+,3906,8237,9677,5664,1522
+,5572,7374,1885,1243,5196
+,1383,6978,7606,732,2192
+,9338,6288,6904,8697,4770
+,6928,8756,4245,1805,5495
+,7966,3154,4938,5705,2064
+,526,4264,8058,689,1787
+,8147,6758,6270,1644,6707
+,9784,1922,7880,1365,5208
+,3581,2644,3052,5204,743
+,5317,8236,6736,9188,2527
+,914,7579,7430,1815,7456
+,5504,3034,2225,9392,3227
+,5784,8713,1283,5060,3905
+,2852,2751,3632,834,3585
+,6347,8828,3426,5547,7719
+,4784,1780,2931,2709,2602
+,3756,4161,8395,9286,2005
+,3404,7073,2283,3144,268
+,4133,8491,9779,9108,544
+,160,3335,2164,8654,9727
+,2428,8472,1266,4285,4280
+,9520,1656,9130,7196,8839
+,7776,1195,882,3701,1587
+,6584,3893,1631,8795,1517
+,8755,319,1183,1315,6294
+,3425,201,2699,5660,9100
+,8134,9848,2021,7057,7412
+,4032,7826,6886,0,3253
+,8407,5423,6827,1127,2409
+,4604,4318,8397,192,7338
+,4335,5906,284,2255,3461
+,2387,7522,7225,9171,8805
+,410,2048,4090,7619,3538
+,1972,4074,9034,8387,7017
+,7046,5789,2927,621,3623
+,5666,5231,1135,5697,4074
+,9716,1698,7414,8766,9191
+,1888,9796,7214,8842,8
+,8307,224,9506,7960,9315
+,2906,2934,3320,8231,5935
+,1423,8547,1060,9652,2121
+,7177,9308,7002,2838,1835
+,2408,7808,3649,1376,2367
+,2006,4826,4888,9435,7000
+,1862,1133,1258,6181,3497
+,9977,3799,2891,1605,2446
+,6124,1337,8655,8140,1492
+,7577,5971,8221,8021,8029
+,4287,4457,6129,1762,8461
+,5387,9842,9517,5466,6021
+,9085,994,5635,5377,3440
+,8580,2273,6614,937,2441
+,125,4893,3963,4251,1060
+,8441,6420,3434,5708,1841
+,9100,7855,7983,9321,6864
+,469,3262,3918,859,4518
+,8641,7779,2782,9290,798
+,272,992,6127,8971,1641
+,3814,8335,3187,1247,4935
+,9064,2688,9057,9688,5071
+,2666,3633,7412,8207,2685
+,1488,1665,5697,9005,7183
+,1273,3132,2809,6238,478
+,1824,2052,8390,7618,6387
+,2350,3773,9084,6206,6056
+,9333,1335,74,8816,9190
+,5262,9053,9329,5520,4720
+,1674,3375,9981,5315,5356
+,1490,2248,296,9498,2472
+,1974,7222,4627,6240,3251
+,3859,8035,4728,5284,357
+,5876,9133,5458,437,731
+,564,2424,321,8257,1747
+,7733,5493,7315,5672,5510
+,7686,4722,515,6764,8164
+,8535,6869,6567,1900,4261
+,816,1951,11,8377,7580
+,3924,7479,7286,7968,2605
+,4322,8549,2948,8714,1722
+,6505,6355,5342,4743,5322
+,2978,6667,2472,4565,9931
+,9270,3127,7397,1694,9941
+,6926,755,8875,1687,6038
+,4001,3951,4946,1964,2405
+,871,2822,8200,9855,4833
+,8638,6138,9735,669,8658
+,6255,4295,5555,8101,8222
+,9652,3147,9018,7158,6978
+,9719,921,1013,3421,147
+,2158,6984,3926,4069,6937
+,7685,6302,2831,3357,6273
+,9179,4808,8188,7394,4006
+,8087,1494,7588,7650,6845
+,5197,5616,5895,8431,2016
+,1409,6453,4700,337,2998
+,2489,9594,8315,9230,7901
+,3229,4757,7838,9288,2187
+,9646,6669,2699,4889,2875
+,2259,1569,8397,197,5955
+,5377,4529,5555,9667,9106
+,159,4617,8087,5369,5758
+,5056,4655,187,9244,3818
+,2857,1861,9490,3115,4915
+,1004,5078,7362,3846,8498
+,4230,4078,8494,1974,430
+,315,859,4113,1870,6224
+,2046,9408,2513,3059,8952
+,4857,7062,1126,7664,4067
+,1269,4953,7539,7347,5870
+,4158,8850,3814,7463,5246
+,9221,8462,1436,3128,6635
+,8697,6873,3085,3402,6413
+,5551,5175,6130,2046,2221
+,9961,7046,5948,500,4598
+,439,2174,6680,5165,1069
+,7604,6267,2898,7318,2556
+,3514,8081,4453,4414,840
+,4889,8331,2088,4736,6626
+,9398,5262,7304,5029,9819
+,7192,4366,6323,3949,7203
+,4677,6923,7054,25,7595
+,7442,2443,3017,5622,8725
+,8775,3870,9619,809,2671
+,9615,8104,8375,46,5886
+,8239,6420,7432,7914,4380
+,7331,8580,3174,9257,3223
+,5798,8361,6677,3049,9984
+,1857,4922,1100,967,1803
+,8322,8203,6335,8639,9636
+,2444,3549,9601,3659,2439
+,5664,9542,1964,5601,596
+,4608,6272,4336,4719,60
+,1109,4152,4620,7478,4476
+,4012,8805,435,3460,1293
+,6578,8056,2325,6219,3545
+,7907,9381,1024,1134,1767
+,9803,2094,8237,7678,7695
+,9699,9499,8164,4890,463
+,3431,6932,5671,9351,7505
+,3552,9405,2445,993,7939
+,3055,9864,8915,4920,3759
+,636,4648,1857,9567,9309
+,5419,7452,474,3014,6877
+,2382,7863,8215,8440,4284
+,2661,5890,9140,9282,180
+,2187,9159,2403,8282,8859
+,2979,6750,9225,763,1388
+,9586,7462,7855,355,3693
+,5070,4187,9307,3447,761
+,3798,6018,2093,9063,1368
+,8897,6787,2325,5397,3032
+,2024,6762,6794,3428,9770
+,7468,6284,9695,4766,4305
+,9384,1129,7481,1663,9649
+,4404,7800,9339,764,2019
+,9684,6813,5343,3765,4816
+,1639,8445,5732,898,8086
+,8169,667,3553,3958,5196
+,3247,7243,3769,5190,1341
+,8305,795,6127,3390,5772
+,8783,2668,678,2928,9331
+,476,5343,6318,9504,1571
+,8365,3126,2585,7379,1795
+,3108,6633,5532,1309,3723
+,2968,7870,5096,7267,2448
+,2779,2638,6320,4626,5907
+,8196,6687,2591,8627,7574
+,4393,9401,1115,4696,5456
+,9378,5255,5519,6370,3068
+,5481,9952,2713,9900,1941
+,7261,1772,529,852,3636
+,6428,2890,5570,1538,1223
+,8228,9184,4092,3817,4301
+,276,7643,8715,6379,4099
+,4094,7923,5588,3800,7912
+,4530,8523,707,752,1290
+,5903,260,9137,3357,7028
+,1767,42,3669,6020,748
+,983,3361,7045,7022,7604
+,1885,3121,6855,3468,7592
+,4936,1718,7729,6014,77
+,6207,4433,6292,672,4658
+,2765,7575,4009,5294,8646
+,3244,7363,176,7471,5905
+,398,6756,1819,4961,9352
+,3241,9460,2782,2285,3431
+,5021,7598,5874,7308,4167
+,2460,1361,664,9331,6338
+,6647,3401,1092,40,9300
+,9020,1145,7047,5763,3817
+,3681,8894,3019,3556,8384
+,1508,2835,1026,2700,8782
+,7285,8883,6508,9366,8988
+,4332,5402,681,6623,8484
+,9804,7162,238,1212,5540
+,9923,229,6802,2331,3585
+,1519,7019,9979,8123,9965
+,1134,4545,2131,8977,3225
+,1671,4495,4029,2799,4155
+,4105,3019,9822,6503,8483
+,4126,740,6070,6605,3002
+,4091,7653,2838,8502,1544
+,3633,3783,2275,7493,3704
+,2082,888,2378,8354,7127
+,1699,2182,1587,53,2890
+,6194,9150,2108,6707,2217
+,2332,6812,8981,9019,257
+,5283,2002,1901,6026,8240
+,9774,3642,160,8262,3956
+,5920,4640,2039,5487,5952
+,7179,8406,9553,149,1376
+,5263,2985,4949,8060,3510
+,9494,8266,230,3704,8410
+,2455,8172,9186,6833,6634
+,399,2715,8404,7721,7430
+,3051,3877,2202,8421,8149
+,4312,4132,3666,4711,9418
+,6908,9161,5135,2233,2476
+,5832,1999,6646,5638,4946
+,1216,9957,6351,2909,2960
+,4029,4369,5984,3562,6355
+,2657,3076,2419,9246,3655
+,9797,4112,4211,5869,4123
+,690,1890,636,2871,2877
+,2844,5688,2999,6230,5355
+,7437,8210,7222,6338,7705
+,573,2344,1473,1191,2709
+,5648,4879,4646,2313,4251
+,118,9240,3594,5755,7690
+,5823,4152,2910,1669,623
+,8082,1878,4476,6464,4197
+,7586,4314,304,8185,9003
+,4912,3748,2351,2935,1460
+,481,3129,1291,5393,3795
+,862,514,7879,802,4374
+,4541,6423,7783,4054,6850
+,9285,9578,3171,2393,9620
+,8081,5336,392,647,2461
+,8432,5328,7666,8314,5012
+,4888,7085,432,7527,1256
+,6417,4991,9470,9270,9154
+,4125,5923,3103,1013,5146
+,730,4015,1953,1855,3200
+,421,910,4195,3294,8888
+,9758,3106,1640,1531,3715
+,3616,3564,2141,5479,6347
+,6384,2519,1767,5254,6846
+,7388,9510,77,3012,7651
+,1036,7423,2608,3342,2962
+,7458,7094,9723,3112,4761
+,8232,6490,1843,5161,9856
+,5440,291,2153,8004,3449
+,1011,1526,9576,7072,2257
+,701,3193,7404,1995,5035
+,7329,732,4705,1909,8485
+,8814,3220,5869,6846,6626
+,3738,1194,4102,6587,9890
+,1543,6582,6825,7658,9101
+,808,2831,5274,8639,3692
+,4616,759,2070,5289,6624
+,4739,915,2482,4813,6250
+,3593,3137,4386,5025,1512
+,4810,2755,6624,5742,1192
+,8774,701,4318,4283,6538
+,1043,6418,7593,8578,5073
+,848,5777,3677,6020,83
