OP,A1,A2,A3,A4,A5 
+,3282,38178,36740,9535,3675
+,49143,11282,35500,42892,45495
+,10625,45738,40730,18285,422
+,32339,34068,31627,27030,42216
+,16056,13171,15706,26466,28894
+,41745,38227,34398,37766,11509
+,30835,33891,35643,27667,35617
+,4940,17804,45181,1515,19427
+,40781,6372,45983,34906,5592
+,44856,20774,3156,12516,3473
+,18948,12314,9459,47237,42588
+,11574,44759,20764,48365,40387
+,38224,2314,29761,49796,31219
+,17068,10441,15850,12409,23809
+,48393,45718,44406,30959,46666
+,42195,9185,39324,48487,11954
+,13263,43548,7926,43762,28504
+,33424,44125,35114,12180,1431
+,26005,40418,12441,37084,6673
+,40234,21486,40345,45381,18290
+,27690,48023,2902,48075,11945
+,24991,29736,38043,34296,12318
+,3965,20641,6489,47375,35216
+,5535,5483,5034,40990,42529
+,23700,24207,39889,19189,21797
+,49897,48776,24494,4297,25545
+,27676,37732,3676,21675,12655
+,47155,44180,48593,39629,4466
+,11131,23665,20175,23962,16682
+,41714,4440,6219,12720,44440
+,32444,49483,345,18877,39322
+,43326,40984,24690,38714,21209
+,48303,5883,20407,45955,9071
+,9270,45786,33946,22659,28696
+,45166,28034,12023,29915,1157
+,2612,2209,4016,35692,2256
+,39939,10704,48083,26202,12587
+,39333,40146,42204,26813,30213
+,41689,27630,11124,32642,21063
+,44987,4199,21853,44046,3537
+,9155,12415,15915,25457,46243
+,4832,29148,10872,13399,19344
+,31523,47451,24715,48717,36712
+,10609,17541,8736,7628,42327
+,29283,46213,16006,16196,2707
+,48173,47883,29631,747,13090
+,15047,47384,42677,48449,42258
+,40110,48406,12806,16309,7503
+,49888,47687,48796,38810,24701
+,39197,4454,33780,40072,22041
+,28111,28673,2903,768,18477
+,33214,9070,46013,11790,23780
+,3663,19769,14654,10011,31746
+,27072,44447,38058,29636,39015
+,41308,16259,25381,26264,38304
+,13489,12562,15571,43716,44939
+,35877,47773,36623,29317,30591
+,7448,37,6938,44523,2041
+,42795,26750,19301,40839,24956
+,33367,18994,10968,37533,6813
+,34986,15429,560,14028,40677
+,24321,1575,6136,46138,34965
+,30204,34240,34089,48116,19618
+,42031,7101,10952,15880,30586
+,44741,40880,40130,21407,36256
+,13694,34410,3314,18524,5259
+,11824,15753,1445,12937,19711
+,16067,29263,33239,40001,2732
+,10425,14752,19258,42113,9196
+,48450,23518,1837,43228,34924
+,49840,22855,15258,36502,33783
+,47385,1592,13358,42435,29913
+,17227,40637,5513,4230,21586
+,23383,11968,1330,39271,35262
+,6507,24002,35009,42708,14
+,46104,49386,24254,1835,3170
+,5839,13268,35319,36951,3373
+,16715,20497,29817,36596,1569
+,34717,36673,16945,42947,33275
+,29057,11765,31024,25387,6364
+,49262,24617,10499,36555,37630
+,49459,18825,17296,14974,46293
+,26664,37133,9768,47691,28399
+,12123,32901,18570,38818,24278
+,35079,22897,14722,26472,6383
+,7308,19630,5245,40842,35146
+,11320,49472,16907,34219,36647
+,22550,3829,40030,27055,44557
+,83,23943,3628,39992,39744
+,42825,40639,24259,43198,13356
+,9650,7679,36670,38796,43584
+,20034,10543,38357,6588,14024
+,46613,12702,33635,23154,47665
+,17192,18402,48396,18322,38908
+,11833,1607,32496,21119,41602
+,6421,49771,27574,5523,2929
+,48068,25172,35186,27404,45390
+,4365,48259,38622,27260,6271
+,30974,13040,1226,39868,5643
+,4307,29848,575,1049,3173
+,10240,40093,3860,1791,2049
+,49501,28690,29630,34511,28045
+,42609,42400,9384,7996,14410
+,18272,43539,36701,17044,24184
+,44193,25534,32441,28534,15500
+,10925,14663,48135,42153,2101
+,23768,47744,36924,18678,41332
+,20539,14809,24115,20784,2675
+,1422,42361,31387,17314,3375
+,408,45592,46996,24179,4885
+,34961,22578,43699,43976,44976
+,46893,45001,32742,29010,36007
+,9477,2623,22897,13866,46236
+,14305,40705,35331,41784,44349
+,11339,32277,33817,21940,42943
+,11338,49420,4094,23041,14560
+,22730,24023,2221,35786,29455
+,37110,35608,38788,49103,24862
+,26413,26035,41015,25417,33230
+,43012,40368,29554,28693,12037
+,38756,9815,9306,21985,41081
+,39892,29749,8195,22112,7453
+,37038,44290,43885,10783,16251
+,8183,1926,33162,2537,735
+,8024,44058,15099,24333,45707
+,10595,5416,3824,36883,41230
+,22369,38518,29395,30828,33697
+,14698,2688,15437,48679,33607
+,28787,35954,38496,7626,33498
+,44586,21577,15227,25689,35715
+,17323,43488,7554,5967,28294
+,3473,23773,6269,1311,46001
+,12210,13236,22542,8721,4196
+,18909,9130,36056,41150,38752
+,43989,11293,28887,15995,10968
+,25387,1944,5915,35437,29353
+,2104,24944,30691,26737,36576
+,39102,24476,37690,35528,22392
+,5341,49296,40828,37392,2323
+,45687,35928,18854,27282,37208
+,237,39153,9399,25632,1651
+,30461,26112,39179,18580,15485
+,22849,33035,2277,7915,3310
+,45494,5614,23164,25144,34408
+,20839,14711,16869,8979,26125
+,23307,16566,42917,49927,37299
+,9230,27452,27164,41077,34099
+,9740,35265,19344,38691,3005
+,26290,40848,44362,44545,45720
+,45112,2220,47609,32116,36902
+,8044,7702,31825,38904,46577
+,10869,26938,26136,36906,20101
+,24920,32085,2884,6047,39941
+,8543,8369,20201,3816,23870
+,7760,43968,42334,17675,36578
+,43594,27215,46185,41464,10901
+,22851,34575,1028,6790,21033
+,5544,19509,6060,16813,45625
+,49011,4439,28633,24000,41315
+,49007,32767,19926,5300,4411
+,25667,5283,34950,38958,7773
+,23093,42157,15237,30178,38687
+,17384,49270,20991,21275,1768
+,6502,41146,17111,47851,46829
+,37175,1722,8702,46841,8372
+,44378,28963,42809,49414,37168
+,763,40198,38318,13237,39560
+,14719,27812,2461,39270,24680
+,2364,35988,4195,33239,43089
+,30608,14801,14671,13164,40701
+,7066,25152,48741,35902,6487
+,26320,32005,6475,38298,1850
+,30511,35221,22312,10040,9503
+,23891,32904,33715,25213,29327
+,39185,18222,14104,36611,45504
+,785,11140,23189,38311,42215
+,6621,2031,38457,41628,10053
+,362,20893,4786,46960,36010
+,31509,3154,46509,30553,43166
+,15993,40530,19399,30303,26274
+,16757,21472,21155,2248,28853
+,46090,33132,8735,5145,5935
+,28056,22238,37877,38473,21686
+,19391,16134,3627,11350,38415
+,43736,27734,25564,32085,21131
+,46953,32358,13097,22742,4733
+,733,8719,24509,46331,5103
+,16219,10430,23747,37281,14397
+,10111,34842,17743,19442,19046
+,36194,34356,32416,46774,5304
+,45802,17093,30881,29365,34612
+,25782,19255,9593,28104,43110
+,17345,18652,44919,30313,10100
+,32187,47654,14690,33513,33081
+,18230,22263,6822,5044,6115
+,42455,27697,24828,1786,6075
+,17044,30673,22071,12202,21140
+,19031,13034,44095,642,9805
+,11106,34158,19475,25931,2329
+,41402,96,15692,49031,8424
+,17641,1831,17505,41449,45684
+,47206,4804,32655,4482,39285
+,49655,28426,4925,17668,25035
+,41858,1069,23235,40247,12298
+,10873,113,36103,19999,45980
+,15871,6303,28724,40537,22725
+,20843,49344,9361,8534,30171
+,9307,23926,18948,39533,36681
+,15854,10502,30533,7354,42379
+,1363,34969,20491,7886,6862
+,2226,30417,25733,19211,42991
+,20719,37064,22486,31337,826
+,11760,31320,10338,30893,30658
+,16418,46827,27540,49152,35348
+,11355,42266,24137,15854,36127
+,21289,8680,42730,15212,35499
+,5028,28563,35581,15515,9625
+,31077,1421,39753,48205,35858
+,10025,19295,28314,30550,38676
+,18257,16952,2397,49596,35526
+,44403,38720,4389,29349,5042
+,16813,19432,26780,42109,37736
+,5221,791,27044,19511,43614
+,12478,45694,43040,41178,13805
+,6329,30445,15251,12754,38192
+,7752,48472,22779,26297,25455
+,47729,35309,32373,26932,47588
+,36393,18530,14652,48223,15187
+,26601,35360,42284,19620,15182
+,20158,41596,37364,22576,5053
+,17756,7797,22681,7840,4852
+,5641,10535,16806,33677,14424
+,34169,27172,47813,25970,37955
+,14661,6025,27716,45776,16935
+,31289,17104,22917,6034,29293
+,20770,44453,17756,47603,44329
+,454,9998,37253,37089,46958
+,31585,40529,14728,42990,47368
+,40246,23383,9839,6801,40477
+,48544,5085,43466,42235,15377
+,47726,6451,17876,20959,7099
+,34119,5717,37673,13360,11696
+,16013,3334,42469,43959,26044
+,638,29350,15042,3102,24243
+,36737,26181,2804,12629,16506
+,501,13095,41267,34619,7141
+,39879,49040,48006,36009,48584
+,26841,6037,8425,10233,23438
+,27057,11620,32980,46555,38276
+,843,6964,14657,3152,49203
+,19521,3226,36858,2347,17628
+,11167,9058,4857,1169,22794
+,8754,36203,19660,49153,40572
+,3119,33386,1644,13345,45394
+,46317,8651,20167,43379,13697
+,28889,3151,42845,10,35943
+,38556,31179,26549,13897,38091
+,48600,49529,43358,23694,17572
+,40297,19305,45919,8669,28468
+,38643,39464,15533,38972,11936
+,4785,20596,15348,42805,31505
+,31491,820,11097,15497,36460
+,42645,20663,13889,43734,24749
+,23761,25953,22482,33454,32858
+,32288,12102,2603,43015,3772
+,4852,47362,39239,18165,11074
+,21786,6127,18703,47539,34602
+,2256,15481,10543,37515,40574
+,12244,24546,2787,38384,41301
+,28712,9166,24074,48227,14283
+,27820,28730,16331,19611,39097
+,8514,13326,28960,28423,36873
+,47511,8786,17353,26687,41793
+,36939,45767,22110,6675,20620
+,47553,46570,21518,38597,20062
+,29007,20300,9733,13205,42617
+,6593,7852,33475,34210,16374
+,16029,44998,35698,39310,28278
+,2856,45094,641,16900,34636
+,11800,15025,35924,14109,48132
+,9527,29675,36313,10250,1047
+,43218,36408,31187,29165,4192
+,32319,12895,36384,10775,21891
+,4319,29869,13570,21791,14602
+,13964,32457,22291,21289,2247
+,9727,19545,689,31092,5805
+,4003,693,4900,26994,33893
+,32380,13383,12348,33776,39588
+,19297,39509,35320,33209,43958
+,5610,28920,41454,11920,16428
+,27538,19545,42759,8887,45417
+,22152,42332,47410,33795,9287
+,38327,43902,33941,22745,19435
+,40969,28614,38147,48913,11730
+,33105,46938,31778,18523,48970
+,45690,32755,23913,23830,11987
+,47274,42322,18645,14663,28370
+,32893,29620,36030,27078,40892
+,19590,1954,15074,4867,3744
+,21225,790,26565,41903,18489
+,26770,35399,17992,5609,21783
+,1771,5632,20658,37848,31161
+,39600,17504,25995,16696,40641
+,41950,31019,280,2792,36764
+,10379,25985,19136,13207,6221
+,16379,47649,16498,28145,6030
+,31498,6912,13436,36622,40554
+,1929,34097,14790,28207,43870
+,4499,9841,31887,5179,36870
+,30712,462,49334,46311,46519
+,27282,12873,3052,20715,10161
+,13371,21576,28522,10345,48965
+,28646,25520,22515,32147,49314
+,33281,29134,21817,11494,41480
+,14036,11187,22845,46752,37982
+,25607,41684,38657,4627,23548
+,27985,27298,12428,652,21382
+,10244,3710,6625,31550,46580
+,24043,18927,13730,239,3663
+,26531,29081,40595,9827,35571
+,9508,9253,37073,10278,2522
+,2265,47616,38465,28210,10318
+,40117,18734,35168,33104,46664
+,12518,20520,6822,20720,23646
+,3867,3216,21944,3848,41484
+,29337,23369,12912,17645,20738
+,4747,35135,34790,12082,9777
+,5646,6234,162,13271,7921
+,37291,22269,42965,7065,45867
+,7205,48677,31446,1255,7153
+,8758,40138,26065,46739,11645
+,34157,33565,23526,12095,37625
+,44647,28193,2156,27958,33599
+,7695,42337,2523,48784,22073
+,5057,29965,36767,28617,26127
+,13422,44277,43975,45133,22458
+,43612,532,2954,26905,43240
+,21049,20754,37795,45315,8056
+,24962,40638,13120,2142,38807
+,8263,1096,20610,14571,23350
+,8979,25513,11276,1663,43147
+,20366,1024,24573,18610,35674
+,5696,14954,499,34758,28542
+,9942,13637,26821,16816,22946
+,39872,30414,2583,38027,13442
+,4301,19426,49482,30869,27909
+,47658,2109,36421,7496,25175
+,21908,46100,40508,33727,30856
+,2298,16635,9637,13914,49657
+,39921,2506,5381,18136,38674
+,38554,40523,38847,26256,28129
+,24000,34358,4759,33399,24795
+,44012,32549,49783,25397,46101
+,15290,44924,43059,23771,4731
+,37183,1570,46246,25770,40745
+,23083,37564,29514,2978,6695
+,30176,27271,47938,48189,33870
+,40854,4385,12259,21679,47732
+,7759,11861,31078,38908,26491
+,11181,14898,40593,12526,42682
+,46818,13452,7863,44132,6551
+,1637,11449,24258,12321,5917
+,21667,1633,21378,28749,35327
+,44992,34485,45651,26999,7178
+,25054,38123,9322,40201,24758
+,5978,14702,8753,6589,4437
+,37757,8630,2795,22920,4601
+,32168,46354,14294,7398,20712
+,5796,20176,22568,20819,19494
+,21264,29561,32587,33500,37917
+,22511,17778,2920,49328,42187
+,36289,36859,19506,34919,9581
+,35604,44284,5672,35822,41048
+,6397,43507,17626,48355,18276
+,15147,7571,18489,38488,3677
+,11423,388,90,5808,4695
+,45869,18276,201,47403,33872
+,23062,22299,30376,27277,16498
+,34236,8656,3934,17217,44983
+,30446,13087,39594,21691,24225
+,17201,11942,26087,25133,34820
+,16922,48801,38381,15991,18364
+,5631,15457,40705,37498,49904
+,17312,27548,22496,40349,37807
+,338,12715,30686,41071,49545
+,42228,27513,18174,11209,21854
+,42177,38900,27738,31646,44287
+,476,48689,17600,26518,18312
+,43043,29,25523,27153,36186
+,19046,27641,45192,5323,23486
+,10611,24212,34577,33549,24612
+,35970,32007,21134,44037,9604
+,8732,24657,48181,42958,27752
+,10988,43148,6209,47066,13376
+,34331,14758,8054,36530,17825
+,44702,45210,7953,8953,2694
+,3880,32410,21624,4627,36582
+,16546,10235,8220,6226,5914
+,23840,30639,5081,3895,7455
+,43851,488,13258,47719,15420
+,14359,772,37240,38103,31108
+,13410,34466,24275,19176,48051
+,1902,32151,47470,21704,11159
+,49270,351,23966,33494,15614
+,32557,41932,27540,2551,14309
+,28688,19604,48543,21995,43759
+,48402,38509,14366,45772,34123
+,7309,18935,33916,35269,33019
+,15753,38585,42221,35769,18875
+,35856,45194,49657,31893,48688
+,13164,26992,45195,45862,45022
+,8625,44167,48995,2116,15087
+,9128,1017,6812,30875,29504
+,49601,30525,18981,13047,41903
+,2981,48197,4833,38058,38339
+,36268,14054,17127,2945,35004
+,19055,17639,5046,14454,48688
+,16883,42871,20328,492,33381
+,31724,16285,16338,1317,9003
+,25794,13159,7254,21967,45568
+,13019,15415,35314,8621,6618
+,13214,33944,3022,17966,47561
+,37494,48259,24337,4281,34666
+,34276,35906,39818,15492,9290
+,47306,19515,46630,14589,37544
+,2177,33048,14849,1365,44322
+,15260,32298,40005,36292,15677
+,21525,29902,12274,10845,31794
+,21595,45274,36147,26837,35215
+,11898,1527,12876,43383,21447
+,32780,17707,47963,9152,26864
+,18520,26441,23258,7008,47396
+,23862,29408,40754,33558,47571
+,8233,6716,24213,11235,47959
+,46027,40537,2690,10275,5344
+,42193,22226,31090,34251,29110
+,29640,13779,46895,41687,27889
+,44453,38318,6083,22546,18851
+,11900,45418,4565,40951,19795
+,9144,44276,27290,38265,27670
+,7733,22596,13963,14431,25972
+,49464,4773,29820,44326,42130
+,17977,25111,25258,46832,32301
+,49706,46454,18176,369,7041
+,12520,19209,376,21799,17307
+,24984,39304,48885,17504,1804
+,25258,17138,27578,19407,38211
+,38836,19029,27617,19118,21672
+,47868,41073,7169,18610,7064
+,22776,16473,5531,29765,14007
+,11610,27918,21775,25551,38636
+,49093,9202,38943,45777,5175
+,23632,5767,48522,39224,47949
+,35107,2913,14520,15856,47600
+,45484,21032,11617,22125,40121
+,41420,29294,22707,33050,42232
+,10157,14077,15391,152,1723
+,42995,3348,40110,21899,22305
+,6385,36012,10763,482,45170
+,31532,20028,8406,10932,9760
+,42249,31371,34710,49394,4769
+,29390,9007,15111,46554,21652
+,24657,16397,24691,43483,336
+,11242,1001,6536,48786,27408
+,2437,49936,30599,32467,354
+,14920,31731,48705,6486,32399
+,35269,9645,27542,46402,10273
+,4799,1944,47343,1293,19279
+,38550,12069,6177,46882,39926
+,22819,34405,21596,33615,29162
+,5292,29434,6219,17385,48917
+,16327,11641,1073,10397,17219
+,11877,2234,49401,12129,23039
+,38956,30597,15072,40514,26331
+,26207,15428,559,18111,27576
+,7611,44054,45020,14883,22901
+,11755,10643,7355,46050,18119
+,17995,13210,9195,395,11452
+,20512,6316,42819,31789,14308
+,46330,30088,48033,16557,21900
+,45820,4612,16158,43368,18096
+,49189,39736,3586,8618,33888
+,9784,40578,31890,47753,30887
+,37386,28979,10291,43970,42149
+,2456,8438,41823,42471,21371
+,47700,18715,15964,32887,2974
+,1205,32061,38214,19298,986
+,36680,46046,7717,26562,11189
+,9590,49489,41965,34066,27479
+,13369,38470,11537,3749,37795
+,13082,24035,36495,8710,22083
+,29495,36245,21429,33107,14479
+,10805,21554,15946,19527,39397
+,32623,40949,9777,7211,35547
+,7700,14825,31643,11177,20962
+,41189,29574,573,36658,22343
+,25418,7903,7131,41502,27197
+,29132,46931,1249,18570,37932
+,41094,38831,6594,698,44396
+,41633,22248,20028,38551,43003
+,9480,6384,12660,15118,27937
+,23595,32686,41366,40790,14319
+,30893,21959,46317,11672,10991
+,5727,30644,9573,30883,16199
+,29097,41963,7107,46098,14359
+,39847,2241,7461,36717,1851
+,35169,27674,19856,3527,37447
+,35357,36757,21635,26665,10777
+,21795,45234,18747,1067,34944
+,43037,25451,23296,28274,45800
+,26830,38540,10546,38722,30751
+,7979,13930,10959,9885,21825
+,48306,48751,15384,2172,18708
+,42250,23501,29485,23289,6824
+,4438,12376,47544,36787,12688
+,425,11909,12188,1092,49481
+,35727,4325,22695,39630,18431
+,7073,8799,1663,28717,9723
+,40247,19606,30755,5348,37240
+,46777,26241,8664,13306,15644
+,20067,14699,14516,4010,22863
+,16882,7621,44962,27279,27275
+,20479,41227,40624,48881,44444
+,16862,34130,37667,12206,24885
+,40177,10142,18311,14261,14362
+,47718,43129,19243,29614,22786
+,38720,23878,1820,30228,22606
+,3067,26339,28092,16317,42665
+,8878,1150,9689,48818,14709
+,29187,11639,22466,47770,11315
+,609,19131,13745,38990,19496
+,30576,25513,609,16126,32297
+,43437,9338,3878,31463,7
+,38109,49762,49744,16162,38873
+,9591,47706,39997,38225,32159
+,5481,42990,28348,586,11387
+,5795,4942,38206,1317,49742
+,34263,48680,37070,21412,38989
+,17820,47899,21929,30549,22747
+,698,10312,37375,20881,45631
+,42593,31766,46873,9508,10138
+,19221,12290,19549,8159,6989
+,19001,48470,22761,7735,8363
+,47892,20805,119,47573,7687
+,33922,32740,32497,31115,650
+,18707,5927,26789,11565,13633
+,27052,42666,43377,38078,9493
+,9013,41297,42941,37100,10274
+,25115,45008,34493,22777,9775
+,49180,43018,31885,11328,1355
+,20593,8765,41322,25349,41910
+,10953,10772,8512,29602,10743
+,3456,39379,12032,41713,28352
+,44365,47997,34911,489,18732
+,27638,4890,31531,29628,17527
+,39030,13929,39270,9102,7557
+,27870,31345,19962,30555,711
+,8425,40076,7110,29922,11931
+,36522,1098,8467,34225,4648
+,16800,8065,23176,12166,44056
+,40467,11956,36033,1722,14565
+,28719,24256,34781,35729,20393
+,27128,24503,19876,43538,34832
+,49505,12320,44754,13234,23332
+,16028,32695,19862,1923,18116
+,34528,46795,17698,3374,39927
+,25888,33071,38326,19758,39181
+,18835,9382,7635,46075,40383
+,46906,37307,6813,15457,5454
+,2098,44648,32690,11294,47623
+,45536,526,20757,36052,42899
+,39125,4894,29491,13681,32931
+,12810,8288,31316,3895,42673
+,43813,4179,21906,38402,28577
+,37482,28269,40644,26136,31990
+,43367,23546,10264,22866,6841
+,46733,48344,43444,5005,49854
+,1291,18619,44140,7513,2287
+,48675,1094,9758,19002,11681
+,19595,24349,6831,14421,8268
+,31977,32484,36551,26988,37560
+,47883,35137,26407,31763,37058
+,35945,22630,33856,5497,41727
+,33336,30896,13685,17712,21430
+,824,10508,42438,19125,39000
+,8656,23230,11859,10584,3934
+,25139,45238,47094,14059,15104
+,6910,15070,3965,18881,5642
+,29668,6215,512,524,1422
+,25880,15536,32837,5599,42714
+,19049,30563,18152,22381,25889
+,8870,19235,28573,803,14443
+,2069,3475,14048,190,22341
+,24849,20893,49305,18363,5414
+,34680,7758,9011,27488,8846
+,46304,15719,38478,3608,16303
+,6225,26181,27299,26772,10039
+,38828,16538,33659,48927,16638
+,17292,2905,48753,21508,7444
+,26085,19339,39543,41467,26553
+,26395,6891,23442,23293,14348
+,12432,13209,36652,38438,34143
+,31518,6499,34720,8319,8365
+,20383,16236,17835,26861,47668
+,30578,38017,37840,47933,30602
+,25116,1109,11398,30915,30047
+,45362,35007,48801,29153,15029
+,18502,18755,24245,12549,47941
+,34282,11993,3806,34465,7190
+,12418,22110,399,28903,48435
+,43318,39564,8004,48899,15673
+,47681,19396,28784,2850,25140
+,13858,39851,49188,9411,17089
+,16159,25801,46759,9642,46387
+,32645,33675,32753,44526,27493
+,20966,12648,23273,45104,1240
+,13146,37111,12427,39570,39778
+,38604,16028,29800,32651,23423
+,20626,17815,36242,30848,38415
+,21202,24982,11712,26767,46185
+,30298,4728,11900,38734,45132
+,47396,46882,14662,4128,25578
+,22876,25612,33082,10627,32942
+,10052,37131,25746,35460,12856
+,30523,11352,3936,21668,16292
+,29740,32079,7551,16405,40009
+,27280,13955,44244,25396,11861
+,33231,47267,22274,43252,32738
+,49746,12561,6123,12143,21287
+,31365,6882,35778,40382,6431
+,44133,40569,13648,49764,11815
+,30907,42492,22994,23310,6591
+,39732,6801,42717,3454,42275
+,41081,36833,43220,42777,14677
+,24718,19086,15494,38956,18121
+,24388,11575,3236,23010,22627
+,36050,17269,6765,14803,32676
+,31021,24104,35833,5931,31690
+,41367,41568,42801,38079,33265
+,23579,22604,4520,43662,37201
+,8911,34208,25033,48713,37203
+,16221,23303,12489,44471,2033
+,17368,9748,9638,46590,22017
+,13290,21502,26884,27370,7708
+,3233,21620,5554,20432,15713
+,4408,35428,31193,661,18250
+,26905,20084,14364,5519,25493
+,25087,33359,38485,3973,7929
+,32885,35321,22332,16316,24189
+,41794,31475,38399,29429,44370
+,49472,413,28688,31186,16591
+,38558,43290,35197,25038,18205
+,13834,529,21621,2724,11516
+,32498,14530,17448,36661,32699
+,8487,14464,21620,10926,28100
+,9883,23713,48160,33229,36803
+,1462,42494,25048,14162,32072
+,9041,33646,18059,41630,18448
+,6999,33532,5133,39256,17423
+,14897,40569,332,39596,26401
+,22914,8012,21194,29796,19561
+,48591,23767,49783,40251,43636
+,13627,29006,5316,21560,32921
+,29433,17997,28415,27978,31453
+,8458,9218,17062,38993,14455
+,22256,15763,29174,34016,253
+,22916,48028,22689,23862,22548
+,31944,12995,31425,16852,35145
+,22352,8615,49416,13461,29528
+,27016,36291,5221,45175,10818
+,14289,1527,43750,11850,30197
+,43447,43315,35408,18260,28980
+,47847,17916,46590,17540,26786
+,47317,44691,681,24711,12007
+,19299,796,8109,14444,11
+,43301,18337,13822,38811,1196
+,21881,15505,35086,40651,33981
+,8897,11151,22440,18807,40569
+,16510,5740,21121,42470,20792
+,18190,26492,10946,152,24318
+,4839,25897,24711,3614,44699
+,3359,639,10667,41893,29632
+,29258,41003,46595,15173,8077
+,22841,4891,29141,20043,14999
+,38061,38429,45999,13220,13450
+,13075,23014,33880,25966,47632
+,700,32014,21802,8242,32566
+,1650,1512,38365,15896,8042
+,16643,2964,40483,6598,3527
+,44771,8514,36904,3939,5497
+,37716,32315,12066,47319,35986
+,27442,3075,32112,15654,27567
+,45139,44751,19947,26608,7314
+,38658,49241,44140,41787,17660
+,15420,48742,10211,20880,33767
+,12460,25358,29599,40972,19891
+,7150,38514,27788,19907,4869
+,43522,30595,5079,1784,26366
+,12759,6343,24503,42618,27873
+,28125,38736,36881,16823,32467
+,22646,42534,17396,30733,47274
+,197,23493,44991,20064,21698
+,31159,45549,49824,37086,8198
+,48566,30156,24453,1228,43846
+,24300,1908,42287,3226,20652
+,2470,49970,49513,8205,7429
+,44389,26554,22319,41416,43241
+,10597,27221,23846,12140,23831
+,42070,41667,25771,16253,22585
+,33348,42615,34010,49825,49860
+,17000,5280,26052,24477,28917
+,5484,2633,16270,10834,21549
+,30901,48260,23268,22538,19072
+,29051,16618,14598,7735,16805
+,8250,34413,2486,4965,34191
+,26542,3410,33276,31952,7939
+,15014,36891,30377,42956,21287
+,18569,7464,18897,11463,26212
+,1091,46192,24044,40675,30112
+,31811,43338,35520,8361,22525
+,3099,22188,45328,36704,48139
+,10556,1751,49059,39512,18293
+,26481,47444,18896,11179,14599
+,45,49422,1764,32965,3030
+,41841,4705,18425,10075,27194
+,19700,31277,41488,35988,23833
+,16095,134,44068,17650,5272
+,34145,25383,1380,26318,5827
+,33910,28271,24862,31928,16996
+,42670,4400,25724,17456,17976
+,35770,12784,12956,3331,29931
+,2365,36099,44983,27710,31735
+,18938,9684,25474,28974,48752
+,32101,26645,30115,1358,31737
+,45783,44060,37441,10376,44062
+,7945,32406,3867,12822,43810
+,44632,46995,7387,47248,14753
+,17703,18108,10185,19884,24162
+,37789,33085,708,31159,29369
+,8666,25266,44760,6881,28701
+,10132,43522,22876,35948,2489
+,24363,890,20841,49927,13974
+,26078,9214,30024,45766,26761
+,33867,22284,47620,26279,3362
+,7385,44742,28904,1604,38014
+,7902,36780,44861,20758,12829
+,47943,39758,15632,7635,13438
+,18590,2909,43302,30583,47019
+,49238,37965,28176,24427,48372
+,11382,30846,33353,34197,3703
+,46337,20453,20222,13752,13330
+,40540,23603,26099,9380,17254
+,7197,4412,24837,32671,23750
+,9371,24169,16884,19204,39448
+,36354,16029,12805,976,38108
+,12002,31266,3285,36044,6261
+,23769,46612,44912,21692,49044
+,22314,4616,18029,44748,38432
+,4422,37576,21894,26539,43214
+,47320,17126,35868,25150,20465
+,46298,32796,40514,21149,12291
+,28874,12848,11462,46316,33639
+,14591,15826,45893,13196,23833
+,12133,5384,376,47946,32577
+,22633,34186,42587,17738,38046
+,2417,22472,32113,35209,44638
+,30474,37018,38967,17192,44196
+,32922,13225,1237,13254,25726
+,29,19750,13026,43459,29811
+,8573,33159,7689,29571,27229
+,32452,10058,40066,40556,39746
+,26137,27294,20348,20883,43858
+,25675,31203,20233,45978,43152
+,46190,2353,15446,10804,34571
+,34820,25151,4083,42192,23070
+,7746,20328,14354,17930,25121
+,28612,20265,20301,37390,26843
+,47534,9507,20723,47463,45466
+,25347,25431,34374,21321,34750
+,22525,48659,36047,49411,21339
+,26010,6389,12855,10856,34764
+,12456,39976,37102,20745,12357
+,5568,21603,30929,36884,5318
+,19687,15251,29439,15286,16340
+,18158,26390,31293,31485,20107
+,38099,31603,22887,42445,14904
+,29139,5666,17405,41279,30046
+,19526,4732,33891,4553,5310
+,25893,21200,37447,12011,9944
+,35591,2734,6095,42298,2121
+,35763,26411,36322,21483,42101
+,28916,16609,1650,38924,32521
+,30977,42890,14531,43700,21191
+,18248,38230,6467,22087,49326
+,15081,45277,29306,20537,14386
+,207,47424,48973,49769,25553
+,7495,17014,41876,49909,1149
+,15874,21908,2725,18683,46410
+,42102,4154,26227,8404,32672
+,29829,20325,18488,42641,47613
+,10563,48993,18795,23489,45493
+,10011,45034,49647,2054,16889
+,21250,21700,57,511,34863
+,47576,44412,3872,45372,36848
+,30586,44614,28925,27292,20926
+,36969,37646,29308,30682,42024
+,3587,9634,19377,7046,27150
+,10335,24266,24310,1117,1381
+,4560,20128,36259,14221,1942
+,42643,32658,44470,29012,30353
+,6734,18338,18695,12582,25111
+,39705,10098,24297,17272,10972
+,35374,856,40553,9989,8578
+,7536,21023,41756,39802,9330
+,33158,19311,35660,46098,19669
+,48370,13067,37480,9584,2807
+,28235,23636,15311,23930,12611
+,18711,30911,16724,22187,15920
+,48841,38484,42666,14753,787
+,45728,38103,15512,11610,25539
+,29908,46203,35601,46996,44697
+,29643,35590,28329,42972,5072
+,27635,105,7806,10414,48886
+,4282,3621,49014,37830,30773
+,29529,48333,24825,9854,15349
+,45470,12521,41367,19796,21449
+,46986,33445,27187,26161,20185
+,49591,14389,44926,12487,9600
