OP,A1,A2,A3,A4,A5 
+,6148,23349,23955,26491,2315
+,14611,23270,13687,20183,21752
+,12937,13969,22743,23720,31732
+,5721,33106,21568,27772,26671
+,7238,2329,12629,31423,8604
+,6954,29345,31684,32490,20810
+,6264,12451,25248,4973,9522
+,14840,9467,20887,6848,11515
+,30157,28983,2292,6759,24123
+,22762,27356,12837,14765,13175
+,29849,32682,30384,500,30977
+,31940,24564,9284,15502,12400
+,19603,14599,2316,12344,32626
+,26223,17291,18114,6127,29879
+,24766,19224,2909,29620,7246
+,6238,5089,1380,3205,26365
+,11093,3449,15017,14480,18235
+,8,14978,31615,22084,33091
+,16323,7185,19497,20605,31064
+,25508,1757,25926,21622,157
+,9043,8236,5006,25201,15862
+,10187,13711,21021,17272,22328
+,7845,12064,30006,32611,18525
+,20175,16174,16992,28420,25993
+,32150,8027,28384,22582,27928
+,33177,13961,9896,1272,31820
+,29198,4405,32800,14981,19489
+,16645,23532,26672,24431,4854
+,12615,6717,13984,17713,19647
+,19219,8892,7037,2616,12309
+,29531,25166,15143,17784,33047
+,29634,34248,28298,4291,10265
+,31288,20324,19486,27709,26393
+,15121,13765,10802,25446,23392
+,21112,1248,34440,9211,24795
+,21210,20812,32234,2069,26337
+,7463,1125,28786,17032,16683
+,14882,13931,31278,4017,7575
+,25616,3158,1823,17676,15469
+,5580,2446,10585,31424,7649
+,2100,13273,1063,23292,32942
+,18799,2970,22785,798,11493
+,5876,13256,4715,22402,31423
+,18885,3020,7271,29184,16856
+,12110,28344,31154,33384,24745
+,5406,24215,14812,26920,14371
+,24435,11197,23766,16974,11108
+,534,26781,23929,30594,5972
+,11120,11845,17498,6499,31146
+,12347,22213,19681,17742,17553
+,33603,29720,24673,10552,30589
+,24721,26094,2160,3596,27569
+,22302,1227,3726,16156,28826
+,28417,26952,5733,26902,16741
+,15191,8382,14735,20795,18109
+,31308,21768,1876,26708,31906
+,12988,14305,18312,20380,25044
+,23905,6185,25614,9098,2451
+,5733,30497,3695,25760,11495
+,17000,27499,34844,29308,24677
+,10244,206,7688,3693,10584
+,22882,16387,14219,16774,23838
+,17721,26549,29712,20599,9760
+,17320,9673,16732,8019,34889
+,13513,22474,3288,2206,2839
+,34251,398,18494,14281,30930
+,16091,14036,26679,23345,24734
+,221,18926,22343,26373,21480
+,395,33433,13828,21087,1503
+,16684,1549,6654,22331,20629
+,8732,10690,23107,12578,9943
+,4096,12676,33881,8998,7416
+,23813,5112,24444,964,22122
+,17442,8891,15450,31403,18105
+,5212,5641,1827,32319,29992
+,1357,21637,15744,25494,8523
+,8585,17933,19817,22781,15095
+,19541,26752,3106,18678,22708
+,24174,25155,18039,21741,2573
+,20398,9964,7897,34281,233
+,34401,17631,1716,32820,13701
+,30793,1917,21174,29565,28760
+,33335,6982,17503,7148,5789
+,10635,10301,30485,31598,7892
+,4730,22143,12621,7587,379
+,8448,22954,7710,527,9537
+,29560,33386,7374,11325,9278
+,21069,4557,29859,10504,9951
+,28121,25890,31978,17348,390
+,28957,12591,30701,31781,2146
+,24355,14568,25849,2591,11063
+,30298,5419,30934,20660,31934
+,13946,10041,1371,2806,17630
+,32894,30669,5371,19268,3756
+,27490,542,30405,8502,4072
+,9082,19284,31546,7947,12036
+,13172,19542,8779,29509,29469
+,21370,8582,12620,7063,23865
+,12121,30956,26732,33627,26928
+,18116,1004,25424,13460,22631
+,7125,6295,9297,16033,24665
+,25215,26327,23885,25170,32587
+,7413,27796,34097,16493,6791
+,24679,27561,12981,979,8358
+,27591,32005,34816,13115,24022
+,30259,30827,29311,27424,24393
+,21455,20652,28398,11879,8487
+,15027,19554,8720,7102,29070
+,8094,16287,870,11760,19861
+,11635,7104,18279,18895,24021
+,13706,180,2605,26955,23818
+,14557,12208,22925,3886,5374
+,23033,28418,15415,11696,23692
+,34291,15751,23000,5173,4965
+,29352,16551,18483,30302,6990
+,9890,3484,32442,25845,15351
+,5895,11475,2367,26211,32266
+,14860,4708,24451,10961,5025
+,34295,6221,26679,1792,16870
+,12971,13401,31398,1156,8224
+,9256,18656,2427,28815,21210
+,5979,4106,33931,14977,25910
+,1175,15695,3284,17134,13531
+,10627,14874,31052,30956,4599
+,5787,6187,9017,324,32492
+,17548,5766,18437,16188,29244
+,14366,24730,15358,8305,33699
+,10041,24197,14833,13406,9649
+,8374,10355,20741,23380,1586
+,18502,26699,34928,17648,30511
+,4600,33918,21210,9492,766
+,8717,1934,19332,20771,6371
+,11505,13437,31161,9497,32449
+,91,19624,694,15769,6616
+,14941,9590,31665,21326,13061
+,6335,27916,21849,1833,8897
+,18297,20846,21877,10864,31707
+,4437,14310,23280,10066,32847
+,16478,18260,22598,19751,17523
+,13815,12236,5214,22323,25899
+,34222,13783,33698,16980,8515
+,28281,738,5087,31189,30029
+,15944,11188,6151,16539,20740
+,33023,18437,25021,33147,4535
+,20216,1786,34613,33688,7134
+,23962,30735,27160,7979,24499
+,17618,2202,15511,32899,11090
+,20688,5311,26880,12453,4483
+,11512,12335,11440,3746,29221
+,196,17685,25963,12072,31455
+,13536,20971,27661,33372,21035
+,16892,14582,34106,12105,29605
+,5336,32054,15738,5493,31034
+,24411,5021,26383,27093,21925
+,3374,30307,26324,25306,27064
+,6442,22411,18666,3192,20040
+,15348,14214,11484,33985,2112
+,32666,7469,20259,30029,4931
+,1382,12834,29167,15793,5431
+,30210,9592,19320,17844,4692
+,13849,15703,22692,1379,9376
+,23658,5824,6349,30198,7457
+,32256,14920,23587,10045,19044
+,30643,6346,17035,15930,26714
+,6748,12546,17569,22587,7752
+,25016,6711,14902,14563,32507
+,15760,10418,18119,20435,8395
+,22219,2009,16165,9140,2035
+,12202,32584,33516,8066,21212
+,27285,14359,22490,29630,6967
+,10023,1149,7959,216,16109
+,7861,9981,30647,12238,31438
+,31474,1013,23741,30935,15302
+,7181,23998,9760,32455,18715
+,21365,29460,20025,33506,21881
+,11351,5959,11100,7851,6965
+,334,11198,19899,20135,14406
+,32830,4848,18183,34174,26615
+,30288,10175,2346,10619,25137
+,19320,5182,16916,17006,34966
+,20032,29591,18487,5468,13804
+,27086,1322,7601,2537,24931
+,26641,11057,8244,32230,2893
+,12318,21925,15124,31944,29351
+,30073,8131,19824,20484,10627
+,12665,5748,2784,15940,8620
+,10725,10908,5014,15615,2362
+,13227,21229,27098,25005,32185
+,10458,4672,12055,27495,30458
+,19438,32461,11490,29537,3424
+,26749,23764,32573,15826,20617
+,33169,459,10981,896,29371
+,20108,32331,30805,22183,20654
+,14800,7789,28472,4091,7702
+,15946,13903,16822,1825,26135
+,16597,26546,8332,32385,692
+,23088,30383,29770,33427,25215
+,31880,31769,11426,12933,16363
+,12485,26423,12335,6038,10741
+,405,11449,22743,22997,28803
+,2379,10914,13868,10842,3868
+,34752,19014,34178,1981,16887
+,25932,7015,34267,18438,19397
+,6730,19522,8574,10938,2014
+,31191,10562,9097,24399,10664
+,4209,3018,2452,8039,14959
+,19155,8562,3998,22849,719
+,11780,21583,18302,21949,2297
+,34538,6698,10404,30146,5975
+,27468,984,5610,32701,7432
+,30806,416,15125,24011,34583
+,21887,25150,28166,19827,29939
+,3231,32345,12144,23068,10989
+,10826,11600,33234,28830,9719
+,11951,14906,19007,17877,27044
+,19437,29238,29717,18922,3464
+,26003,33767,3330,23938,16575
+,17971,16158,20251,20732,22986
+,27463,15313,14786,20201,10272
+,15378,30083,5823,19552,13811
+,564,390,34237,29136,8157
+,10125,15138,32857,699,29517
+,24176,2817,25384,146,10175
+,20842,11845,32799,11152,15174
+,19479,23467,10306,27851,22582
+,5854,10433,6783,31899,21730
+,33187,19448,31769,11200,16821
+,7464,6586,31362,18980,32614
+,23394,13916,32414,15570,5134
+,1176,18665,16699,3895,12083
+,11018,9815,892,22381,22740
+,419,19429,26315,17893,3649
+,12587,16784,18175,26107,34617
+,22470,372,19646,10748,31215
+,11544,29203,16723,17871,805
+,25092,32815,16967,23808,33642
+,13830,30183,20837,33655,26659
+,21498,13712,18015,30446,18443
+,31440,33501,21137,7759,25743
+,27495,20838,17474,33440,29806
+,8962,8351,16407,16001,32878
+,31961,27008,30838,34770,6358
+,15167,16041,28537,9523,5183
+,22634,20857,22348,17497,21758
+,22884,13141,28609,3160,8590
+,28739,17015,6457,24967,11040
+,222,23042,6222,1265,16269
+,19293,23339,25579,15170,28556
+,6757,33485,30499,12544,12529
+,4485,2688,6397,26262,15769
+,1527,24124,26797,14989,20316
+,17507,23229,5511,23148,22026
+,24180,27507,28705,6744,28725
+,539,25384,18654,33612,31328
+,3636,15060,26691,12658,3378
+,17860,22247,11290,15187,31875
+,21362,22307,16560,6676,1471
+,5912,2198,17062,34991,25025
+,30207,17248,27094,3502,8157
+,34421,2446,31971,7053,33392
+,29857,21811,14322,28527,5279
+,9352,20176,413,27775,11143
+,18682,26754,10411,30715,29876
+,7492,29528,17319,14099,14373
+,22460,12394,5011,31887,26268
+,1531,33079,30810,23846,23494
+,13245,32669,7404,34484,28086
+,5203,13287,5055,12110,10699
+,27021,3343,11520,4938,20663
+,5272,14931,8667,4768,741
+,11905,12465,3346,20643,15630
+,3743,31271,31430,22091,16761
+,1399,32216,2972,12729,31125
+,20473,24162,6586,1833,33197
+,32594,15911,14669,13569,5607
+,24437,25771,31522,21667,31646
+,26740,32891,26764,21833,17619
+,13823,26304,32429,4616,8367
+,5387,34212,12059,15670,76
+,13393,31215,33145,30752,18563
+,9768,7358,15631,20704,19356
+,5095,26843,23957,5653,12228
+,17725,670,24885,20889,20098
+,15357,11147,30248,13948,27211
+,7190,19781,13529,18427,29251
+,13510,23093,17328,1431,5861
+,30836,27455,3506,32075,15385
+,12522,34376,9157,32258,34904
+,27664,25606,9240,23458,17472
+,24807,10648,12106,25870,5639
+,9323,31985,1931,4421,7749
+,14262,24692,33717,11490,29424
+,1492,17507,16095,10534,23117
+,15934,2805,21701,1128,8870
+,26481,33353,21601,25574,3481
+,13738,25900,25875,32750,20300
+,12427,10423,11940,31992,26450
+,9092,12480,29339,17651,31424
+,30236,23208,25089,14768,19281
+,33591,13075,17511,33227,15043
+,34761,12296,190,25334,29392
+,13252,32979,33896,19705,4280
+,31466,18252,34178,5455,16355
+,31917,18010,13829,23282,15898
+,26642,25696,12650,440,31483
+,5802,33346,10358,20406,18097
+,34797,2772,1210,28864,1401
+,2328,26204,1956,24046,11291
+,18155,18799,21578,14188,4108
+,17152,21832,16874,31534,6346
+,5885,11590,25068,15270,9932
+,8063,34382,17892,11943,16983
+,7203,7896,9177,16324,22293
+,28705,23488,20645,24153,17362
+,6647,28407,24469,11843,1678
+,421,20298,22619,32937,12718
+,9930,20780,24457,34703,27366
+,24106,20624,15415,10368,14753
+,7239,12798,10934,33497,11495
+,11911,1190,20594,12337,1027
+,5099,15343,32699,14585,13596
+,17779,25066,15837,1591,21930
+,6292,4550,18567,23248,30466
+,14906,31404,34962,6750,17131
+,27449,9300,12129,18323,30074
+,8827,13852,19068,33544,15811
+,21581,14456,21435,21097,21116
+,818,23680,3256,3670,43
+,16448,11161,7487,22652,24327
+,17285,26449,21367,25241,908
+,26144,1638,30324,4673,29810
+,29522,19696,24177,2801,21921
+,20468,13603,28868,30209,189
+,34887,24480,24714,32829,26716
+,24567,30669,30743,28052,12259
+,24954,3262,8530,30491,28344
+,8035,9748,20382,14421,13805
+,15196,20640,8401,13561,18995
+,19408,21438,5014,28910,7656
+,18282,19358,28020,10293,20317
+,21228,25436,12329,29492,9656
+,8294,11040,1480,13607,5462
+,14047,2739,4047,30752,27697
+,26915,13862,12163,5586,4299
+,10477,16674,34214,27727,33313
+,28055,16508,6787,4088,24360
+,31260,17720,18369,8423,26674
+,20001,19169,4339,7028,14678
+,18657,21482,15444,17115,1483
+,2515,27204,26586,13578,23067
+,1579,32327,22611,32709,4169
+,19446,9968,9468,7679,31427
+,12945,14788,31220,1699,16883
+,31454,9907,31213,2159,26954
+,18278,29006,22833,1937,16211
+,9385,12991,25031,16836,7821
+,20179,20248,13747,29743,16730
+,3894,32519,25767,21326,6636
+,29740,26637,16532,27932,28972
+,7233,18924,12849,15360,29956
+,31525,11571,4786,6908,16475
+,3927,28398,1009,21957,33879
+,29735,6780,938,22239,32840
+,12277,17100,29972,34961,16602
+,7935,30381,8571,1767,9087
+,14991,28655,27527,6064,46
+,389,34826,15798,16980,25054
+,19106,12654,25331,18034,3110
+,1116,26678,5009,18946,23902
+,25458,30917,27436,12191,24272
+,11804,7067,5735,5151,2385
+,28765,17315,4441,8057,30805
+,24551,10512,26468,12768,357
+,33688,32158,1852,4531,2669
+,12300,27493,29521,28445,15651
+,17348,12095,30802,15498,7459
+,4916,22248,26554,10181,3835
+,23458,24952,31701,20501,14086
+,12595,30796,32797,4379,2640
+,7570,15925,10532,34089,33051
+,7164,33312,27406,2638,5990
+,25942,6455,3082,14870,3068
+,30783,5830,21148,11207,12706
+,27056,18527,7123,15151,25825
+,22597,31030,29464,5253,32774
+,34405,13705,14834,1793,9136
+,5421,2201,6192,32972,28883
+,1447,18673,10644,16206,27038
+,8667,18598,30409,1965,24872
+,2933,6544,27851,7874,14588
+,28642,15433,25343,19981,1318
+,18052,10799,17281,14015,8514
+,21187,34940,27183,11091,27586
+,12548,13101,20029,6374,24545
+,11332,32453,28608,4694,156
+,15674,26213,3627,27564,4731
+,27634,16014,29,15996,5594
+,20987,20970,7050,32044,19534
+,27134,23534,23209,12634,15257
+,28258,28821,15418,19764,1900
+,17341,24580,549,21458,22518
+,22827,126,32282,24755,34180
+,12647,19042,34215,15334,34504
+,24239,32437,10971,31267,33023
+,27597,7024,26587,33235,10796
+,16786,2790,27587,29683,13278
+,25961,1867,7090,9308,11813
+,29733,34728,12788,21152,26809
+,21226,14175,25670,27784,12859
+,10528,25696,5070,4462,33481
+,7907,30963,11811,5710,1723
+,33941,4553,2993,18726,178
+,23816,10599,1892,12839,34861
+,7130,30417,19428,31009,21563
+,21334,1569,385,27569,7763
+,4461,25407,10437,16340,13203
+,32803,5378,515,20660,24506
+,12182,18211,6794,20228,13497
+,26316,1788,23115,31984,10970
+,27633,26549,22119,18148,17193
+,33012,20895,30589,2348,21307
+,3565,33632,34052,16280,11767
+,26264,11717,13343,16913,2636
+,6713,3164,4972,1851,14993
+,18681,20453,18232,18225,19062
+,14729,15784,14458,13187,19180
+,14901,796,11686,30136,29663
+,25145,13086,2787,28754,34208
+,18393,11869,16158,32492,24114
+,34128,29084,29354,8077,18590
+,28615,2160,30957,11400,10185
+,2557,13186,16252,432,31701
+,31509,5914,31288,10765,9060
+,17286,11672,8592,21213,13464
+,4692,21441,3631,24625,23931
+,32099,5064,28441,8952,22603
+,22685,24316,9737,15469,7880
+,6986,849,33042,19642,24669
+,11990,19984,21998,21126,31779
+,10765,20136,15711,28692,17713
+,22759,6499,4915,22206,27273
+,14145,30,20226,1929,31627
+,21512,10236,2150,16056,5845
+,13890,637,29671,31503,17204
+,4067,11460,24641,13186,14625
+,27648,18947,15750,29141,26888
+,24089,26212,22841,2770,9946
+,11613,18235,8755,19278,1036
+,15778,6488,13973,4916,9791
+,31053,4365,23287,17677,30728
+,1159,21900,10969,13575,21208
+,32146,13689,1649,32415,16699
+,16335,6058,22434,33558,1570
+,22658,3412,11712,5176,24708
+,22918,9947,20362,27653,12022
+,26557,29082,527,532,15233
+,24090,4054,10831,866,10705
+,2925,28792,6437,19141,10029
+,20361,33001,2307,19179,12012
+,31205,4627,675,28372,11115
+,3047,20641,29040,27747,5531
+,3477,15231,10426,32233,13742
+,12928,31153,24062,27958,19333
+,19555,10532,9505,8372,29812
+,17545,24229,27285,28279,1033
+,20268,27018,8562,11437,1385
+,2761,12644,4468,31174,12362
+,7052,19624,31769,18996,8740
+,24993,24759,4954,24583,29785
+,31143,12944,28187,3793,29505
+,16293,19600,16519,18621,29658
+,34032,31828,23855,17739,28945
+,26941,9825,30767,25481,6092
+,12890,32046,7564,26946,32850
+,26342,8824,443,7694,517
+,11799,4465,235,4473,24105
+,6518,19976,15043,5995,28700
+,10245,2048,29364,17925,19855
+,2162,9709,9229,32405,10751
+,21145,28532,20232,34686,1003
+,33678,1135,16482,31309,13999
+,16721,5850,29018,7403,11056
+,33770,8854,34299,21546,29683
+,16888,29212,1024,20723,8451
+,16461,22837,9187,21584,17652
+,24707,24433,15334,865,11333
+,22246,12989,4116,12613,8061
+,33999,15480,12063,8169,6891
+,16115,11098,18723,8695,29090
+,19128,1243,14755,15246,19045
+,6539,32287,15813,9289,26355
+,1988,18210,30358,9135,6809
+,24213,11670,13864,29333,9106
+,22948,30662,6423,6361,18497
+,6723,6802,10072,9748,7965
+,33567,19075,17180,15285,17775
+,25124,16953,10840,34542,23559
+,27342,29151,9062,17810,33374
+,19638,33435,9189,26575,31532
+,10272,28046,26924,14571,26568
+,1916,812,4609,9026,3270
+,21880,19634,8564,29781,1123
+,24178,22121,13896,10491,16499
+,12946,29492,16021,4733,20327
+,14718,7520,7706,13755,16481
+,33173,17158,26803,12862,29180
+,31243,12223,9297,20618,15860
+,30091,31728,19917,7767,7048
+,4538,8780,2165,29824,13271
+,34601,24882,16585,30950,22394
+,34327,8965,14585,7014,12416
+,17359,21457,34205,11290,33225
+,22732,22166,4116,15159,14306
+,4655,31524,6002,17490,24984
+,15104,4984,3679,25851,4761
+,5815,9636,27554,4577,3180
+,5817,4522,9172,23919,32411
+,19742,641,32158,6051,20690
+,18590,1978,24841,7259,3247
+,30041,3166,24757,17197,6672
+,25919,16791,26617,20322,34013
+,8438,2252,7032,24863,14561
+,18463,29756,7863,34229,282
+,6530,656,33189,30371,26763
+,29986,23882,29454,13802,16152
+,1331,7067,15360,29863,25304
+,2337,6918,18682,17833,32903
+,19297,31792,22589,12747,13718
+,21319,20932,9678,31218,30453
+,28536,17481,13725,32485,31660
+,13454,4867,5178,6036,848
+,19718,26295,28417,33854,3614
+,4081,20334,22,15745,34729
+,6413,14969,20881,15571,30225
+,1125,33244,22682,34944,19761
+,16146,2994,29465,32888,25292
+,21315,26442,20290,11943,10642
+,30974,32714,32536,1732,20658
+,8500,16761,4866,2119,3624
+,32848,27028,9288,7614,28037
+,19274,31313,12658,1157,19194
+,15456,9406,24487,16088,8823
+,22204,1362,20867,24386,17664
+,22679,10748,14094,31707,11362
+,17091,31547,34076,27677,18085
+,2449,30813,25539,296,13152
+,1569,26773,5622,34262,30843
+,34941,27090,6333,21848,27675
+,459,25400,20102,6028,13605
+,11177,10460,27552,14749,29855
+,33877,2740,22926,8380,18470
+,30280,21878,32371,4185,7954
+,6822,9682,20233,17417,8910
+,4312,1823,32426,32152,6161
+,32880,23883,18895,33085,12782
+,4574,22734,1949,32959,7568
+,32132,25365,29582,21118,9072
+,31778,13745,11147,29872,28647
+,32057,17917,26122,12083,28586
+,23291,17734,24480,20870,34027
+,13120,24133,3391,33363,22364
+,28905,25871,5845,22209,24572
+,4491,12087,22578,15271,2204
+,14547,10647,7128,33096,14578
+,18795,20174,10116,7107,18682
+,25798,21712,20580,32019,13684
+,16145,25177,5800,17252,8223
+,10694,9481,31293,16631,27140
+,16284,11890,8905,12895,26606
+,7153,5369,23280,1905,4904
+,30983,4921,20976,787,6322
+,2198,14048,3787,28663,34720
+,12465,17058,13520,12112,7579
+,7123,26989,13913,24885,34435
+,14564,13224,11990,1880,6738
+,10614,16182,27193,23419,20304
+,21086,18100,9263,27981,21244
+,19049,28468,33459,3842,2669
+,31016,3630,26684,18032,26989
+,11348,20258,3015,3158,11465
+,24568,19675,24415,10805,5604
+,20028,11825,34456,11109,21577
+,19890,28609,34871,21778,113
+,31480,2180,27546,15279,32625
+,34823,30710,30776,10231,17913
+,27679,14426,244,27480,3374
+,18135,22726,4518,2344,26874
+,14737,23892,21938,4318,18640
+,31324,24732,9519,15341,1935
+,30421,8502,3748,13636,31287
+,16012,13494,30229,13489,34529
+,2799,5664,26822,28791,20832
+,29261,5423,8420,31714,26715
+,30164,33196,15881,24762,5623
+,6326,9624,21703,25347,16091
+,20069,11754,27749,16605,23020
+,31682,2499,25874,2190,13420
+,5676,27891,30851,25967,1471
+,10404,16113,1386,11728,21168
+,9672,33636,10475,10727,24231
+,30398,16928,18767,29480,3967
+,19264,13690,2624,14398,32677
+,16918,593,13117,12630,23257
+,4234,9975,9847,4986,30797
+,30024,8498,22726,9933,19097
+,3209,5587,8945,6142,10074
+,12652,3343,29728,3793,16050
+,8207,23913,1891,11038,28615
+,29933,23727,3401,27103,22127
+,2366,26333,7597,33244,9027
+,18236,23980,3097,5831,22620
+,23902,13540,5254,5112,15861
+,32973,13071,10268,26481,13346
+,9046,10291,9254,4638,19689
+,20487,11641,31883,30585,33470
+,30796,23230,9712,26592,969
+,12478,31571,25936,19122,10380
+,21827,32296,18562,12314,12239
+,2848,24559,22006,32453,13703
+,26001,19180,19345,4266,6352
+,15860,33468,9308,18003,1129
+,10342,4765,3963,18505,13938
+,14005,5117,13684,9231,20727
+,17176,8373,3039,28926,11921
+,34867,25335,30316,19132,3616
+,18006,21236,13616,3323,10817
+,14178,23118,29584,1460,34453
+,16977,15252,20871,1597,1309
+,4138,5030,28684,30584,34317
+,10059,29675,28061,34333,32847
+,8298,12864,5733,11238,11654
+,21279,27293,29034,19682,22363
+,31533,29739,30776,17738,32118
+,18129,8256,33875,23510,10228
+,27691,5002,23838,13049,13467
+,2696,21722,18154,29017,13670
+,24852,11079,30979,32059,26568
+,25132,23706,27247,6808,32576
+,22447,23805,22561,9695,11893
+,9955,21415,206,34065,18504
+,27550,12892,3434,10182,18057
+,15094,2477,1626,5884,4241
+,3678,13007,18537,26498,33084
+,19096,4364,5029,25696,21892
+,4053,20905,24871,34651,21468
+,22091,19273,28081,22756,31348
+,26839,33542,16892,12185,11465
+,7823,28946,3728,25634,9179
+,1831,1632,34668,26653,20458
+,22130,31031,9308,10082,17383
+,6505,1341,32067,23923,2356
+,674,34202,18059,19573,961
+,1912,28003,21177,6005,34723
+,844,3990,10701,9932,30911
+,11589,19954,22113,7811,15850
+,32002,12462,33999,27698,28503
+,17484,33189,26209,13229,9967
+,3574,28718,5189,25538,26995
+,31187,34512,6523,10921,32170
+,34662,33437,22026,15235,11130
+,28929,8400,23903,16380,17323
+,16467,16976,5998,17979,23155
+,13073,12816,31544,15666,22716
+,23100,428,28685,19815,11989
+,7606,4335,13795,11195,3115
+,996,1621,28050,24323,24839
+,25104,9040,32559,3891,29139
+,3562,17084,19461,17749,34298
+,23689,2394,12865,6043,22000
+,1764,18359,30757,32051,22737
+,16811,34430,17077,30775,17301
+,5753,15548,18951,29842,5157
+,29323,7275,22419,16006,20232
+,13386,33073,15788,25178,31348
+,5211,19834,28254,358,7104
+,16913,11536,2059,24874,493
+,16521,5562,2048,14580,5195
+,43,26012,16768,22767,25426
+,8893,32698,25078,27294,7857
+,11857,22762,3042,7158,15498
+,27270,29719,9676,6791,13104
+,15115,12098,22259,24459,19629
+,17336,20482,31485,2912,30556
+,22588,14952,4995,3721,32941
+,3390,1693,20553,29184,20531
+,22637,13306,6027,19110,8950
+,4423,23968,7742,14510,34966
+,5928,21343,32255,12242,12571
+,21392,9070,34133,7434,34122
+,28652,21335,338,26922,6517
+,33680,16180,25803,10669,6749
+,13012,3880,33493,23326,12654
+,25422,3145,26546,20838,20592
+,6272,19757,14507,255,12310
+,11241,22572,11931,29368,22446
+,29851,34093,10859,4448,29273
+,31182,25515,31894,33946,2596
+,29852,23877,29326,28361,31616
+,7699,19855,6980,12116,5816
+,16921,8660,14867,1303,27796
+,25303,32175,31205,21587,11167
+,19589,27539,22505,30500,18706
+,7143,12712,25730,16533,32026
+,1958,8928,5560,2389,7721
+,2105,13216,9382,12142,2466
+,23570,31565,22514,11396,21591
+,20603,22352,4079,23385,8676
+,13514,31189,16105,12537,16840
+,25863,16555,29353,7202,2846
+,4276,15685,29625,13662,9412
+,17440,25787,24779,21862,18649
+,20741,24773,913,14451,32907
+,16909,34785,14222,19279,18551
+,4725,6780,31301,347,7975
+,6177,27311,228,13342,13608
+,19563,20743,18576,24702,5660
+,6183,27259,29203,4658,4224
+,11751,30050,11328,9247,25349
+,34718,19215,13700,22067,31822
+,7465,30595,29373,8768,33801
+,30212,29198,760,2544,16810
+,10090,33034,15590,16234,10934
+,20785,128,6120,21438,10939
+,4086,10521,21325,27554,14891
+,29842,29350,6769,3645,32307
+,7977,29170,28315,24844,31428
+,18645,12234,12020,34396,22151
+,27668,6400,26736,6159,8171
+,20306,26486,23402,26123,24626
+,4024,19604,25271,32236,8770
+,13496,20174,31158,18410,27690
+,10183,26640,9713,33857,23710
+,9683,28125,31752,12218,1328
+,12745,1716,15908,11671,5863
+,6514,3421,887,5087,1345
+,10138,12777,14645,13496,31814
+,15493,24521,21000,34093,23807
+,8155,17560,14844,31047,30841
+,4367,32637,8593,9412,15564
+,32827,3705,30451,33815,32441
+,2964,24220,6943,27208,34937
+,12395,20462,7347,23379,8475
+,5016,23914,20523,6534,26912
+,15849,19523,27593,27678,28061
+,15504,11773,25911,16663,10573
+,27448,30197,2439,17968,33737
+,30391,14353,17160,24607,30519
+,4000,33906,7723,26061,33050
+,7936,9438,22693,8825,29665
+,12405,34809,32571,14222,2081
+,26171,25708,27259,8269,12313
+,14166,712,6800,20473,15676
+,3466,6480,18451,2037,11981
+,17646,22636,5006,1426,34733
+,2116,9645,8728,5221,3514
+,21597,14444,14548,34957,2208
+,19758,1232,11565,21320,32113
+,12742,3375,19624,33301,5391
+,21873,32108,16602,24280,13382
+,7336,30974,10443,27872,21213
+,18438,34240,13077,31985,2094
+,14978,20191,15645,34253,2512
+,27289,12110,25158,13637,6394
+,21368,29782,26812,21589,17580
+,7087,21283,5268,5644,2943
+,21306,14241,12283,33123,15674
+,33920,16565,30749,16789,16956
+,23204,14720,32944,4717,11914
+,7141,22602,16383,34173,2630
+,3319,17962,3707,23479,17767
+,2703,9605,24467,28600,8094
+,32320,7845,16141,22088,28435
+,30747,7205,16691,27711,31783
+,33659,18697,34631,3011,31296
+,3332,10199,32035,27224,23680
+,27462,1567,11722,13514,25127
+,16667,23507,15639,2783,18196
+,27013,5955,20225,6508,1217
+,22233,26361,34773,14341,19828
+,9700,22318,25385,30378,8406
+,10678,14259,794,2406,8481
+,6355,7094,2958,21929,872
+,23632,21117,5288,2932,5873
+,31732,4841,26206,25319,16323
+,24530,27926,34285,7561,21973
+,25671,6264,12486,21900,31877
+,24339,4381,4082,859,17555
+,4104,9172,23011,8955,32414
+,992,14653,33844,51,33785
+,11626,719,16971,22555,14776
+,7058,20951,9579,6203,4396
+,29860,18452,7319,460,24152
+,32036,7121,24943,15972,2712
+,23290,1248,25837,5508,26458
+,5024,13869,3003,16825,3628
+,5307,1531,17000,18075,27395
+,11787,8945,10090,27633,31592
+,9643,9527,29400,15401,9639
+,5013,11716,30299,34350,5393
+,13884,27925,19020,1931,27013
+,15350,13251,2744,9659,1573
+,4056,27935,34007,16923,30248
+,26877,19413,1459,22962,18537
+,21616,16825,9991,366,18856
+,33257,32071,869,18579,22224
+,25080,24944,34497,8267,17948
+,12068,8111,7194,22686,7483
+,32333,28946,19586,26160,10738
+,18627,3074,33769,14286,24431
+,19513,5272,9274,3563,2492
+,19125,16028,11747,24576,6290
+,33712,3784,7244,20339,27252
+,8747,17718,20689,15937,1376
+,6680,15905,3015,6898,2254
+,9178,10640,5560,8841,18630
+,8334,34621,30202,15676,16582
+,10397,13666,23504,24748,3785
+,7173,2118,13851,17839,27878
+,1736,31692,11415,8045,7561
+,29262,167,24733,11861,1385
+,6434,26374,13431,3465,4329
+,12070,8563,22627,32256,4972
+,14612,1932,19659,33490,18029
+,25155,2119,17739,19115,15961
+,32297,19128,4962,20593,23933
+,5998,6942,16403,16408,14531
+,15404,16840,30662,24633,34826
+,8765,17033,20723,8701,31664
+,24337,11446,22135,25962,14106
